Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Brock McGinn,2016-17,CAR,L,L,57,7,9,16,-11,6,0.28,7,15,0,0,0,1,0,1,74,9.5,12:00,25.0
Zemgus Girgensons,2016-17,BUF,L,L,75,7,9,16,-7,18,0.21,7,16,0,0,0,0,0,0,112,6.3,13:10,47.2
Tanner Kero,2016-17,CHI,L,C,47,6,10,16,+15,8,0.34,6,16,0,0,0,0,0,0,60,10.0,13:29,44.4
Brandon Carlo,2016-17,BOS,R,D,82,6,10,16,+9,59,0.20,5,15,0,0,1,1,0,0,88,6.8,20:49,--
Nick Cousins,2016-17,PHI,L,C,60,6,10,16,-6,31,0.27,5,14,1,2,0,0,0,0,99,6.1,12:00,41.0
Curtis McKenzie,2016-17,DAL,L,L,53,6,10,16,+5,72,0.30,6,16,0,0,0,0,0,3,66,9.1,10:51,50.0
Derek MacKenzie,2016-17,FLA,L,C,82,6,10,16,-7,50,0.20,4,11,0,0,2,5,0,1,91,6.6,12:34,50.0
Trevor van Riemsdyk,2016-17,CHI,R,D,58,5,11,16,+17,29,0.28,5,16,0,0,0,0,0,2,73,6.9,18:25,--
Alexander Burmistrov,2016-17,"WPG,ARI",L,C,49,5,11,16,-7,12,0.33,1,10,4,5,0,1,0,0,45,11.1,13:21,40.7
Tom Kuhnhackl,2016-17,PIT,L,R,57,4,12,16,+8,18,0.28,3,14,0,0,1,2,0,0,49,8.2,10:39,50.0
Deryk Engelland,2016-17,CGY,R,D,81,4,12,16,+2,85,0.20,4,16,0,0,0,0,0,2,107,3.7,18:20,100.0
Dan Hamhuis,2016-17,DAL,L,D,79,1,15,16,-7,23,0.20,0,13,1,1,0,2,0,0,83,1.2,19:22,--
Matt Calvert,2016-17,CBJ,L,L,65,10,5,15,-4,48,0.23,7,11,0,0,3,4,0,1,92,10.9,13:21,12.5
Dale Weise,2016-17,PHI,R,R,64,8,7,15,+1,39,0.23,7,13,1,2,0,0,0,2,94,8.5,12:53,100.0
Kyle Brodziak,2016-17,STL,R,C,69,8,7,15,+2,27,0.22,8,15,0,0,0,0,0,2,55,14.6,11:12,49.5
Chris VandeVelde,2016-17,PHI,L,C,81,6,9,15,-5,16,0.19,6,15,0,0,0,0,0,0,69,8.7,11:34,52.4
Kyle Quincey,2016-17,"NJD,CBJ",L,D,73,6,9,15,+4,51,0.21,6,15,0,0,0,0,0,0,79,7.6,17:54,--
Ondrej Kase,2016-17,ANA,R,R,53,5,10,15,-1,18,0.28,5,15,0,0,0,0,1,2,77,6.5,11:47,14.3
Anthony Duclair,2016-17,ARI,L,L,58,5,10,15,-7,14,0.26,5,13,0,2,0,0,0,1,76,6.6,13:18,50.0
Dan Girardi,2016-17,NYR,R,D,63,4,11,15,+8,16,0.24,3,13,0,0,1,2,0,3,56,7.1,19:06,--
Matt Benning,2016-17,EDM,R,D,62,3,12,15,+8,29,0.24,2,12,1,3,0,0,0,0,69,4.4,16:37,--
Joel Edmundson,2016-17,STL,L,D,69,3,12,15,+11,60,0.22,3,15,0,0,0,0,0,1,81,3.7,17:46,--
Michael Stone,2016-17,"ARI,CGY",R,D,64,3,12,15,0,32,0.23,2,10,1,5,0,0,0,0,81,3.7,19:49,100.0
Brian Dumoulin,2016-17,PIT,L,D,70,1,14,15,0,14,0.21,1,11,0,4,0,0,0,0,78,1.3,20:33,--
Jay Bouwmeester,2016-17,STL,L,D,81,1,14,15,+6,28,0.19,1,14,0,1,0,0,0,0,106,0.9,22:24,--
Benoit Pouliot,2016-17,EDM,L,L,67,8,6,14,-5,34,0.21,8,14,0,0,0,0,0,1,77,10.4,14:03,25.0
Tim Schaller,2016-17,BOS,L,L,59,7,7,14,-6,23,0.24,7,14,0,0,0,0,0,2,89,7.9,12:16,49.1
Nick Bjugstad,2016-17,FLA,R,C,54,7,7,14,-19,22,0.26,6,11,1,3,0,0,0,1,91,7.7,13:09,47.6
Vinnie Hinostroza,2016-17,CHI,R,C,49,6,8,14,-1,17,0.29,6,14,0,0,0,0,0,2,76,7.9,11:59,39.8
David Desharnais,2016-17,"MTL,EDM",L,C,49,6,8,14,+4,12,0.29,6,12,0,2,0,0,0,1,46,13.0,12:28,51.2
Carl Soderberg,2016-17,COL,L,C,80,6,8,14,-26,22,0.18,5,12,1,2,0,0,0,0,128,4.7,13:27,52.0
Tony DeAngelo,2016-17,ARI,R,D,39,5,9,14,-13,37,0.36,3,6,2,8,0,0,0,1,60,8.3,17:06,--
Andrej Sustr,2016-17,TBL,R,D,80,3,11,14,-10,43,0.18,3,14,0,0,0,0,0,1,93,3.2,17:35,0.0
Luke Glendening,2016-17,DET,R,C,74,3,11,14,-10,26,0.19,3,13,0,1,0,0,0,0,76,4.0,12:55,54.1
Matt Irwin,2016-17,NSH,L,D,74,3,11,14,+15,26,0.19,3,12,0,0,0,2,0,1,98,3.1,16:16,--
Travis Hamonic,2016-17,NYI,R,D,49,3,11,14,-21,60,0.29,3,13,0,1,0,0,0,0,74,4.1,20:27,--
Kevin Klein,2016-17,NYR,R,D,60,3,11,14,+5,31,0.23,3,12,0,1,0,1,0,0,54,5.6,17:38,--
Kevin Bieksa,2016-17,ANA,R,D,81,3,11,14,0,63,0.17,2,11,1,3,0,0,0,1,94,3.2,18:45,--
Alexander Petrovic,2016-17,FLA,R,D,49,1,13,14,-1,79,0.29,1,14,0,0,0,0,0,0,55,1.8,18:09,--
Paul Postma,2016-17,WPG,R,D,65,1,13,14,+3,15,0.22,1,14,0,0,0,0,0,0,50,2.0,10:51,--
Toby Enstrom,2016-17,WPG,L,D,60,1,13,14,-7,42,0.23,0,7,0,6,1,1,0,0,46,2.2,21:54,--
Brooks Orpik,2016-17,WSH,L,D,79,0,14,14,+32,48,0.18,0,14,0,0,0,0,0,0,93,0.0,17:47,--
Magnus Paajarvi,2016-17,STL,L,L,32,8,5,13,+9,6,0.41,7,12,1,1,0,0,0,3,51,15.7,12:09,33.3
Matt Nieto,2016-17,"SJS,COL",L,L,59,7,6,13,-12,8,0.22,7,12,0,0,0,1,0,1,85,8.2,14:55,33.3
Lukas Sedlak,2016-17,CBJ,L,C,62,7,6,13,+10,25,0.21,6,12,0,0,1,1,0,0,57,12.3,9:43,52.4
Ryan Reaves,2016-17,STL,R,R,80,7,6,13,+4,104,0.16,7,13,0,0,0,0,0,1,58,12.1,8:53,0.0
Oliver Bjorkstrand,2016-17,CBJ,R,R,26,6,7,13,+4,6,0.50,6,13,0,0,0,0,0,2,55,10.9,14:05,100.0
Colin Miller,2016-17,BOS,R,D,61,6,7,13,0,55,0.21,5,11,1,2,0,0,0,0,85,7.1,15:49,--
Jordan Schroeder,2016-17,MIN,R,C,37,6,7,13,+5,0,0.35,6,13,0,0,0,0,0,0,37,16.2,9:47,47.5
Austin Czarnik,2016-17,BOS,R,C,49,5,8,13,-10,12,0.27,5,10,0,3,0,0,0,1,66,7.6,13:01,42.9
Tyler Ennis,2016-17,BUF,L,R,51,5,8,13,-10,12,0.25,5,10,0,3,0,0,0,1,89,5.6,12:50,18.8
Nick Jensen,2016-17,DET,R,D,49,4,9,13,-7,12,0.27,4,12,0,0,0,1,0,0,59,6.8,17:45,--
Marco Scandella,2016-17,MIN,L,D,71,4,9,13,-2,25,0.18,4,13,0,0,0,0,0,0,88,4.6,18:20,--
Justin Braun,2016-17,SJS,R,D,81,4,9,13,+1,28,0.16,4,11,0,0,0,2,0,0,95,4.2,20:05,--
Andy Greene,2016-17,NJD,L,D,66,4,9,13,-16,8,0.20,2,8,1,4,1,1,1,1,83,4.8,21:57,--
Kevan Miller,2016-17,BOS,R,D,58,3,10,13,+1,50,0.22,3,12,0,0,0,1,0,1,49,6.1,17:48,--
Karl Alzner,2016-17,WSH,L,D,82,3,10,13,+23,28,0.16,3,13,0,0,0,0,0,0,81,3.7,19:47,--
Riley Sheahan,2016-17,DET,L,C,80,2,11,13,-29,14,0.16,1,10,1,3,0,0,0,0,109,1.8,13:58,50.6
Mark Barberio,2016-17,"MTL,COL",L,D,60,2,11,13,-5,14,0.22,1,9,1,4,0,0,0,0,80,2.5,18:16,--
Luca Sbisa,2016-17,VAN,L,D,82,2,11,13,-1,40,0.16,2,13,0,0,0,0,0,1,75,2.7,18:59,--
Niklas Kronwall,2016-17,DET,L,D,57,2,11,13,-7,32,0.23,2,7,0,6,0,0,0,0,67,3.0,19:27,--
Nic Petan,2016-17,WPG,L,C,54,1,12,13,-13,12,0.24,1,5,0,8,0,0,0,0,57,1.8,10:54,46.0
Kris Russell,2016-17,EDM,L,D,68,1,12,13,+5,23,0.19,1,12,0,1,0,0,0,1,68,1.5,21:13,--
Fedor Tyutin,2016-17,COL,L,D,69,1,12,13,-25,38,0.19,1,13,0,0,0,0,0,0,46,2.2,18:56,--
Jordan Weal,2016-17,PHI,R,C,23,8,4,12,+5,10,0.52,7,11,1,1,0,0,0,1,49,16.3,14:19,50.0
Shawn Matthias,2016-17,WPG,L,L,45,8,4,12,0,13,0.27,7,11,0,0,1,1,0,1,51,15.7,13:34,31.3
Joakim Nordstrom,2016-17,CAR,L,C,82,7,5,12,-12,17,0.15,6,11,0,0,1,1,0,2,104,6.7,12:43,31.0
Tommy Wingels,2016-17,"SJS,OTT",R,C,73,7,5,12,-11,27,0.16,7,12,0,0,0,0,0,2,81,8.6,10:30,42.7
Kyle Clifford,2016-17,LAK,L,L,73,6,6,12,-2,92,0.16,6,12,0,0,0,0,0,0,122,4.9,10:43,40.0
Lawson Crouse,2016-17,ARI,L,L,72,5,7,12,-20,48,0.17,4,11,0,0,1,1,0,2,84,6.0,11:53,50.0
Ivan Barbashev,2016-17,STL,L,C,30,5,7,12,+5,2,0.40,5,12,0,0,0,0,0,1,20,25.0,11:47,40.1
Peter Holland,2016-17,"TOR,ARI",L,C,48,5,7,12,-16,22,0.25,4,11,1,1,0,0,0,0,79,6.3,12:45,45.4
Braydon Coburn,2016-17,TBL,L,D,80,5,7,12,-1,50,0.15,4,11,0,0,1,1,0,0,102,4.9,16:44,--
Chris Kelly,2016-17,OTT,L,C,82,5,7,12,-17,23,0.15,4,11,0,0,1,1,0,2,85,5.9,11:56,44.5
Josh Jooris,2016-17,"NYR,ARI",R,R,54,4,8,12,-2,16,0.22,4,11,0,0,0,1,0,0,75,5.3,12:12,49.3
Danny DeKeyser,2016-17,DET,L,D,82,4,8,12,-22,33,0.15,4,12,0,0,0,0,1,2,85,4.7,21:57,--
Patrick Wiercioch,2016-17,COL,L,D,57,4,8,12,-18,23,0.21,4,12,0,0,0,0,0,0,63,6.4,16:40,--
Devin Setoguchi,2016-17,LAK,R,R,45,4,8,12,-5,14,0.27,4,11,0,1,0,0,0,0,60,6.7,12:27,50.0
Xavier Ouellet,2016-17,DET,L,D,66,3,9,12,+2,51,0.18,3,12,0,0,0,0,0,0,89,3.4,17:58,0.0
Brandon Manning,2016-17,PHI,L,D,65,3,9,12,-12,83,0.18,2,11,0,0,1,1,0,1,84,3.6,18:03,0.0
Cody Eakin,2016-17,DAL,L,C,60,3,9,12,-7,49,0.20,3,10,0,2,0,0,0,1,82,3.7,16:49,52.4
Ben Chiarot,2016-17,WPG,L,D,59,2,10,12,+2,33,0.20,2,12,0,0,0,0,0,0,49,4.1,15:19,--
Micheal Haley,2016-17,SJS,L,L,58,2,10,12,+6,128,0.21,2,12,0,0,0,0,0,1,37,5.4,9:11,44.3
Marc Methot,2016-17,OTT,L,D,68,0,12,12,+13,24,0.18,0,12,0,0,0,0,0,0,69,0.0,19:49,--
Michael Raffl,2016-17,PHI,L,L,52,8,3,11,-7,20,0.21,8,11,0,0,0,0,0,3,63,12.7,13:16,30.0
Tyler Pitlick,2016-17,EDM,R,C,31,8,3,11,0,6,0.35,8,11,0,0,0,0,0,1,54,14.8,9:55,53.3
Johan Larsson,2016-17,BUF,L,L,36,6,5,11,-7,20,0.31,5,10,1,1,0,0,0,2,49,12.2,16:51,49.0
Eric Fehr,2016-17,"PIT,TOR",R,C,53,6,5,11,+2,14,0.21,6,11,0,0,0,0,0,3,62,9.7,10:56,51.3
Darnell Nurse,2016-17,EDM,L,D,44,5,6,11,0,33,0.25,5,11,0,0,0,0,0,0,85,5.9,17:01,--
Marko Dano,2016-17,WPG,L,C,38,4,7,11,0,10,0.29,2,9,2,2,0,0,0,0,44,9.1,10:41,25.0
Roman Polak,2016-17,TOR,R,D,75,4,7,11,+10,65,0.15,4,11,0,0,0,0,0,1,64,6.3,17:55,0.0
Fredrik Claesson,2016-17,OTT,L,D,33,3,8,11,+5,4,0.33,3,10,0,0,0,1,0,0,25,12.0,13:08,--
Jiri Hudler,2016-17,DAL,L,R,32,3,8,11,-3,4,0.34,2,10,1,1,0,0,0,1,27,11.1,11:51,60.0
Ryan Murray,2016-17,CBJ,L,D,60,2,9,11,+3,24,0.18,2,9,0,1,0,1,0,0,52,3.9,18:20,--
Adam Clendening,2016-17,NYR,R,D,31,2,9,11,+3,17,0.35,1,9,1,2,0,0,0,0,38,5.3,15:49,--
Zach Bogosian,2016-17,BUF,R,D,56,2,9,11,-17,46,0.20,2,10,0,1,0,0,1,1,73,2.7,20:05,--
Dmitrij Jaskin,2016-17,STL,L,R,51,1,10,11,+5,18,0.22,1,11,0,0,0,0,0,0,55,1.8,11:33,50.0
Jake Dotchin,2016-17,TBL,R,D,35,0,11,11,+10,35,0.31,0,11,0,0,0,0,0,0,50,0.0,18:26,--
Colton Sissons,2016-17,NSH,R,C,58,8,2,10,+11,12,0.17,7,9,0,0,1,1,0,1,42,19.1,11:07,50.0
Stefan Noesen,2016-17,"ANA,NJD",R,R,44,8,2,10,+6,24,0.23,8,10,0,0,0,0,0,0,63,12.7,11:08,38.8
Denis Malgin,2016-17,FLA,R,C,47,6,4,10,-5,8,0.21,4,8,2,2,0,0,1,1,67,9.0,11:14,36.4
Brian Flynn,2016-17,MTL,R,C,51,6,4,10,+2,4,0.20,6,10,0,0,0,0,0,0,47,12.8,12:04,46.3
Reid Boucher,2016-17,"NJD,NSH,VAN",L,C,39,6,4,10,-6,8,0.26,5,9,1,1,0,0,0,0,70,8.6,11:56,0.0
Joshua Ho-Sang,2016-17,NYI,R,R,21,4,6,10,+1,12,0.48,3,8,1,2,0,0,0,0,22,18.2,16:27,0.0
Anton Slepyshev,2016-17,EDM,R,L,41,4,6,10,+5,4,0.24,4,10,0,0,0,0,0,0,55,7.3,11:07,40.0
Cedric Paquette,2016-17,TBL,L,C,58,4,6,10,-6,80,0.17,4,10,0,0,0,0,0,0,68,5.9,11:31,46.1
Joseph Cramarossa,2016-17,"ANA,VAN",L,C,59,4,6,10,0,60,0.17,4,8,0,0,0,2,0,1,36,11.1,9:57,85.7
Stephen Johns,2016-17,DAL,R,D,61,4,6,10,-10,36,0.16,4,9,0,1,0,0,0,1,91,4.4,18:15,--
Adam Pelech,2016-17,NYI,L,D,44,3,7,10,-5,6,0.23,3,10,0,0,0,0,0,0,40,7.5,16:50,--
Logan Shaw,2016-17,ANA,R,R,55,3,7,10,+3,10,0.18,2,8,0,0,1,2,0,1,59,5.1,9:43,37.9
Marc Staal,2016-17,NYR,L,D,72,3,7,10,+9,34,0.14,3,9,0,0,0,1,0,0,70,4.3,19:11,0.0
Chad Ruhwedel,2016-17,PIT,R,D,34,2,8,10,+9,8,0.29,2,7,0,3,0,0,0,0,45,4.4,17:20,--
Josh Leivo,2016-17,TOR,R,L,13,2,8,10,+2,4,0.77,1,7,1,3,0,0,0,0,27,7.4,12:34,50.0
Chris Tanev,2016-17,VAN,R,D,53,2,8,10,+3,14,0.19,2,10,0,0,0,0,1,1,39,5.1,20:21,--
Brenden Dillon,2016-17,SJS,L,D,81,2,8,10,-2,60,0.12,2,10,0,0,0,0,0,0,86,2.3,16:28,--
Adam McQuaid,2016-17,BOS,R,D,77,2,8,10,+4,71,0.13,2,9,0,0,0,1,0,1,64,3.1,18:15,--
Alexei Emelin,2016-17,MTL,L,D,76,2,8,10,+1,71,0.13,2,10,0,0,0,0,0,0,82,2.4,21:19,--
Jacob Josefson,2016-17,NJD,L,C,38,1,9,10,-1,16,0.26,1,9,0,1,0,0,0,1,44,2.3,12:15,51.8
Nikita Zadorov,2016-17,COL,L,D,56,0,10,10,-20,73,0.18,0,8,0,2,0,0,0,0,61,0.0,19:02,--
Tyler Graovac,2016-17,MIN,L,C,52,7,2,9,+7,10,0.17,7,9,0,0,0,0,0,2,48,14.6,9:50,47.5
Matt Puempel,2016-17,"OTT,NYR",L,L,40,6,3,9,-11,11,0.23,3,6,3,3,0,0,0,1,44,13.6,9:39,0.0
Nikita Soshnikov,2016-17,TOR,L,R,56,5,4,9,+1,16,0.16,5,8,0,1,0,0,0,0,70,7.1,10:51,11.8
Matt Martin,2016-17,TOR,L,L,82,5,4,9,0,123,0.11,5,9,0,0,0,0,0,0,66,7.6,8:54,0.0
Jack Skille,2016-17,VAN,R,R,55,5,4,9,0,12,0.16,5,9,0,0,0,0,0,0,73,6.9,8:48,100.0
Brad Richardson,2016-17,ARI,L,R,16,5,4,9,-1,15,0.56,3,6,0,0,2,3,0,0,25,20.0,15:21,52.6
Michael Chaput,2016-17,VAN,L,C,68,4,5,9,-12,29,0.13,4,9,0,0,0,0,0,0,64,6.3,11:01,52.7
Devante Smith-Pelly,2016-17,NJD,R,R,53,4,5,9,-19,12,0.17,4,7,0,2,0,0,0,0,76,5.3,13:30,40.9
Joseph Blandisi,2016-17,NJD,L,C,27,3,6,9,-10,26,0.33,2,4,1,5,0,0,1,2,24,12.5,13:22,45.0
Nail Yakupov,2016-17,STL,L,R,40,3,6,9,-3,14,0.23,3,9,0,0,0,0,0,0,35,8.6,10:39,--
Brendan Smith,2016-17,"DET,NYR",L,D,51,3,6,9,+1,63,0.18,2,6,1,3,0,0,0,1,62,4.8,19:15,--
Nikita Tryamkin,2016-17,VAN,L,D,66,2,7,9,-7,64,0.14,2,9,0,0,0,0,0,0,65,3.1,16:44,--
Daniel Carr,2016-17,MTL,L,L,33,2,7,9,+4,6,0.27,2,9,0,0,0,0,0,1,44,4.6,10:15,66.7
Shea Theodore,2016-17,ANA,L,D,34,2,7,9,-6,28,0.26,1,6,1,2,0,1,1,1,60,3.3,17:19,--
Scott Mayfield,2016-17,NYI,R,D,25,2,7,9,-1,35,0.36,2,9,0,0,0,0,0,0,39,5.1,14:08,--
Michael Sgarbossa,2016-17,"ANA,FLA",L,C,38,2,7,9,-5,9,0.24,1,7,1,2,0,0,0,0,33,6.1,11:09,44.0
Johnny Oduya,2016-17,"DAL,CHI",L,D,52,2,7,9,-4,18,0.17,2,9,0,0,0,0,0,0,37,5.4,18:16,--
Greg Pateryn,2016-17,"MTL,DAL",R,D,36,1,8,9,-1,10,0.25,1,9,0,0,0,0,0,0,42,2.4,15:25,--
Jason Garrison,2016-17,TBL,L,D,70,1,8,9,-8,14,0.13,1,9,0,0,0,0,0,0,96,1.0,18:34,--
Jonathan Ericsson,2016-17,DET,L,D,51,1,8,9,-2,63,0.18,1,9,0,0,0,0,0,0,43,2.3,19:13,--
Yanni Gourde,2016-17,TBL,L,C,20,6,2,8,-1,8,0.40,5,7,0,0,1,1,1,1,30,20.0,15:22,36.8
William Carrier,2016-17,BUF,L,L,41,5,3,8,-1,21,0.20,5,8,0,0,0,0,0,1,50,10.0,9:00,50.0
Jay McClement,2016-17,CAR,L,C,65,5,3,8,-8,18,0.12,4,7,0,0,1,1,0,1,37,13.5,11:23,48.2
Pierre-Edouard Bellemare,2016-17,PHI,L,L,82,4,4,8,-1,20,0.10,4,7,0,0,0,1,0,0,90,4.4,12:58,48.4
Dennis Rasmussen,2016-17,CHI,L,C,68,4,4,8,-4,12,0.12,4,8,0,0,0,0,0,0,77,5.2,11:50,44.6
Zachary Sanford,2016-17,"WSH,STL",L,L,39,4,4,8,+2,10,0.21,4,8,0,0,0,0,0,2,36,11.1,10:51,43.6
Jayson Megna,2016-17,VAN,R,C,58,4,4,8,-4,6,0.14,4,7,0,1,0,0,0,0,72,5.6,12:26,12.5
Jordan Nolan,2016-17,LAK,L,C,46,4,4,8,-3,44,0.17,4,8,0,0,0,0,0,0,39,10.3,10:51,33.3
Joe Colborne,2016-17,COL,L,C,62,4,4,8,-21,34,0.13,2,5,2,3,0,0,0,0,48,8.3,10:42,38.5
Matt Beleskey,2016-17,BOS,L,L,49,3,5,8,-10,47,0.16,3,6,0,2,0,0,0,0,79,3.8,13:16,41.4
Michal Kempny,2016-17,CHI,L,D,50,2,6,8,+1,22,0.16,2,8,0,0,0,0,0,0,67,3.0,14:58,--
Christian Folin,2016-17,MIN,R,D,51,2,6,8,+10,26,0.16,2,8,0,0,0,0,0,0,39,5.1,14:56,--
Connor Carrick,2016-17,TOR,R,D,67,2,6,8,+8,51,0.12,1,7,1,1,0,0,0,0,89,2.3,16:20,--
Jesse Puljujarvi,2016-17,EDM,R,R,28,1,7,8,+5,10,0.29,0,7,1,1,0,0,0,0,41,2.4,11:15,0.0
Dylan DeMelo,2016-17,SJS,R,D,25,1,7,8,+2,14,0.32,1,8,0,0,0,0,0,0,32,3.1,15:54,--
Alexey Marchenko,2016-17,"DET,TOR",R,D,41,1,7,8,+7,12,0.20,1,7,0,0,0,1,0,0,36,2.8,16:57,--
Luke Schenn,2016-17,ARI,R,D,78,1,7,8,-9,85,0.10,1,8,0,0,0,0,0,0,94,1.1,18:03,--
Yannick Weber,2016-17,NSH,R,D,73,1,7,8,+1,25,0.11,1,8,0,0,0,0,0,1,72,1.4,11:55,--
Paul LaDue,2016-17,LAK,R,D,22,0,8,8,-5,4,0.36,0,4,0,4,0,0,0,0,27,0.0,15:24,--
Justin Falk,2016-17,BUF,L,D,52,0,8,8,-3,29,0.15,0,8,0,0,0,0,0,0,33,0.0,13:42,--
Chris Wagner,2016-17,ANA,R,R,43,6,1,7,+2,6,0.16,6,7,0,0,0,0,0,0,40,15.0,9:21,41.9
Jamie Oleksiak,2016-17,DAL,L,D,41,5,2,7,-4,37,0.17,5,6,0,0,0,1,0,1,33,15.2,16:13,--
Drew Miller,2016-17,DET,L,L,55,5,2,7,-12,18,0.13,5,7,0,0,0,0,0,1,43,11.6,10:17,66.7
Nick Lappin,2016-17,NJD,R,R,43,4,3,7,-17,17,0.16,4,7,0,0,0,0,0,0,57,7.0,11:43,28.6
Tyler Motte,2016-17,CHI,L,C,33,4,3,7,+2,14,0.21,4,7,0,0,0,0,0,0,46,8.7,11:23,40.0
Ales Hemsky,2016-17,DAL,R,R,15,4,3,7,-1,0,0.47,3,5,1,2,0,0,0,0,30,13.3,14:25,--
Matt Hendricks,2016-17,EDM,L,C,42,4,3,7,-3,29,0.17,4,7,0,0,0,0,0,1,42,9.5,10:45,56.9
Andreas Martinsen,2016-17,"COL,MTL",L,L,64,3,4,7,-14,32,0.11,3,6,0,0,0,1,0,0,73,4.1,9:57,75.0
Joel Eriksson Ek,2016-17,MIN,L,C,15,3,4,7,+1,4,0.47,3,7,0,0,0,0,0,1,15,20.0,10:37,41.3
Carter Rowney,2016-17,PIT,R,C,27,3,4,7,+2,4,0.26,3,7,0,0,0,0,0,1,24,12.5,10:58,48.0
Greg McKegg,2016-17,"FLA,TBL",L,C,46,3,4,7,-3,22,0.15,3,7,0,0,0,0,0,0,36,8.3,9:54,50.0
Lance Bouma,2016-17,CGY,L,L,61,3,4,7,-2,35,0.11,3,7,0,0,0,0,0,1,53,5.7,11:21,33.3
John Mitchell,2016-17,COL,L,C,65,3,4,7,-12,45,0.11,3,7,0,0,0,0,0,1,57,5.3,12:33,55.4
Steve Ott,2016-17,"DET,MTL",L,C,53,3,4,7,-8,80,0.13,3,7,0,0,0,0,0,0,45,6.7,10:46,55.0
Markus Nutivaara,2016-17,CBJ,L,D,66,2,5,7,+7,6,0.11,2,7,0,0,0,0,0,0,66,3.0,13:13,--
Steven Santini,2016-17,NJD,R,D,38,2,5,7,-6,14,0.18,2,7,0,0,0,0,0,0,46,4.4,16:05,--
Nate Prosser,2016-17,MIN,R,D,39,2,5,7,0,12,0.18,2,6,0,1,0,0,0,0,20,10.0,12:44,--
Korbinian Holzer,2016-17,ANA,R,D,32,2,5,7,0,23,0.22,2,7,0,0,0,0,0,0,14,14.3,13:31,--
Jared McCann,2016-17,FLA,L,L,29,1,6,7,-1,4,0.24,1,6,0,1,0,0,0,0,44,2.3,11:38,39.1
Remi Elie,2016-17,DAL,L,L,18,1,6,7,+5,8,0.39,1,7,0,0,0,0,0,0,15,6.7,15:38,100.0
Olli Maatta,2016-17,PIT,L,D,55,1,6,7,+17,12,0.13,1,7,0,0,0,0,0,0,66,1.5,18:04,--
Phillip Di Giuseppe,2016-17,CAR,L,L,36,1,6,7,-12,15,0.19,1,6,0,1,0,0,1,1,68,1.5,12:18,0.0
Ryan Sproul,2016-17,DET,R,D,27,1,6,7,-8,6,0.26,0,4,1,3,0,0,0,0,46,2.2,15:09,--
Kevin Gravel,2016-17,LAK,L,D,49,1,6,7,+3,6,0.14,0,5,1,2,0,0,0,0,52,1.9,14:09,--
Martin Marincin,2016-17,TOR,L,D,25,1,6,7,+3,16,0.28,1,6,0,0,0,1,0,0,22,4.6,18:03,--
Ben Lovejoy,2016-17,NJD,R,D,82,1,6,7,-7,39,0.09,1,7,0,0,0,0,0,1,84,1.2,20:46,--
Taylor Fedun,2016-17,BUF,R,D,27,0,7,7,+3,16,0.26,0,4,0,3,0,0,0,0,24,0.0,13:22,--
Anthony Bitetto,2016-17,NSH,L,D,29,0,7,7,-1,25,0.24,0,7,0,0,0,0,0,0,17,0.0,11:48,--
Cody McLeod,2016-17,"COL,NSH",L,L,59,5,1,6,-3,145,0.10,5,6,0,0,0,0,0,0,30,16.7,7:10,0.0
Roman Lyubimov,2016-17,PHI,R,L,47,4,2,6,-2,8,0.13,4,6,0,0,0,0,0,1,41,9.8,9:35,14.3
Evan Rodrigues,2016-17,BUF,R,C,30,4,2,6,-7,4,0.20,3,5,1,1,0,0,0,0,51,7.8,12:56,41.6
Timo Meier,2016-17,SJS,L,R,34,3,3,6,+1,10,0.18,3,6,0,0,0,0,0,1,85,3.5,12:28,20.0
Jakub Vrana,2016-17,WSH,L,L,21,3,3,6,+2,2,0.29,0,2,3,4,0,0,0,2,32,9.4,11:07,0.0
Gemel Smith,2016-17,DAL,L,C,17,3,3,6,-1,21,0.35,2,5,0,0,1,1,0,0,19,15.8,13:35,42.4
JT Brown,2016-17,TBL,R,R,64,3,3,6,-7,73,0.09,2,5,0,0,1,1,0,1,67,4.5,10:22,31.6
Klas Dahlbeck,2016-17,CAR,L,D,43,2,4,6,-12,30,0.14,2,6,0,0,0,0,0,0,37,5.4,13:53,--
Eric Gryba,2016-17,EDM,R,D,40,2,4,6,-5,65,0.15,2,6,0,0,0,0,0,2,45,4.4,16:08,--
Brandon Montour,2016-17,ANA,R,D,27,2,4,6,+11,14,0.22,2,5,0,1,0,0,0,0,50,4.0,17:23,--
Adrian Kempe,2016-17,LAK,L,R,25,2,4,6,-3,6,0.24,2,3,0,2,0,1,0,1,32,6.3,12:14,43.8
Brad Hunt,2016-17,"STL,NSH",L,D,12,1,5,6,-1,2,0.50,0,4,1,2,0,0,0,0,14,7.1,14:30,--
Jyrki Jokipakka,2016-17,"CGY,OTT",L,D,41,1,5,6,-4,12,0.15,1,6,0,0,0,0,0,0,29,3.5,14:26,--
Erik Gudbranson,2016-17,VAN,R,D,30,1,5,6,-14,18,0.20,1,6,0,0,0,0,0,1,40,2.5,20:20,--
Jon Merrill,2016-17,NJD,L,D,51,1,5,6,-9,24,0.12,1,6,0,0,0,0,0,0,48,2.1,18:34,--
Philip Larsen,2016-17,VAN,R,D,26,1,5,6,-8,4,0.23,1,4,0,2,0,0,0,0,32,3.1,16:28,--
