Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Andrew Ebbett,2014-15,PIT,L,C,24,1,5,6,+1,2,0.25,1,6,0,0,0,0,0,0,21,4.8,9:00,45.4
Tanner Glass,2014-15,NYR,L,L,66,1,5,6,-12,98,0.09,1,6,0,0,0,0,0,0,53,1.9,10:15,33.3
Michael Latta,2014-15,WSH,R,C,53,0,6,6,+4,68,0.11,0,6,0,0,0,0,0,0,24,0.0,8:23,47.8
Korbinian Holzer,2014-15,TOR,R,D,34,0,6,6,+3,25,0.18,0,6,0,0,0,0,0,0,32,0.0,17:06,--
Josh Gorges,2014-15,BUF,L,D,46,0,6,6,-28,16,0.13,0,5,0,0,0,1,0,0,28,0.0,22:22,--
Curtis McKenzie,2014-15,DAL,L,L,36,4,1,5,-8,48,0.14,4,5,0,0,0,0,0,0,41,9.8,11:32,37.5
William Karlsson,2014-15,"ANA,CBJ",L,C,21,3,2,5,+3,2,0.24,3,4,0,1,0,0,0,1,29,10.3,12:14,47.2
Michael Bournival,2014-15,MTL,L,L,29,3,2,5,+3,4,0.17,3,5,0,0,0,0,0,1,27,11.1,7:53,80.0
Phil Varone,2014-15,BUF,L,C,28,3,2,5,-14,10,0.18,3,5,0,0,0,0,0,0,28,10.7,13:27,45.1
Peter Harrold,2014-15,NJD,R,D,43,3,2,5,-10,4,0.12,3,5,0,0,0,0,0,0,31,9.7,15:15,--
Lucas Lessio,2014-15,ARI,L,L,26,2,3,5,-10,8,0.19,2,5,0,0,0,0,0,0,44,4.6,12:45,0.0
Micheal Ferland,2014-15,CGY,L,L,26,2,3,5,+1,16,0.19,2,4,0,1,0,0,0,1,34,5.9,10:31,--
Radko Gudas,2014-15,TBL,R,D,31,2,3,5,-5,34,0.16,2,5,0,0,0,0,0,1,63,3.2,17:00,--
Trevor Smith,2014-15,TOR,L,C,54,2,3,5,-9,12,0.09,2,5,0,0,0,0,0,0,46,4.4,11:04,52.2
Zach Trotman,2014-15,BOS,R,D,27,1,4,5,-2,0,0.19,1,5,0,0,0,0,0,1,46,2.2,16:24,--
Michael Chaput,2014-15,CBJ,L,C,33,1,4,5,-8,21,0.15,1,5,0,0,0,0,0,0,23,4.4,10:12,48.6
Martin Marincin,2014-15,EDM,L,D,41,1,4,5,-4,16,0.12,1,5,0,0,0,0,0,0,38,2.6,18:39,100.0
Brandon Bollig,2014-15,CGY,L,L,62,1,4,5,-9,88,0.08,1,5,0,0,0,0,0,0,67,1.5,8:36,60.0
Jared Boll,2014-15,CBJ,R,R,72,1,4,5,-13,109,0.07,1,5,0,0,0,0,0,0,28,3.6,7:16,0.0
Shawn Thornton,2014-15,FLA,R,L,46,1,4,5,-13,50,0.11,1,5,0,0,0,0,0,0,53,1.9,9:35,25.0
Brian Gibbons,2014-15,CBJ,L,C,25,0,5,5,+2,8,0.20,0,4,0,1,0,0,0,0,21,0.0,13:49,44.4
Jack Hillen,2014-15,"WSH,CAR",L,D,38,0,5,5,-1,10,0.13,0,5,0,0,0,0,0,0,24,0.0,12:52,--
Tyson Strachan,2014-15,BUF,R,D,46,0,5,5,-30,44,0.11,0,4,0,0,0,1,0,0,38,0.0,18:59,--
John Scott,2014-15,SJS,L,L,38,3,1,4,0,87,0.11,3,4,0,0,0,0,0,0,19,15.8,7:27,--
Simon Gagne,2014-15,BOS,L,L,23,3,1,4,0,4,0.17,3,4,0,0,0,0,0,1,27,11.1,11:18,11.1
Raphael Diaz,2014-15,CGY,R,D,56,2,2,4,-3,10,0.07,1,3,1,1,0,0,0,1,52,3.9,12:01,--
Brandon Gormley,2014-15,ARI,L,D,27,2,2,4,-7,10,0.15,1,3,1,1,0,0,0,0,39,5.1,15:19,--
Brandon Kozun,2014-15,TOR,R,R,20,2,2,4,-3,6,0.20,2,4,0,0,0,0,0,0,8,25.0,7:55,50.0
Steven Kampfer,2014-15,FLA,R,D,25,2,2,4,-4,12,0.16,2,3,0,1,0,0,0,1,28,7.1,17:12,--
Steven Pinizzotto,2014-15,EDM,R,R,18,2,2,4,+1,30,0.22,2,4,0,0,0,0,0,0,15,13.3,7:56,--
Jesse Joensuu,2014-15,EDM,L,L,20,2,2,4,-8,14,0.20,1,3,0,0,1,1,0,0,18,11.1,10:38,--
Mirco Mueller,2014-15,SJS,L,D,39,1,3,4,-8,10,0.10,1,4,0,0,0,0,0,0,31,3.2,16:58,--
Nate Schmidt,2014-15,WSH,L,D,39,1,3,4,-2,10,0.10,1,4,0,0,0,0,0,0,40,2.5,13:53,--
Adam Clendening,2014-15,"CHI,VAN",R,D,21,1,3,4,+2,10,0.19,0,1,1,3,0,0,0,0,17,5.9,16:38,--
Klas Dahlbeck,2014-15,"CHI,ARI",L,D,23,1,3,4,-8,8,0.17,1,4,0,0,0,0,0,0,20,5.0,17:40,--
Zach Sill,2014-15,"PIT,TOR",L,C,63,1,3,4,-5,84,0.06,1,4,0,0,0,0,0,0,43,2.3,8:23,49.5
Brandon McMillan,2014-15,"ARI,VAN",L,L,58,1,3,4,-19,16,0.07,1,4,0,0,0,0,0,0,51,2.0,10:28,43.5
David Schlemko,2014-15,"ARI,DAL,CGY",L,D,44,1,3,4,+1,12,0.09,1,2,0,2,0,0,0,0,45,2.2,15:20,--
Ryane Clowe,2014-15,NJD,L,L,13,1,3,4,-1,4,0.31,1,4,0,0,0,0,0,0,15,6.7,15:40,0.0
Cody McCormick,2014-15,BUF,R,C,33,1,3,4,-9,40,0.12,0,3,0,0,1,1,0,0,31,3.2,11:43,50.0
Jordan Leopold,2014-15,"STL,CBJ,MIN",L,D,43,1,3,4,-6,19,0.09,0,3,1,1,0,0,0,0,39,2.6,14:55,--
Manny Malhotra,2014-15,MTL,L,C,58,1,3,4,-6,12,0.07,1,4,0,0,0,0,0,1,46,2.2,10:51,59.3
Taylor Fedun,2014-15,SJS,R,D,7,0,4,4,0,4,0.57,0,2,0,2,0,0,0,0,12,0.0,16:59,--
Matt Bartkowski,2014-15,BOS,L,D,47,0,4,4,-6,37,0.09,0,4,0,0,0,0,0,0,67,0.0,16:56,--
Mark Fraser,2014-15,NJD,L,D,34,0,4,4,+2,55,0.12,0,3,0,0,0,1,0,0,19,0.0,16:17,--
Grant Clitsome,2014-15,WPG,L,D,24,0,4,4,+4,8,0.17,0,4,0,0,0,0,0,0,22,0.0,16:22,--
Mike Weaver,2014-15,MTL,R,D,31,0,4,4,0,6,0.13,0,4,0,0,0,0,0,0,8,0.0,14:10,--
Sven Andrighetto,2014-15,MTL,L,R,12,2,1,3,0,0,0.25,2,3,0,0,0,0,0,0,12,16.7,9:25,20.0
Petteri Lindbohm,2014-15,STL,L,D,23,2,1,3,-1,26,0.13,2,3,0,0,0,0,0,0,32,6.3,15:34,--
Matt Puempel,2014-15,OTT,L,L,13,2,1,3,+6,8,0.23,2,3,0,0,0,0,0,0,14,14.3,8:02,0.0
Xavier Ouellet,2014-15,DET,L,D,21,2,1,3,+4,2,0.14,2,3,0,0,0,0,0,0,27,7.4,16:23,--
Andy Andreoff,2014-15,LAK,L,C,18,2,1,3,+1,18,0.17,2,3,0,0,0,0,0,1,14,14.3,8:34,52.5
Mark Pysyk,2014-15,BUF,R,D,7,2,1,3,+4,2,0.43,2,3,0,0,0,0,0,1,4,50.0,18:11,--
Zack Smith,2014-15,OTT,L,C,37,2,1,3,-8,18,0.08,2,3,0,0,0,0,0,0,38,5.3,12:02,44.6
Luke Gazdic,2014-15,EDM,L,L,40,2,1,3,-4,43,0.08,2,3,0,0,0,0,0,0,26,7.7,7:23,--
Ryan Murray,2014-15,CBJ,L,D,12,1,2,3,+1,8,0.25,0,2,1,1,0,0,0,0,8,12.5,18:55,--
Brad Hunt,2014-15,EDM,L,D,11,1,2,3,-6,0,0.27,0,2,1,1,0,0,0,0,20,5.0,19:29,--
Iiro Pakarinen,2014-15,EDM,R,R,17,1,2,3,-4,2,0.18,1,1,0,2,0,0,0,0,34,2.9,10:08,100.0
Cory Conacher,2014-15,NYI,L,C,15,1,2,3,-3,14,0.20,1,3,0,0,0,0,0,0,23,4.4,13:29,33.3
Drew Shore,2014-15,CGY,R,C,11,1,2,3,-5,0,0.27,1,3,0,0,0,0,0,0,13,7.7,10:40,49.2
Zac Dalpe,2014-15,BUF,R,C,21,1,2,3,-11,4,0.14,1,3,0,0,0,0,0,0,29,3.5,9:17,60.6
Adam Burish,2014-15,SJS,R,R,20,1,2,3,-6,33,0.15,1,3,0,0,0,0,0,0,22,4.6,11:09,53.3
Kerby Rychel,2014-15,CBJ,L,L,5,0,3,3,+3,2,0.60,0,3,0,0,0,0,0,0,4,0.0,10:42,--
Stuart Percy,2014-15,TOR,L,D,9,0,3,3,-4,2,0.33,0,1,0,2,0,0,0,0,13,0.0,18:05,--
Josh Manson,2014-15,ANA,R,D,28,0,3,3,+1,31,0.11,0,3,0,0,0,0,0,0,26,0.0,18:26,--
Joakim Nordstrom,2014-15,CHI,L,C,38,0,3,3,-5,4,0.08,0,3,0,0,0,0,0,0,42,0.0,10:58,20.0
Alexander Petrovic,2014-15,FLA,R,D,33,0,3,3,-4,34,0.09,0,3,0,0,0,0,0,0,29,0.0,16:16,--
Patrik Nemeth,2014-15,DAL,L,D,22,0,3,3,0,6,0.14,0,3,0,0,0,0,0,0,16,0.0,16:13,--
Brandon Manning,2014-15,PHI,L,D,11,0,3,3,+3,7,0.27,0,3,0,0,0,0,0,0,10,0.0,17:10,--
Matt Donovan,2014-15,NYI,L,D,12,0,3,3,+4,0,0.25,0,3,0,0,0,0,0,0,12,0.0,17:34,--
Chris Summers,2014-15,"ARI,NYR",L,D,20,0,3,3,-12,8,0.15,0,3,0,0,0,0,0,0,15,0.0,14:15,--
Brett Sutter,2014-15,MIN,L,L,6,0,3,3,+1,4,0.50,0,3,0,0,0,0,0,0,6,0.0,9:19,--
Patrick Kaleta,2014-15,BUF,R,R,42,0,3,3,-11,36,0.07,0,2,0,0,0,1,0,0,25,0.0,8:52,37.5
Chris Phillips,2014-15,OTT,L,D,36,0,3,3,0,14,0.08,0,2,0,1,0,0,0,0,29,0.0,20:54,--
Tyler Pitlick,2014-15,EDM,R,C,17,2,0,2,-3,4,0.12,2,2,0,0,0,0,0,1,18,11.1,12:27,55.6
Eric Boulton,2014-15,NYI,L,L,10,2,0,2,-1,30,0.20,2,2,0,0,0,0,0,0,9,22.2,7:12,--
Borna Rendulic,2014-15,COL,R,R,11,1,1,2,+1,6,0.18,1,2,0,0,0,0,0,0,6,16.7,9:24,--
Tim Schaller,2014-15,BUF,L,L,18,1,1,2,-5,2,0.11,1,2,0,0,0,0,0,0,19,5.3,11:21,39.8
Liam O'Brien,2014-15,WSH,L,C,13,1,1,2,+4,23,0.15,1,2,0,0,0,0,0,0,16,6.3,7:33,50.0
Alexey Marchenko,2014-15,DET,R,D,13,1,1,2,+1,2,0.15,1,2,0,0,0,0,0,0,7,14.3,15:26,--
Kael Mouillierat,2014-15,NYI,L,L,6,1,1,2,-3,8,0.33,1,2,0,0,0,0,0,0,1,100.0,8:41,47.1
Sam Carrick,2014-15,TOR,R,C,16,1,1,2,+1,9,0.13,1,2,0,0,0,0,0,0,17,5.9,6:29,41.8
Bryan Rust,2014-15,PIT,R,R,14,1,1,2,-3,4,0.14,1,2,0,0,0,0,0,0,34,2.9,12:02,--
Joey Hishon,2014-15,COL,L,C,13,1,1,2,-1,0,0.15,1,2,0,0,0,0,0,1,19,5.3,10:07,44.9
Chris Mueller,2014-15,NYR,R,C,7,1,1,2,-1,0,0.29,0,1,1,1,0,0,0,0,10,10.0,10:27,59.4
Anthony Peluso,2014-15,WPG,R,R,49,1,1,2,-3,86,0.04,1,2,0,0,0,0,0,0,23,4.4,5:53,0.0
Justin Falk,2014-15,"MIN,CBJ",L,D,18,1,1,2,-9,14,0.11,1,2,0,0,0,0,0,0,18,5.6,10:49,--
Ryan Hamilton,2014-15,EDM,L,L,16,1,1,2,-8,6,0.13,0,1,1,1,0,0,0,0,12,8.3,13:13,25.0
Chris Porter,2014-15,STL,L,L,24,1,1,2,-3,6,0.08,1,2,0,0,0,0,0,1,24,4.2,9:33,44.4
Matt Ellis,2014-15,BUF,L,L,39,1,1,2,-12,4,0.05,1,2,0,0,0,0,0,1,29,3.5,8:19,48.8
Stephane Veilleux,2014-15,MIN,L,L,12,1,1,2,0,10,0.17,1,2,0,0,0,0,0,1,9,11.1,7:42,0.0
Daniel Cleary,2014-15,DET,L,R,17,1,1,2,-4,6,0.12,1,2,0,0,0,0,0,0,17,5.9,9:08,50.0
Tim Sestito,2014-15,NJD,L,L,15,0,2,2,-1,33,0.13,0,2,0,0,0,0,0,0,10,0.0,9:53,45.3
Bryan Allen,2014-15,"ANA,MTL",L,D,11,0,2,2,-2,6,0.18,0,2,0,0,0,0,0,0,6,0.0,15:43,--
Bryce Salvador,2014-15,NJD,L,D,15,0,2,2,-5,20,0.13,0,2,0,0,0,0,0,0,13,0.0,18:30,--
Ty Rattie,2014-15,STL,R,R,11,0,2,2,0,2,0.18,0,2,0,0,0,0,0,0,8,0.0,9:06,--
David Musil,2014-15,EDM,L,D,4,0,2,2,-2,2,0.50,0,2,0,0,0,0,0,0,3,0.0,19:48,--
Jarred Tinordi,2014-15,MTL,L,D,13,0,2,2,-5,19,0.15,0,2,0,0,0,0,0,0,5,0.0,12:04,--
Danny Biega,2014-15,CAR,R,D,10,0,2,2,-5,0,0.20,0,2,0,0,0,0,0,0,7,0.0,16:09,--
Petr Straka,2014-15,PHI,L,R,3,0,2,2,+1,0,0.67,0,2,0,0,0,0,0,0,2,0.0,9:27,--
Seth Helgeson,2014-15,NJD,L,D,22,0,2,2,+4,18,0.09,0,2,0,0,0,0,0,0,11,0.0,13:28,--
Brian Lashoff,2014-15,DET,L,D,11,0,2,2,+4,6,0.18,0,2,0,0,0,0,0,0,7,0.0,13:17,--
Andrew MacWilliam,2014-15,TOR,L,D,12,0,2,2,-6,12,0.17,0,2,0,0,0,0,0,0,5,0.0,15:24,0.0
Sean Collins,2014-15,CBJ,L,C,8,0,2,2,0,2,0.25,0,2,0,0,0,0,0,0,4,0.0,10:20,40.0
Slava Voynov,2014-15,LAK,R,D,6,0,2,2,0,2,0.33,0,0,0,1,0,1,0,0,5,0.0,23:11,--
Casey Bailey,2014-15,TOR,R,R,6,1,0,1,+1,2,0.17,1,1,0,0,0,0,0,0,9,11.1,9:02,--
Stefan Matteau,2014-15,NJD,L,C,7,1,0,1,0,4,0.14,1,1,0,0,0,0,0,0,8,12.5,11:52,--
Jonathan Marchessault,2014-15,TBL,R,R,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,3,33.3,11:57,33.3
Joe Morrow,2014-15,BOS,L,D,15,1,0,1,+3,4,0.07,1,1,0,0,0,0,0,0,20,5.0,16:41,--
Miikka Salomaki,2014-15,NSH,L,R,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,4,25.0,10:49,--
Rocco Grimaldi,2014-15,FLA,R,R,7,1,0,1,+1,4,0.14,1,1,0,0,0,0,0,0,18,5.6,12:37,42.9
Reid Boucher,2014-15,NJD,L,C,11,1,0,1,-4,0,0.09,1,1,0,0,0,0,0,0,20,5.0,11:08,--
Josh Leivo,2014-15,TOR,R,L,9,1,0,1,-1,4,0.11,1,1,0,0,0,0,0,0,10,10.0,7:39,0.0
Frank Corrado,2014-15,VAN,R,D,10,1,0,1,-7,0,0.10,1,1,0,0,0,0,0,0,8,12.5,15:40,--
Joe Whitney,2014-15,NJD,L,R,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,0,1,100.0,6:53,--
Freddie Hamilton,2014-15,"SJS,COL",R,C,18,1,0,1,-2,0,0.06,1,1,0,0,0,0,0,1,11,9.1,7:35,39.3
Brandon Davidson,2014-15,EDM,L,D,12,1,0,1,-5,0,0.08,1,1,0,0,0,0,0,0,7,14.3,15:08,--
Stanislav Galiev,2014-15,WSH,R,R,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,2,50.0,9:23,--
Christian Thomas,2014-15,MTL,R,L,18,1,0,1,-2,7,0.06,1,1,0,0,0,0,0,0,26,3.9,9:06,0.0
Jordan Szwarz,2014-15,ARI,R,C,9,1,0,1,-2,2,0.11,1,1,0,0,0,0,0,0,8,12.5,13:28,--
Brian Dumoulin,2014-15,PIT,L,D,8,1,0,1,0,2,0.13,1,1,0,0,0,0,0,0,4,25.0,15:40,--
Chris Brown,2014-15,WSH,R,R,5,1,0,1,+1,2,0.20,1,1,0,0,0,0,0,0,4,25.0,6:28,33.3
Landon Ferraro,2014-15,DET,R,C,3,1,0,1,+1,0,0.33,1,1,0,0,0,0,0,1,4,25.0,11:59,--
Justin Hodgman,2014-15,ARI,R,C,5,1,0,1,-2,2,0.20,0,0,1,1,0,0,0,0,3,33.3,11:24,54.4
Bryan Lerg,2014-15,SJS,L,C,2,1,0,1,-1,0,0.50,1,1,0,0,0,0,0,1,8,12.5,12:36,100.0
TJ Galiardi,2014-15,WPG,L,L,38,1,0,1,-8,2,0.03,1,1,0,0,0,0,0,0,35,2.9,10:28,18.2
Alex Biega,2014-15,VAN,R,D,7,1,0,1,-2,0,0.14,1,1,0,0,0,0,0,1,7,14.3,15:48,--
Colin Greening,2014-15,OTT,L,C,26,1,0,1,-5,29,0.04,1,1,0,0,0,0,0,0,39,2.6,9:49,66.7
Sam Bennett,2014-15,CGY,L,C,1,0,1,1,-1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,16:00,16.7
Sam Reinhart,2014-15,BUF,R,C,9,0,1,1,-1,2,0.11,0,1,0,0,0,0,0,0,3,0.0,10:22,24.4
Jordan Oesterle,2014-15,EDM,L,D,6,0,1,1,-4,0,0.17,0,1,0,0,0,0,0,0,7,0.0,14:42,--
Trevor van Riemsdyk,2014-15,CHI,R,D,18,0,1,1,0,2,0.06,0,1,0,0,0,0,0,0,21,0.0,13:32,--
Valeri Nichushkin,2014-15,DAL,L,R,8,0,1,1,-5,2,0.13,0,1,0,0,0,0,0,0,6,0.0,13:46,--
Emile Poirier,2014-15,CGY,L,L,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,2,0.0,7:59,0.0
Andrew Copp,2014-15,WPG,L,C,1,0,1,1,+2,0,1.00,0,1,0,0,0,0,0,0,4,0.0,13:16,66.7
Chad Ruhwedel,2014-15,BUF,R,D,4,0,1,1,+3,0,0.25,0,1,0,0,0,0,0,0,4,0.0,12:28,--
Jayson Megna,2014-15,PIT,R,C,12,0,1,1,-2,14,0.08,0,1,0,0,0,0,0,0,13,0.0,11:02,--
Josh Anderson,2014-15,CBJ,R,R,6,0,1,1,-1,2,0.17,0,1,0,0,0,0,0,0,10,0.0,13:27,--
Jordan Martinook,2014-15,ARI,L,L,8,0,1,1,-3,0,0.13,0,1,0,0,0,0,0,0,8,0.0,11:42,100.0
Griffin Reinhart,2014-15,NYI,L,D,8,0,1,1,+1,6,0.13,0,1,0,0,0,0,0,0,4,0.0,14:10,--
Daniil Tarasov,2014-15,SJS,L,R,5,0,1,1,+2,0,0.20,0,1,0,0,0,0,0,0,5,0.0,7:34,100.0
Michael Paliotta,2014-15,CHI,R,D,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,2,0.0,12:45,--
Shane Prince,2014-15,OTT,L,L,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,2,0.0,10:29,--
Brian Ferlin,2014-15,BOS,R,R,7,0,1,1,0,0,0.14,0,1,0,0,0,0,0,0,6,0.0,8:48,0.0
Mike Sislo,2014-15,NJD,R,R,10,0,1,1,-2,2,0.10,0,1,0,0,0,0,0,0,13,0.0,12:13,--
Brendan Shinnimin,2014-15,ARI,L,C,12,0,1,1,-1,8,0.08,0,1,0,0,0,0,0,0,10,0.0,11:02,41.6
Michael Sgarbossa,2014-15,COL,L,C,3,0,1,1,0,10,0.33,0,1,0,0,0,0,0,0,2,0.0,7:06,45.0
Andrew Agozzino,2014-15,COL,L,L,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,9:45,0.0
Tomas Vincour,2014-15,COL,R,C,7,0,1,1,-1,2,0.14,0,1,0,0,0,0,0,0,2,0.0,7:10,--
Magnus Paajarvi,2014-15,STL,L,L,10,0,1,1,-2,6,0.10,0,0,0,1,0,0,0,0,9,0.0,9:48,100.0
Mat Clark,2014-15,ANA,R,D,7,0,1,1,+2,6,0.14,0,1,0,0,0,0,0,0,2,0.0,12:46,--
Stu Bickel,2014-15,MIN,R,D,9,0,1,1,+1,46,0.11,0,1,0,0,0,0,0,0,3,0.0,5:26,--
David Warsofsky,2014-15,BOS,L,D,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,7,0.0,17:46,--
Andrew Campbell,2014-15,ARI,L,D,33,0,1,1,-13,10,0.03,0,1,0,0,0,0,0,0,28,0.0,17:32,--
Colby Robak,2014-15,"FLA,ANA",L,D,12,0,1,1,+2,2,0.08,0,1,0,0,0,0,0,0,8,0.0,13:55,--
Eric O'Dell,2014-15,WPG,R,C,11,0,1,1,0,19,0.09,0,1,0,0,0,0,0,0,6,0.0,7:26,43.9
Michael Kostka,2014-15,NYR,R,D,7,0,1,1,+1,0,0.14,0,1,0,0,0,0,0,0,7,0.0,15:23,--
Keaton Ellerby,2014-15,WPG,L,D,1,0,1,1,-1,0,1.00,0,1,0,0,0,0,0,0,0,--,16:58,--
Jonathon Blum,2014-15,MIN,R,D,4,0,1,1,-3,2,0.25,0,1,0,0,0,0,0,0,3,0.0,9:52,--
TJ Brennan,2014-15,TOR,L,D,6,0,1,1,-7,9,0.17,0,0,0,1,0,0,0,0,11,0.0,16:49,--
Keith Aulie,2014-15,EDM,L,D,31,0,1,1,-3,71,0.03,0,1,0,0,0,0,0,0,25,0.0,14:18,--
Paul Carey,2014-15,COL,L,C,10,0,1,1,+2,0,0.10,0,1,0,0,0,0,0,0,5,0.0,7:53,0.0
Frédéric St-Denis,2014-15,CBJ,L,D,4,0,1,1,-1,0,0.25,0,1,0,0,0,0,0,0,2,0.0,13:18,--
Tom Sestito,2014-15,VAN,L,L,3,0,1,1,+1,7,0.33,0,1,0,0,0,0,0,0,1,0.0,6:14,--
Adam Cracknell,2014-15,CBJ,R,R,17,0,1,1,-8,2,0.06,0,1,0,0,0,0,0,0,17,0.0,9:57,34.5
Peter Regin,2014-15,CHI,L,C,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,3,0.0,8:20,50.0
Jeff Schultz,2014-15,LAK,L,D,9,0,1,1,+1,4,0.11,0,1,0,0,0,0,0,0,7,0.0,16:45,--
Ladislav Smid,2014-15,CGY,L,D,31,0,1,1,-12,13,0.03,0,1,0,0,0,0,0,0,21,0.0,13:58,--
Shane O'Brien,2014-15,FLA,L,D,9,0,1,1,-4,5,0.11,0,1,0,0,0,0,0,0,4,0.0,13:29,--
Keith Ballard,2014-15,MIN,L,D,14,0,1,1,-3,26,0.07,0,1,0,0,0,0,0,0,5,0.0,12:03,--
Chris Conner,2014-15,WSH,L,R,2,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,3,0.0,8:49,--
Bobby Robins,2014-15,BOS,R,R,3,0,0,0,0,14,0.00,0,0,0,0,0,0,0,0,0,--,7:35,--
Mike Angelidis,2014-15,TBL,L,L,3,0,0,0,0,12,0.00,0,0,0,0,0,0,0,0,0,--,7:21,36.8
Kyle Cumiskey,2014-15,CHI,L,D,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,13:18,--
Blair Jones,2014-15,PHI,R,C,4,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,0,--,6:55,50.0
Rich Clune,2014-15,NSH,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:30,--
Taylor Chorney,2014-15,PIT,L,D,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,12:10,--
Devin Setoguchi,2014-15,CGY,R,R,12,0,0,0,-7,4,0.00,0,0,0,0,0,0,0,0,12,0.0,12:09,50.0
Mike Blunden,2014-15,TBL,R,R,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,9:47,--
Travis Morin,2014-15,DAL,L,C,6,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,10,0.0,12:06,46.7
Mike Brown,2014-15,SJS,R,R,12,0,0,0,0,22,0.00,0,0,0,0,0,0,0,0,11,0.0,8:12,57.1
Patrick Bordeleau,2014-15,COL,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:46,--
Mark Fistric,2014-15,ANA,L,D,9,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,1,0.0,14:47,--
Troy Bodie,2014-15,TOR,R,R,5,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,1,0.0,4:37,--
Dylan Reese,2014-15,ARI,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,19:58,--
Alexandre Bolduc,2014-15,ARI,L,C,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:40,52.6
Corey Potter,2014-15,CGY,R,D,6,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:40,--
Colin Fraser,2014-15,STL,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,4:42,--
David Van Der Gulik,2014-15,LAK,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:15,--
Ryan Craig,2014-15,CBJ,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:17,--
Colton Orr,2014-15,TOR,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:06,--
Dany Heatley,2014-15,ANA,L,L,6,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,8,0.0,12:08,--
Ryan Malone,2014-15,NYR,L,L,6,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,6,0.0,10:02,100.0
Brian McGrattan,2014-15,CGY,R,R,8,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,10,0.0,6:38,--
Kimmo Timonen,2014-15,CHI,L,D,16,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,10,0.0,11:59,--
Kyle Baun,2014-15,CHI,R,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,12:32,--
Viktor Arvidsson,2014-15,NSH,R,R,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,9,0.0,10:15,--
Kevin Fiala,2014-15,NSH,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,11:25,--
David Wolf,2014-15,CGY,L,L,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:23,50.0
Patrick Brown,2014-15,CAR,R,C,7,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,4,0.0,8:53,0.0
Tyler Gaudet,2014-15,ARI,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:35,52.9
Darnell Nurse,2014-15,EDM,L,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,17:00,--
Ryan Hartman,2014-15,CHI,R,R,5,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,8,0.0,8:17,--
Bogdan Yakimov,2014-15,EDM,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:19,42.9
Matt Lindblad,2014-15,BOS,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:46,0.0
