Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Matt Roy,2021-22,LAK,R,D,67,2,19,21,+23,28,0.31,2,17,0,2,0,2,0,0,153,1.3,20:59,--
Duncan Keith,2021-22,EDM,L,D,64,1,20,21,+15,22,0.33,1,19,0,2,0,0,0,1,79,1.3,19:44,--
Daniel Sprong,2021-22,"WSH,SEA",R,R,63,14,6,20,0,8,0.32,12,18,2,2,0,0,0,0,153,9.2,12:59,0.0
Alexandre Texier,2021-22,CBJ,L,C,36,11,9,20,0,12,0.56,10,18,0,0,1,2,0,0,59,18.6,14:36,35.1
Colin Blackwell,2021-22,"SEA,TOR",R,C,58,10,10,20,0,14,0.34,8,18,0,0,2,2,0,1,77,13.0,11:56,49.1
Nico Sturm,2021-22,"MIN,COL",L,C,74,9,11,20,-7,14,0.27,7,18,1,1,1,1,0,0,101,8.9,11:54,53.0
Brett Howden,2021-22,VGK,L,C,47,9,11,20,+9,12,0.43,9,18,0,0,0,2,0,2,39,23.1,10:39,48.1
Pierre-Edouard Bellemare,2021-22,TBL,L,L,80,9,11,20,+24,19,0.25,8,19,0,0,1,1,0,1,72,12.5,13:45,51.7
William Carrier,2021-22,VGK,L,L,63,9,11,20,+7,34,0.32,9,20,0,0,0,0,0,0,120,7.5,11:37,50.0
Tyson Jost,2021-22,"COL,MIN",L,C,80,8,12,20,+2,34,0.25,8,19,0,0,0,1,0,2,97,8.3,12:49,40.4
K'Andre Miller,2021-22,NYR,L,D,82,7,13,20,+23,24,0.24,6,19,1,1,0,0,1,2,102,6.9,20:36,--
Michael McLeod,2021-22,NJD,R,C,77,6,14,20,-13,52,0.26,6,19,0,0,0,1,0,0,78,7.7,13:20,57.3
Sam Steel,2021-22,ANA,L,C,68,6,14,20,-17,16,0.29,6,17,0,3,0,0,0,1,66,9.1,12:19,49.3
Jonathan Drouin,2021-22,MTL,L,L,34,6,14,20,-9,23,0.59,6,16,0,4,0,0,0,0,62,9.7,17:06,47.0
Ty Smith,2021-22,NJD,L,D,66,5,15,20,-26,22,0.30,5,16,0,4,0,0,0,0,77,6.5,17:30,--
Jon Merrill,2021-22,MIN,L,D,69,4,16,20,+15,22,0.29,4,20,0,0,0,0,0,0,59,6.8,17:07,--
Brenden Dillon,2021-22,WPG,L,D,79,3,17,20,+16,67,0.25,3,20,0,0,0,0,0,0,85,3.5,18:50,--
Jakub Vrana,2021-22,DET,L,L,26,13,6,19,-8,16,0.73,8,13,5,6,0,0,0,3,65,20.0,14:56,33.3
Sam Carrick,2021-22,ANA,R,C,64,11,8,19,-12,85,0.30,11,19,0,0,0,0,0,0,80,13.8,11:28,49.4
Derek Stepan,2021-22,CAR,R,C,58,9,10,19,0,14,0.33,9,19,0,0,0,0,0,0,96,9.4,10:48,55.9
Zach Whitecloud,2021-22,VGK,R,D,59,8,11,19,+21,20,0.32,7,18,0,0,1,1,0,1,94,8.5,18:48,--
Derick Brassard,2021-22,"PHI,EDM",L,C,46,8,11,19,+4,16,0.41,7,17,1,2,0,0,0,1,62,12.9,12:55,51.2
Evgeny Svechnikov,2021-22,WPG,L,L,72,7,12,19,-4,38,0.26,7,19,0,0,0,0,0,1,78,9.0,10:45,42.9
Casey Mittelstadt,2021-22,BUF,L,C,40,6,13,19,-14,4,0.48,5,12,1,7,0,0,1,1,79,7.6,16:07,44.7
Kieffer Bellows,2021-22,NYI,L,L,45,6,13,19,-1,19,0.42,6,15,0,4,0,0,0,2,79,7.6,11:52,0.0
Adam Erne,2021-22,DET,L,L,79,6,13,19,-22,34,0.24,6,19,0,0,0,0,0,1,108,5.6,13:23,52.3
Zack Kassian,2021-22,EDM,R,R,58,6,13,19,+2,63,0.33,4,17,2,2,0,0,0,1,58,10.3,11:47,42.9
Radek Faksa,2021-22,DAL,L,C,77,5,14,19,-20,52,0.25,3,16,1,1,1,2,0,1,89,5.6,15:46,55.1
Nick Holden,2021-22,OTT,L,D,76,5,14,19,0,12,0.25,5,19,0,0,0,0,0,1,75,6.7,19:51,0.0
Henri Jokiharju,2021-22,BUF,R,D,60,3,16,19,-8,20,0.32,3,15,0,4,0,0,0,0,83,3.6,21:53,--
Alexander Edler,2021-22,LAK,L,D,41,3,16,19,+18,34,0.46,3,18,0,0,0,1,0,1,54,5.6,18:28,--
Loui Eriksson,2021-22,ARI,L,L,73,3,16,19,-18,6,0.26,2,17,0,1,1,1,0,0,81,3.7,12:55,55.6
Marcus Pettersson,2021-22,PIT,L,D,72,2,17,19,+8,38,0.26,2,19,0,0,0,0,0,0,83,2.4,15:39,--
Ian Cole,2021-22,CAR,L,D,75,2,17,19,+15,83,0.25,2,18,0,0,0,1,0,1,77,2.6,17:09,--
Keith Yandle,2021-22,PHI,L,D,77,1,18,19,-47,14,0.25,0,8,1,11,0,0,0,0,105,1.0,13:59,--
Nathan Bastian,2021-22,"SEA,NJD",R,R,72,12,6,18,-12,65,0.25,9,14,3,4,0,0,0,1,97,12.4,11:54,47.9
Michael Amadio,2021-22,"TOR,VGK",R,R,56,11,7,18,+1,15,0.32,11,18,0,0,0,0,0,2,64,17.2,12:10,41.7
Nils Hoglander,2021-22,VAN,L,L,60,10,8,18,-6,24,0.30,9,15,1,3,0,0,0,0,132,7.6,13:05,0.0
Zemgus Girgensons,2021-22,BUF,L,L,56,10,8,18,-7,27,0.32,7,14,3,4,0,0,0,1,92,10.9,14:47,49.8
Connor McMichael,2021-22,WSH,L,C,68,9,9,18,-3,10,0.26,9,18,0,0,0,0,0,0,105,8.6,10:28,42.9
Ryan Lomberg,2021-22,FLA,L,L,55,9,9,18,+4,92,0.33,9,17,0,0,0,1,0,1,91,9.9,11:24,14.3
Trent Frederic,2021-22,BOS,L,C,60,8,10,18,+10,57,0.30,8,18,0,0,0,0,0,1,100,8.0,11:39,39.3
Kaapo Kakko,2021-22,NYR,L,R,43,7,11,18,+9,10,0.42,6,16,1,2,0,0,0,2,62,11.3,15:27,14.3
Chris Tierney,2021-22,OTT,L,C,70,6,12,18,-12,14,0.26,3,13,3,5,0,0,0,2,72,8.3,12:25,49.7
Justin Braun,2021-22,"PHI,NYR",R,D,69,6,12,18,+2,36,0.26,6,18,0,0,0,0,0,0,73,8.2,19:33,--
Jan Rutta,2021-22,TBL,R,D,76,3,15,18,+25,47,0.24,3,18,0,0,0,0,0,0,86,3.5,16:23,--
Erik Gustafsson,2021-22,CHI,L,D,59,3,15,18,-4,14,0.31,3,14,0,4,0,0,0,0,79,3.8,16:13,--
Scott Mayfield,2021-22,NYI,R,D,61,3,15,18,-5,55,0.30,3,17,0,0,0,1,0,2,80,3.8,19:46,--
Brian Dumoulin,2021-22,PIT,L,D,76,3,15,18,+24,24,0.24,3,18,0,0,0,0,0,0,91,3.3,21:49,--
Brayden McNabb,2021-22,VGK,L,D,69,3,15,18,+10,42,0.26,3,17,0,0,0,1,0,0,85,3.5,19:42,--
Tyler Myers,2021-22,VAN,R,D,82,1,17,18,+15,66,0.22,1,17,0,1,0,0,0,0,128,0.8,21:59,--
Jacob Peterson,2021-22,DAL,L,C,65,12,5,17,-1,12,0.26,12,16,0,1,0,0,0,5,85,14.1,11:04,51.3
Andreas Athanasiou,2021-22,LAK,L,C,28,11,6,17,+7,4,0.61,11,16,0,1,0,0,1,3,71,15.5,15:14,65.0
Ryan Poehling,2021-22,MTL,L,C,57,9,8,17,-21,6,0.30,7,15,2,2,0,0,0,1,91,9.9,12:12,46.4
Martin Fehervary,2021-22,WSH,L,D,79,8,9,17,+15,26,0.22,7,15,0,0,1,2,0,2,96,8.3,19:39,--
Jason Zucker,2021-22,PIT,L,L,41,8,9,17,-2,15,0.41,6,15,2,2,0,0,0,0,102,7.8,14:49,26.7
Brandon Duhaime,2021-22,MIN,L,R,80,6,11,17,-2,122,0.21,6,17,0,0,0,0,0,1,91,6.6,10:13,28.6
Janne Kuokkanen,2021-22,NJD,L,C,57,6,11,17,-10,10,0.30,4,15,1,1,1,1,0,1,64,9.4,13:29,12.5
Dryden Hunt,2021-22,NYR,L,L,76,6,11,17,-10,52,0.22,6,17,0,0,0,0,0,2,94,6.4,12:17,25.0
Sean Couturier,2021-22,PHI,L,C,29,6,11,17,-6,14,0.59,4,11,2,5,0,1,0,2,79,7.6,20:24,55.6
Matt Nieto,2021-22,SJS,L,L,70,6,11,17,-20,19,0.24,6,17,0,0,0,0,0,0,82,7.3,14:24,15.4
Erik Gudbranson,2021-22,CGY,R,D,78,6,11,17,+15,68,0.22,6,17,0,0,0,0,0,0,129,4.7,18:08,--
Bowen Byram,2021-22,COL,L,D,30,5,12,17,+7,12,0.57,4,16,1,1,0,0,0,2,49,10.2,18:48,--
Luke Schenn,2021-22,VAN,R,D,66,5,12,17,+15,61,0.26,4,16,0,0,1,1,0,1,78,6.4,17:13,--
Mike Reilly,2021-22,BOS,L,D,70,4,13,17,-1,32,0.24,3,13,0,3,1,1,0,0,135,3.0,18:57,--
Riley Sheahan,2021-22,SEA,L,C,69,4,13,17,+6,2,0.25,4,15,0,0,0,2,0,0,69,5.8,12:03,47.1
Tomas Nosek,2021-22,BOS,L,L,75,3,14,17,-9,32,0.23,3,15,0,0,0,2,0,1,84,3.6,13:21,54.0
Brad Hunt,2021-22,VAN,L,D,50,3,14,17,-3,12,0.34,3,15,0,2,0,0,0,0,67,4.5,15:15,--
David Savard,2021-22,MTL,R,D,62,3,14,17,-22,36,0.27,3,16,0,0,0,1,0,0,66,4.6,20:47,--
Trevor van Riemsdyk,2021-22,WSH,R,D,72,1,16,17,-3,40,0.24,1,16,0,0,0,1,0,0,75,1.3,17:28,--
Jamie Oleksiak,2021-22,SEA,L,D,72,1,16,17,-1,54,0.24,1,16,0,0,0,1,0,0,95,1.1,19:20,--
Austin Watson,2021-22,OTT,R,L,67,10,6,16,-3,91,0.24,9,15,0,0,1,1,0,1,88,11.4,11:59,35.0
Casey Cizikas,2021-22,NYI,L,C,74,10,6,16,-3,48,0.22,9,15,0,0,1,1,0,3,91,11.0,13:45,55.6
Luke Glendening,2021-22,DAL,R,C,82,9,7,16,-17,15,0.20,9,14,0,0,0,2,0,1,116,7.8,14:07,58.7
Curtis Lazar,2021-22,BOS,R,C,70,8,8,16,-2,16,0.23,8,15,0,0,0,1,0,0,95,8.4,12:00,48.9
Michael Raffl,2021-22,DAL,L,L,76,7,9,16,-19,16,0.21,6,13,0,0,1,3,0,2,94,7.5,14:32,53.9
Max Comtois,2021-22,ANA,L,L,52,6,10,16,-17,46,0.31,6,14,0,2,0,0,0,0,72,8.3,14:08,47.8
Josh Manson,2021-22,"ANA,COL",R,D,67,6,10,16,-11,65,0.24,6,16,0,0,0,0,0,0,92,6.5,18:59,--
Trevor Lewis,2021-22,CGY,R,C,80,6,10,16,-1,12,0.20,5,14,0,1,1,1,0,1,108,5.6,12:50,42.3
Rasmus Sandin,2021-22,TOR,L,D,51,5,11,16,+9,4,0.31,5,13,0,3,0,0,0,3,46,10.9,16:58,--
Morgan Frost,2021-22,PHI,L,C,55,5,11,16,-11,14,0.29,4,14,1,2,0,0,0,0,85,5.9,13:55,48.4
Wayne Simmonds,2021-22,TOR,R,R,72,5,11,16,-7,96,0.22,5,15,0,1,0,0,0,2,79,6.3,9:20,50.0
Andrew Cogliano,2021-22,"SJS,COL",L,C,74,4,12,16,-18,20,0.22,3,14,0,0,1,2,0,0,75,5.3,12:40,38.1
Radko Gudas,2021-22,FLA,R,D,77,3,13,16,+27,105,0.21,2,15,0,0,1,1,0,0,100,3.0,18:01,--
Marc Staal,2021-22,DET,L,D,71,3,13,16,-1,28,0.23,3,16,0,0,0,0,0,1,76,4.0,17:25,--
Rasmus Ristolainen,2021-22,PHI,R,D,66,2,14,16,-9,38,0.24,2,15,0,1,0,0,0,0,97,2.1,21:26,--
Carl Grundstrom,2021-22,LAK,L,R,54,9,6,15,+4,26,0.28,9,15,0,0,0,0,0,1,83,10.8,10:53,31.6
Brandon Tanev,2021-22,SEA,L,L,30,9,6,15,+4,13,0.50,6,12,2,2,1,1,0,3,51,17.7,14:34,50.0
Joe Veleno,2021-22,DET,L,C,66,8,7,15,-14,22,0.23,8,15,0,0,0,0,0,0,73,11.0,13:13,48.3
Jimmy Vesey,2021-22,NJD,L,L,68,8,7,15,-24,12,0.22,6,13,0,0,2,2,0,2,110,7.3,14:25,29.5
Juho Lammikko,2021-22,VAN,L,L,75,7,8,15,-6,14,0.20,7,15,0,0,0,0,0,2,67,10.5,12:17,51.0
Tyler Motte,2021-22,"VAN,NYR",L,C,58,7,8,15,+2,22,0.26,6,14,0,0,1,1,0,1,101,6.9,14:01,57.9
Darren Helm,2021-22,COL,L,C,68,7,8,15,-5,14,0.22,6,13,0,0,1,2,0,1,93,7.5,10:33,44.2
Brandon Carlo,2021-22,BOS,R,D,79,6,9,15,+2,31,0.19,5,13,0,1,1,1,0,0,125,4.8,19:42,--
Jordan Martinook,2021-22,CAR,L,L,59,6,9,15,+1,22,0.25,6,15,0,0,0,0,0,2,77,7.8,11:12,45.1
Cal Clutterbuck,2021-22,NYI,R,R,59,6,9,15,-6,10,0.25,5,14,0,0,1,1,0,1,74,8.1,14:03,73.3
Caleb Jones,2021-22,CHI,L,D,51,5,10,15,-3,18,0.29,5,14,0,1,0,0,1,1,57,8.8,16:43,--
Zach Aston-Reese,2021-22,"PIT,ANA",L,C,69,5,10,15,+9,28,0.22,5,15,0,0,0,0,0,0,78,6.4,13:02,50.0
J.J. Moser,2021-22,ARI,L,D,43,4,11,15,-10,16,0.35,3,13,1,2,0,0,0,1,40,10.0,18:42,--
Ryan Lindgren,2021-22,NYR,L,D,78,4,11,15,+18,48,0.19,4,15,0,0,0,0,0,1,73,5.5,20:06,--
Ilya Lyubushkin,2021-22,"ARI,TOR",R,D,77,2,13,15,-2,51,0.19,2,14,0,0,0,1,0,0,54,3.7,17:27,--
Andrew Peeke,2021-22,CBJ,R,D,82,2,13,15,-14,60,0.18,2,15,0,0,0,0,0,0,72,2.8,21:29,--
Justin Danforth,2021-22,CBJ,R,R,45,10,4,14,-5,10,0.31,10,13,0,1,0,0,0,1,72,13.9,12:34,53.8
Yegor Chinakhov,2021-22,CBJ,L,R,62,7,7,14,-27,16,0.23,6,13,1,1,0,0,0,1,98,7.1,12:30,0.0
Maxim Mamin,2021-22,FLA,L,C,40,7,7,14,+8,13,0.35,7,14,0,0,0,0,0,0,49,14.3,11:54,0.0
Michael McCarron,2021-22,NSH,R,R,51,7,7,14,+10,70,0.27,6,12,0,1,1,1,0,2,51,13.7,10:23,54.4
Dominic Toninato,2021-22,WPG,L,C,77,7,7,14,+1,22,0.18,6,9,0,1,1,4,0,1,44,15.9,8:24,42.4
Joel Armia,2021-22,MTL,R,R,60,6,8,14,-15,14,0.23,4,10,1,3,1,1,0,0,103,5.8,13:43,17.7
Adam Gaudette,2021-22,"CHI,OTT",R,C,58,5,9,14,-9,17,0.24,3,12,2,2,0,0,0,1,94,5.3,11:19,44.1
Ethan Bear,2021-22,CAR,R,D,58,5,9,14,+1,20,0.24,5,13,0,1,0,0,0,2,97,5.2,16:05,--
Nicolas Hague,2021-22,VGK,L,D,52,4,10,14,+6,38,0.27,4,14,0,0,0,0,0,0,116,3.5,18:40,--
Jake Middleton,2021-22,"SJS,MIN",L,D,66,4,10,14,+10,82,0.21,4,12,0,1,0,1,0,0,73,5.5,18:41,--
Derek Forbort,2021-22,BOS,L,D,76,4,10,14,+2,48,0.18,4,13,0,0,0,1,0,1,64,6.3,18:07,--
Marco Scandella,2021-22,STL,L,D,70,3,11,14,+17,18,0.20,3,12,0,0,0,2,0,0,76,4.0,18:08,--
Carl Hagelin,2021-22,WSH,L,L,53,3,11,14,+10,20,0.26,3,13,0,0,0,1,0,1,71,4.2,14:14,28.6
Jake Muzzin,2021-22,TOR,L,D,47,3,11,14,-6,16,0.30,3,13,0,0,0,1,0,0,75,4.0,20:44,--
Marc-Edouard Vlasic,2021-22,SJS,L,D,75,3,11,14,-22,18,0.19,3,14,0,0,0,0,0,0,63,4.8,15:13,--
Mario Ferraro,2021-22,SJS,L,D,63,2,12,14,-5,16,0.22,2,14,0,0,0,0,0,1,49,4.1,23:00,--
Colin Miller,2021-22,BUF,R,D,38,2,12,14,-2,21,0.37,2,11,0,3,0,0,0,0,48,4.2,18:59,--
Zdeno Chara,2021-22,NYI,L,D,72,2,12,14,+8,85,0.19,2,14,0,0,0,0,0,0,81,2.5,18:44,--
Jonas Siegenthaler,2021-22,NJD,L,D,70,1,13,14,-5,42,0.20,1,13,0,0,0,1,0,0,92,1.1,20:34,--
Erik Brannstrom,2021-22,OTT,L,D,53,0,14,14,-17,30,0.26,0,8,0,6,0,0,0,0,86,0.0,19:46,--
Steven Lorentz,2021-22,CAR,L,C,67,8,5,13,0,8,0.19,8,13,0,0,0,0,0,1,80,10.0,10:53,45.5
Brendan Lemieux,2021-22,LAK,L,L,50,8,5,13,+1,97,0.26,8,13,0,0,0,0,0,2,65,12.3,10:45,45.8
Nicolas Deslauriers,2021-22,"ANA,MIN",L,L,81,8,5,13,-11,113,0.16,7,12,0,0,1,1,0,1,90,8.9,11:22,25.0
Jansen Harkins,2021-22,WPG,L,C,77,7,6,13,-8,15,0.17,7,13,0,0,0,0,0,0,67,10.5,9:29,63.6
Nick Bjugstad,2021-22,MIN,R,C,57,7,6,13,-2,20,0.23,6,12,1,1,0,0,0,0,81,8.6,10:16,55.3
Rasmus Kupari,2021-22,LAK,R,C,57,5,8,13,-5,18,0.23,3,9,1,3,1,1,0,1,51,9.8,11:48,42.6
Sam Lafferty,2021-22,"PIT,CHI",R,C,56,5,8,13,-16,37,0.23,5,13,0,0,0,0,0,1,80,6.3,13:34,41.1
Ryan Reaves,2021-22,NYR,R,R,69,5,8,13,-13,43,0.19,5,13,0,0,0,0,0,0,44,11.4,10:39,50.0
Chad Ruhwedel,2021-22,PIT,R,D,78,4,9,13,+2,14,0.17,4,13,0,0,0,0,0,0,82,4.9,15:20,--
Alexander Romanov,2021-22,MTL,L,D,79,3,10,13,-9,53,0.16,3,13,0,0,0,0,0,0,107,2.8,20:24,--
Dylan Coghlan,2021-22,VGK,R,D,59,3,10,13,-5,18,0.22,1,9,2,4,0,0,0,1,108,2.8,14:12,--
Dominik Simon,2021-22,"PIT,ANA",L,C,72,3,10,13,0,34,0.18,3,12,0,1,0,0,0,1,88,3.4,10:17,42.9
Niko Mikkola,2021-22,STL,L,D,54,3,10,13,-6,55,0.24,2,12,0,0,1,1,0,0,58,5.2,16:59,--
Ben Hutton,2021-22,VGK,L,D,58,3,10,13,+7,32,0.22,3,13,0,0,0,0,0,0,78,3.9,15:28,--
Michael Del Zotto,2021-22,OTT,L,D,26,3,10,13,-4,4,0.50,2,11,1,2,0,0,0,0,35,8.6,18:15,--
Nick Foligno,2021-22,BOS,L,L,64,2,11,13,-13,61,0.20,2,12,0,1,0,0,0,0,99,2.0,12:28,56.4
Gustav Lindstrom,2021-22,DET,R,D,63,1,12,13,-12,22,0.21,1,13,0,0,0,0,0,0,41,2.4,16:07,--
Logan Stanley,2021-22,WPG,L,D,58,1,12,13,+1,44,0.22,1,12,0,0,0,1,0,1,80,1.3,15:39,--
Erik Cernak,2021-22,TBL,R,D,55,1,12,13,+7,46,0.24,1,13,0,0,0,0,0,0,86,1.2,19:09,--
Dylan DeMelo,2021-22,WPG,R,D,76,1,12,13,+10,28,0.17,0,11,0,0,1,2,0,0,78,1.3,18:30,--
Gerry Mayhew,2021-22,"PHI,ANA",R,C,40,11,1,12,-6,18,0.30,10,11,1,1,0,0,0,0,53,20.8,13:11,30.0
Nathan Walker,2021-22,STL,L,L,30,8,4,12,+1,2,0.40,8,12,0,0,0,0,0,2,38,21.1,11:33,34.8
Parker Kelly,2021-22,OTT,L,L,41,7,5,12,-4,60,0.29,7,12,0,0,0,0,0,0,48,14.6,10:35,0.0
Andrew Ladd,2021-22,ARI,L,L,51,7,5,12,-20,47,0.24,4,8,3,4,0,0,0,0,57,12.3,14:07,70.0
Kevin Rooney,2021-22,NYR,L,C,61,6,6,12,-1,18,0.20,6,12,0,0,0,0,0,1,71,8.5,13:51,44.8
MacKenzie Entwistle,2021-22,CHI,R,R,55,5,7,12,-16,23,0.22,4,11,0,0,1,1,0,0,34,14.7,10:15,40.0
Matthew Highmore,2021-22,VAN,L,C,46,5,7,12,+1,14,0.26,4,11,1,1,0,0,0,0,61,8.2,12:42,37.5
Dysin Mayo,2021-22,ARI,R,D,67,4,8,12,-22,27,0.18,4,12,0,0,0,0,0,0,76,5.3,20:55,--
Laurent Dauphin,2021-22,MTL,L,C,38,4,8,12,-10,25,0.32,4,12,0,0,0,0,0,0,50,8.0,13:18,42.1
Jani Hakanpää,2021-22,DAL,R,D,80,4,8,12,+1,43,0.15,4,11,0,0,0,1,0,0,68,5.9,16:13,--
Cody Eakin,2021-22,BUF,L,C,69,4,8,12,-15,22,0.17,3,9,1,2,0,1,0,1,74,5.4,13:35,56.1
Ryan Carpenter,2021-22,"CHI,CGY",R,C,67,3,9,12,-11,36,0.18,3,11,0,1,0,0,0,2,67,4.5,12:35,51.6
Mark Pysyk,2021-22,BUF,R,D,68,3,9,12,-4,16,0.18,3,12,0,0,0,0,0,0,64,4.7,17:49,--
Tyler Bozak,2021-22,STL,R,C,50,3,9,12,-11,14,0.24,2,9,0,1,1,2,0,1,46,6.5,12:10,45.2
Sebastian Aho,2021-22,NYI,L,D,36,2,10,12,-6,10,0.33,2,10,0,2,0,0,0,0,34,5.9,16:27,--
Riley Stillman,2021-22,CHI,L,D,52,2,10,12,-8,36,0.23,2,12,0,0,0,0,0,1,49,4.1,15:04,--
Emil Bemstrom,2021-22,CBJ,R,R,41,6,5,11,-1,4,0.27,6,11,0,0,0,0,0,1,62,9.7,10:31,50.0
Jasper Weatherby,2021-22,SJS,L,C,50,5,6,11,-14,18,0.22,4,9,1,2,0,0,0,0,45,11.1,11:14,50.7
Michael Pezzetta,2021-22,MTL,L,L,51,5,6,11,-7,81,0.22,5,11,0,0,0,0,0,0,49,10.2,7:50,54.6
Jason Dickinson,2021-22,VAN,L,C,62,5,6,11,-1,19,0.18,5,11,0,0,0,0,0,0,66,7.6,13:03,42.6
Devin Shore,2021-22,EDM,L,C,49,5,6,11,-4,10,0.22,4,10,0,0,1,1,0,0,36,13.9,9:34,47.7
Logan Brown,2021-22,STL,L,C,39,4,7,11,-3,8,0.28,4,10,0,1,0,0,0,0,34,11.8,10:11,39.3
Dean Kukan,2021-22,CBJ,L,D,41,3,8,11,-2,16,0.27,3,11,0,0,0,0,0,0,41,7.3,16:18,--
Braden Schneider,2021-22,NYR,R,D,43,2,9,11,+5,9,0.26,2,10,0,1,0,0,0,0,25,8.0,15:29,--
Nikita Zaitsev,2021-22,OTT,R,D,62,2,9,11,-7,28,0.18,2,9,0,0,0,2,0,0,65,3.1,18:59,--
Danny DeKeyser,2021-22,DET,L,D,59,0,11,11,-8,26,0.19,0,11,0,0,0,0,0,0,57,0.0,18:30,--
Matt Benning,2021-22,NSH,R,D,65,0,11,11,-24,39,0.17,0,11,0,0,0,0,0,0,61,0.0,16:20,--
Quinton Byfield,2021-22,LAK,L,R,40,5,5,10,-7,20,0.25,5,9,0,1,0,0,0,1,39,12.8,12:09,45.4
Adam Ruzicka,2021-22,CGY,L,C,28,5,5,10,+8,8,0.36,5,10,0,0,0,0,0,0,33,15.2,10:13,46.2
Vinni Lettieri,2021-22,ANA,R,C,31,5,5,10,-8,6,0.32,3,5,2,5,0,0,0,0,50,10.0,12:31,52.2
Christian Fischer,2021-22,ARI,R,R,53,5,5,10,-15,14,0.19,4,9,1,1,0,0,0,0,76,6.6,13:07,34.1
Joe Thornton,2021-22,FLA,L,C,34,5,5,10,-10,10,0.29,2,7,3,3,0,0,0,1,26,19.2,11:06,44.0
Connor Murphy,2021-22,CHI,R,D,57,4,6,10,-14,47,0.18,4,10,0,0,0,0,0,1,71,5.6,21:46,--
Travis Hamonic,2021-22,"VAN,OTT",R,D,43,4,6,10,+6,14,0.23,4,10,0,0,0,0,0,0,82,4.9,18:51,--
Cam York,2021-22,PHI,L,D,30,3,7,10,-14,6,0.33,2,6,1,4,0,0,0,0,33,9.1,19:05,--
Karson Kuhlman,2021-22,"BOS,SEA",R,C,44,3,7,10,-2,6,0.23,3,10,0,0,0,0,0,0,68,4.4,11:54,0.0
Colin White,2021-22,OTT,R,C,24,3,7,10,-11,4,0.42,1,3,2,7,0,0,0,1,47,6.4,15:20,48.6
Jake Walman,2021-22,"STL,DET",L,D,51,3,7,10,-3,10,0.20,3,9,0,1,0,0,0,0,87,3.5,14:01,--
Kale Clague,2021-22,"LAK,MTL",L,D,36,2,8,10,-10,20,0.28,2,7,0,3,0,0,0,0,26,7.7,16:44,--
Connor Clifton,2021-22,BOS,R,D,60,2,8,10,-2,32,0.17,2,10,0,0,0,0,0,0,80,2.5,16:04,--
Andy Greene,2021-22,NYI,L,D,69,2,8,10,-13,10,0.14,2,10,0,0,0,0,0,0,52,3.9,17:25,--
Jacob Bryson,2021-22,BUF,L,D,73,1,9,10,-9,12,0.14,0,3,1,7,0,0,0,0,43,2.3,18:20,--
Mattias Samuelsson,2021-22,BUF,L,D,42,0,10,10,-10,16,0.24,0,10,0,0,0,0,0,0,44,0.0,20:00,--
Scott Reedy,2021-22,SJS,R,C,35,7,2,9,-8,10,0.26,4,6,3,3,0,0,0,2,33,21.2,11:11,40.2
Noah Cates,2021-22,PHI,L,L,16,5,4,9,+4,4,0.56,4,8,1,1,0,0,0,1,23,21.7,13:15,0.0
Klim Kostin,2021-22,STL,L,C,40,4,5,9,-3,23,0.23,4,9,0,0,0,0,0,1,31,12.9,9:01,50.0
Patrick Brown,2021-22,PHI,R,C,44,4,5,9,-16,11,0.20,4,9,0,0,0,0,0,0,51,7.8,12:26,58.5
Mathieu Perreault,2021-22,MTL,L,C,25,4,5,9,+2,4,0.36,4,8,0,1,0,0,0,0,27,14.8,11:15,50.7
Matty Beniers,2021-22,SEA,L,C,10,3,6,9,-1,0,0.90,1,5,2,4,0,0,0,0,18,16.7,16:56,42.4
Aliaksei Protas,2021-22,WSH,L,C,33,3,6,9,+4,0,0.27,3,8,0,1,0,0,0,0,34,8.8,11:50,44.8
Zack MacEwen,2021-22,PHI,R,R,75,3,6,9,-15,110,0.12,3,9,0,0,0,0,0,1,82,3.7,9:40,45.7
Lucas Carlsson,2021-22,FLA,L,D,40,3,6,9,+3,10,0.23,3,9,0,0,0,0,0,0,41,7.3,12:43,--
Kyle Capobianco,2021-22,ARI,L,D,45,2,7,9,-12,38,0.20,1,7,1,2,0,0,1,1,40,5.0,16:00,--
Anton Blidh,2021-22,BOS,L,L,32,2,7,9,-3,24,0.28,2,9,0,0,0,0,0,0,28,7.1,10:44,0.0
Kris Russell,2021-22,EDM,L,D,31,2,7,9,+7,4,0.29,2,9,0,0,0,0,0,1,34,5.9,15:26,--
Cal Foote,2021-22,TBL,R,D,56,2,7,9,+6,29,0.16,2,9,0,0,0,0,0,0,49,4.1,13:08,--
Gabriel Carlsson,2021-22,CBJ,L,D,38,2,7,9,+6,10,0.24,2,9,0,0,0,0,0,0,18,11.1,12:16,--
Robert Hagg,2021-22,"BUF,FLA",L,D,64,1,8,9,-9,35,0.14,1,9,0,0,0,0,0,0,59,1.7,16:01,--
Jack Johnson,2021-22,COL,L,D,74,1,8,9,+5,42,0.12,1,8,0,0,0,1,0,0,57,1.8,16:45,--
Anders Bjork,2021-22,BUF,L,L,58,5,3,8,-14,10,0.14,5,8,0,0,0,0,0,0,51,9.8,12:02,20.0
