Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Carl Gunnarsson,2018-19,STL,L,D,25,3,4,7,+8,6,0.28,3,6,0,0,0,1,0,1,21,14.3,15:56,--
Egor Yakovlev,2018-19,NJD,L,D,25,2,5,7,-6,6,0.28,2,7,0,0,0,0,0,0,24,8.3,15:40,--
Max Comtois,2018-19,ANA,L,L,10,2,5,7,+3,7,0.70,2,7,0,0,0,0,0,1,9,22.2,14:35,27.3
Christian Dvorak,2018-19,ARI,L,C,20,2,5,7,-2,2,0.35,1,6,1,1,0,0,0,1,25,8.0,14:23,55.3
Nick Seeler,2018-19,MIN,L,D,71,2,5,7,-4,64,0.10,2,7,0,0,0,0,0,1,67,3.0,12:20,--
Erik Haula,2018-19,VGK,L,L,15,2,5,7,+1,10,0.47,2,6,0,1,0,0,0,0,26,7.7,16:35,51.3
Chris Wideman,2018-19,"OTT,EDM,FLA",R,D,25,2,5,7,-12,18,0.28,2,6,0,1,0,0,0,1,27,7.4,13:03,--
Taro Hirose,2018-19,DET,L,L,10,1,6,7,0,2,0.70,1,6,0,1,0,0,0,1,15,6.7,15:18,100.0
Joe Morrow,2018-19,WPG,L,D,41,1,6,7,0,20,0.17,1,7,0,0,0,0,0,0,40,2.5,13:58,--
Matt Irwin,2018-19,NSH,L,D,44,1,6,7,+5,38,0.16,1,7,0,0,0,0,0,0,50,2.0,11:18,--
Greg Pateryn,2018-19,MIN,R,D,80,1,6,7,-11,41,0.09,1,7,0,0,0,0,0,0,100,1.0,17:07,0.0
Joakim Ryan,2018-19,SJS,L,D,44,0,7,7,-1,15,0.16,0,7,0,0,0,0,0,0,35,0.0,12:46,--
Kevan Miller,2018-19,BOS,R,D,39,0,7,7,+8,35,0.18,0,7,0,0,0,0,0,0,32,0.0,17:45,--
Carl Grundstrom,2018-19,LAK,L,R,15,5,1,6,-4,6,0.40,5,5,0,1,0,0,0,1,26,19.2,14:58,--
Jean-Sebastien Dea,2018-19,"NJD,PIT",R,C,23,4,2,6,0,8,0.26,4,6,0,0,0,0,0,1,29,13.8,10:15,51.0
Peter Cehlarik,2018-19,BOS,L,L,20,4,2,6,+3,6,0.30,3,5,1,1,0,0,0,1,30,13.3,12:36,0.0
Brett Ritchie,2018-19,DAL,R,R,53,4,2,6,-7,57,0.11,3,5,1,1,0,0,0,2,57,7.0,9:36,22.2
Lukas Sedlak,2018-19,CBJ,L,C,47,4,2,6,-5,10,0.13,4,6,0,0,0,0,0,0,43,9.3,9:00,49.4
Brandon Sutter,2018-19,VAN,R,C,26,4,2,6,-12,6,0.23,2,4,1,1,1,1,0,0,43,9.3,17:28,48.5
Sheldon Dries,2018-19,COL,L,C,40,3,3,6,-7,26,0.15,2,5,0,0,1,1,0,0,44,6.8,9:04,50.4
Alexandre Fortin,2018-19,CHI,L,L,24,3,3,6,-6,2,0.25,2,5,0,0,1,1,0,1,29,10.3,10:35,64.7
Steven Kampfer,2018-19,BOS,R,D,35,3,3,6,-6,22,0.17,2,4,1,2,0,0,0,0,40,7.5,14:38,--
Lias Andersson,2018-19,NYR,L,C,42,2,4,6,-13,29,0.14,1,5,0,0,1,1,0,0,41,4.9,10:43,44.2
Matt Roy,2018-19,LAK,R,D,25,2,4,6,-1,8,0.24,2,6,0,0,0,0,0,1,34,5.9,17:08,--
Robby Fabbri,2018-19,STL,L,C,32,2,4,6,-4,6,0.19,2,6,0,0,0,0,0,1,43,4.7,12:39,28.6
Slater Koekkoek,2018-19,"TBL,CHI",L,D,31,2,4,6,+4,14,0.19,2,6,0,0,0,0,0,0,36,5.6,15:50,--
Fredrik Claesson,2018-19,NYR,L,D,37,2,4,6,+3,9,0.16,2,5,0,0,0,1,0,0,44,4.6,17:15,--
Micheal Haley,2018-19,"FLA,SJS",L,L,43,2,4,6,-2,75,0.14,2,6,0,0,0,0,0,0,34,5.9,8:05,43.3
Lawrence Pilut,2018-19,BUF,L,D,33,1,5,6,-8,20,0.18,1,6,0,0,0,0,0,0,37,2.7,17:25,--
Casey Nelson,2018-19,BUF,R,D,38,1,5,6,+1,13,0.16,1,6,0,0,0,0,0,0,37,2.7,15:25,--
Caleb Jones,2018-19,EDM,L,D,17,1,5,6,-9,6,0.35,1,5,0,1,0,0,0,0,21,4.8,19:48,--
Martin Frk,2018-19,DET,R,R,30,1,5,6,-9,4,0.20,0,5,1,1,0,0,0,0,28,3.6,9:11,--
Dion Phaneuf,2018-19,LAK,L,D,67,1,5,6,-21,53,0.09,1,6,0,0,0,0,0,0,80,1.3,15:00,--
Juho Lammikko,2018-19,FLA,L,L,40,0,6,6,-7,6,0.15,0,5,0,0,0,1,0,0,39,0.0,10:56,42.8
Christian Folin,2018-19,"PHI,MTL",R,D,45,0,6,6,+6,27,0.13,0,6,0,0,0,0,0,0,47,0.0,15:40,100.0
Carl Dahlstrom,2018-19,CHI,L,D,38,0,6,6,+9,6,0.16,0,5,0,0,0,1,0,0,42,0.0,18:36,--
Dmitry Kulikov,2018-19,WPG,L,D,57,0,6,6,+4,47,0.11,0,6,0,0,0,0,0,0,40,0.0,15:40,--
Karson Kuhlman,2018-19,BOS,R,C,11,3,2,5,+5,2,0.45,3,5,0,0,0,0,0,1,15,20.0,12:09,100.0
Ryan Graves,2018-19,COL,L,D,26,3,2,5,+4,2,0.19,3,5,0,0,0,0,0,0,26,11.5,11:06,--
John Hayden,2018-19,CHI,R,C,54,3,2,5,-12,27,0.09,3,5,0,0,0,0,0,0,42,7.1,9:10,24.1
Charles Hudon,2018-19,MTL,L,L,32,3,2,5,-9,16,0.16,3,4,0,1,0,0,0,0,50,6.0,11:40,44.4
Mackenzie MacEachern,2018-19,STL,L,L,29,3,2,5,0,10,0.17,3,5,0,0,0,0,0,1,33,9.1,8:02,--
Alan Quine,2018-19,CGY,L,C,13,3,2,5,0,6,0.38,2,4,1,1,0,0,0,0,11,27.3,9:30,39.4
Ben Street,2018-19,ANA,L,C,21,3,2,5,-4,2,0.24,3,5,0,0,0,0,0,0,19,15.8,12:04,37.2
Jonathan Ericsson,2018-19,DET,L,D,52,3,2,5,-10,35,0.10,3,5,0,0,0,0,0,1,48,6.3,17:13,--
Juuso Riikola,2018-19,PIT,L,D,37,2,3,5,+3,10,0.14,0,3,2,2,0,0,0,1,43,4.7,16:41,--
Gavin Bayreuther,2018-19,DAL,L,D,19,2,3,5,+2,10,0.26,2,3,0,2,0,0,0,0,25,8.0,18:11,--
Max Jones,2018-19,ANA,L,L,30,2,3,5,-1,14,0.17,2,4,0,1,0,0,0,1,58,3.5,13:10,33.3
Vladislav Kamenev,2018-19,COL,L,C,23,2,3,5,-2,10,0.22,0,3,1,1,1,1,0,0,22,9.1,9:02,50.0
Josh Currie,2018-19,EDM,R,R,21,2,3,5,+2,2,0.24,2,5,0,0,0,0,0,0,19,10.5,8:43,40.0
Valentin Zykov,2018-19,"CAR,EDM,VGK",R,L,28,2,3,5,-5,2,0.18,2,3,0,2,0,0,0,0,29,6.9,9:57,22.2
Paul LaDue,2018-19,LAK,R,D,33,2,3,5,0,12,0.15,2,5,0,0,0,0,0,1,33,6.1,13:13,--
Nicolas Deslauriers,2018-19,MTL,L,L,48,2,3,5,-12,22,0.10,1,4,0,0,1,1,0,0,48,4.2,10:02,100.0
Josh Mahura,2018-19,ANA,L,D,17,1,4,5,0,4,0.29,1,2,0,3,0,0,0,0,20,5.0,14:18,--
Dillon Dube,2018-19,CGY,L,C,25,1,4,5,+2,4,0.20,1,5,0,0,0,0,0,0,22,4.6,10:04,40.0
Noah Juulsen,2018-19,MTL,R,D,21,1,4,5,+5,6,0.24,1,5,0,0,0,0,0,0,22,4.6,17:07,--
Ben Harpur,2018-19,OTT,L,D,51,1,4,5,-13,56,0.10,1,5,0,0,0,0,0,0,50,2.0,17:37,--
Martin Marincin,2018-19,TOR,L,D,24,1,4,5,-4,12,0.21,1,5,0,0,0,0,0,0,34,2.9,15:12,0.0
Mark Borowiecki,2018-19,OTT,L,D,53,1,4,5,-12,89,0.09,1,5,0,0,0,0,0,0,59,1.7,15:34,--
Dean Kukan,2018-19,CBJ,L,D,25,0,5,5,+6,6,0.20,0,5,0,0,0,0,0,0,16,0.0,13:28,--
Jacob Larsson,2018-19,ANA,L,D,49,0,5,5,-4,16,0.10,0,5,0,0,0,0,0,0,57,0.0,17:07,0.0
Michael Chaput,2018-19,MTL,L,C,32,0,5,5,-4,14,0.16,0,5,0,0,0,0,0,0,31,0.0,11:13,50.8
Michael Stone,2018-19,CGY,R,D,14,0,5,5,0,10,0.36,0,5,0,0,0,0,0,0,12,0.0,15:56,--
Dan Hamhuis,2018-19,NSH,L,D,57,0,5,5,-2,28,0.09,0,5,0,0,0,0,0,0,39,0.0,16:03,--
Frederick Gaudreau,2018-19,NSH,R,C,55,3,1,4,+1,2,0.07,3,4,0,0,0,0,0,1,43,7.0,9:01,48.3
Max Veronneau,2018-19,OTT,R,R,12,2,2,4,-5,0,0.33,1,3,1,1,0,0,0,0,15,13.3,12:31,--
Oscar Fantenberg,2018-19,"LAK,CGY",L,D,61,2,2,4,+3,17,0.07,2,4,0,0,0,0,0,0,70,2.9,16:00,--
Alex Nylander,2018-19,BUF,R,L,12,2,2,4,-4,4,0.33,1,3,1,1,0,0,0,0,16,12.5,12:12,66.7
Victor Olofsson,2018-19,BUF,L,L,6,2,2,4,+1,2,0.67,0,2,2,2,0,0,0,0,21,9.5,18:01,--
Sammy Blais,2018-19,STL,L,L,32,2,2,4,-1,6,0.13,2,4,0,0,0,0,0,0,27,7.4,9:51,50.0
Kurtis Gabriel,2018-19,NJD,R,R,22,2,2,4,0,59,0.18,2,4,0,0,0,0,0,1,7,28.6,7:22,--
Brandon Manning,2018-19,"CHI,EDM",L,D,39,2,2,4,-15,25,0.10,2,4,0,0,0,0,0,0,33,6.1,14:50,--
Patrik Berglund,2018-19,BUF,L,C,23,2,2,4,-5,6,0.17,2,4,0,0,0,0,0,0,25,8.0,13:03,58.6
Sami Niku,2018-19,WPG,L,D,30,1,3,4,0,2,0.13,1,4,0,0,0,0,0,0,19,5.3,13:55,--
Andreas Martinsen,2018-19,CHI,L,L,24,1,3,4,-5,14,0.17,1,4,0,0,0,0,0,0,21,4.8,7:56,42.9
Denis Gurianov,2018-19,DAL,L,R,21,1,3,4,-3,0,0.19,1,3,0,1,0,0,0,0,23,4.4,10:52,50.0
Ross Johnston,2018-19,NYI,L,L,17,1,3,4,+3,23,0.24,1,4,0,0,0,0,0,0,12,8.3,7:55,0.0
Steven Santini,2018-19,NJD,R,D,39,1,3,4,-6,16,0.10,1,4,0,0,0,0,0,0,41,2.4,16:39,--
Jaycob Megna,2018-19,ANA,L,D,28,1,3,4,-1,12,0.14,1,4,0,0,0,0,0,0,31,3.2,14:32,--
Phillip Di Giuseppe,2018-19,"CAR,NSH",L,L,24,1,3,4,-3,8,0.17,1,4,0,0,0,0,0,0,31,3.2,10:08,60.0
Tomas Hyka,2018-19,VGK,R,R,17,1,3,4,-2,2,0.24,1,2,0,2,0,0,0,0,22,4.6,11:46,50.0
Andy Welinski,2018-19,ANA,R,D,26,1,3,4,-5,8,0.15,1,4,0,0,0,0,0,0,32,3.1,16:02,--
Connor Brickley,2018-19,NYR,L,L,14,1,3,4,+3,9,0.29,1,4,0,0,0,0,0,0,18,5.6,8:59,0.0
Corban Knight,2018-19,PHI,R,C,23,1,3,4,-5,0,0.17,1,4,0,0,0,0,0,0,15,6.7,9:41,52.1
Korbinian Holzer,2018-19,ANA,R,D,22,1,3,4,+5,8,0.18,1,4,0,0,0,0,0,0,15,6.7,16:04,--
Ilya Lyubushkin,2018-19,ARI,R,D,41,0,4,4,-9,13,0.10,0,4,0,0,0,0,0,0,27,0.0,13:44,--
Jonas Siegenthaler,2018-19,WSH,L,D,26,0,4,4,+6,10,0.15,0,4,0,0,0,0,0,0,12,0.0,14:09,--
Julius Honka,2018-19,DAL,R,D,29,0,4,4,-2,10,0.14,0,4,0,0,0,0,0,0,38,0.0,13:43,0.0
Thomas Hickey,2018-19,NYI,L,D,40,0,4,4,+5,33,0.10,0,3,0,0,0,1,0,0,47,0.0,18:30,--
Andrej Sekera,2018-19,EDM,L,D,24,0,4,4,+3,6,0.17,0,3,0,1,0,0,0,0,28,0.0,16:29,--
Ryan Poehling,2018-19,MTL,L,C,1,3,0,3,+3,0,3.00,3,3,0,0,0,0,0,0,3,100.0,11:22,57.1
Nathan Bastian,2018-19,NJD,R,R,7,3,0,3,0,10,0.43,3,3,0,0,0,0,0,0,13,23.1,12:41,100.0
Jonny Brodzinski,2018-19,LAK,R,C,13,2,1,3,0,2,0.23,2,3,0,0,0,0,0,0,17,11.8,9:55,50.0
Gemel Smith,2018-19,"DAL,BOS",L,C,17,2,1,3,-4,0,0.18,2,3,0,0,0,0,0,0,14,14.3,8:22,50.0
Zac Rinaldo,2018-19,NSH,L,C,23,1,2,3,+1,20,0.13,1,3,0,0,0,0,0,1,11,9.1,7:07,20.0
Jori Lehtera,2018-19,PHI,L,C,27,1,2,3,-7,33,0.11,1,3,0,0,0,0,0,0,17,5.9,9:07,54.1
Filip Zadina,2018-19,DET,L,R,9,1,2,3,-5,0,0.33,0,1,1,2,0,0,0,0,18,5.6,15:23,50.0
Juuso Valimaki,2018-19,CGY,L,D,24,1,2,3,-2,12,0.13,1,3,0,0,0,0,0,1,28,3.6,15:29,--
Vinni Lettieri,2018-19,NYR,R,C,27,1,2,3,-7,14,0.11,0,1,1,2,0,0,0,0,40,2.5,10:09,53.9
Jordan Kyrou,2018-19,STL,R,C,16,1,2,3,-1,4,0.19,1,3,0,0,0,0,0,0,16,6.3,9:40,100.0
Anders Bjork,2018-19,BOS,L,L,20,1,2,3,-1,2,0.15,1,3,0,0,0,0,0,0,18,5.6,11:48,100.0
Clark Bishop,2018-19,CAR,L,C,20,1,2,3,-3,6,0.15,1,3,0,0,0,0,0,0,16,6.3,9:27,46.9
Nic Petan,2018-19,"WPG,TOR",L,C,18,1,2,3,-5,2,0.17,1,3,0,0,0,0,0,1,15,6.7,7:38,45.8
Brendan Gaunce,2018-19,VAN,L,C,3,1,2,3,+3,0,1.00,1,3,0,0,0,0,0,1,2,50.0,7:37,61.5
Quinn Hughes,2018-19,VAN,L,D,5,0,3,3,0,2,0.60,0,1,0,2,0,0,0,0,6,0.0,18:05,--
Joseph Gambardella,2018-19,EDM,L,C,15,0,3,3,+2,2,0.20,0,3,0,0,0,0,0,0,7,0.0,8:06,75.0
Michael McLeod,2018-19,NJD,R,C,21,0,3,3,-8,13,0.14,0,3,0,0,0,0,0,0,21,0.0,12:12,53.0
Xavier Ouellet,2018-19,MTL,L,D,19,0,3,3,-3,13,0.16,0,3,0,0,0,0,0,0,32,0.0,17:01,--
Scott Wilson,2018-19,BUF,L,C,15,0,3,3,-8,4,0.20,0,3,0,0,0,0,0,0,25,0.0,11:27,33.3
Anthony Bitetto,2018-19,"NSH,MIN",L,D,36,0,3,3,-7,12,0.08,0,3,0,0,0,0,0,0,30,0.0,11:56,--
Kevin Gravel,2018-19,EDM,L,D,36,0,3,3,-2,4,0.08,0,3,0,0,0,0,0,0,44,0.0,14:43,--
Matt Hendricks,2018-19,"MIN,WPG",L,C,26,0,3,3,-2,19,0.12,0,3,0,0,0,0,0,0,23,0.0,8:50,54.6
Joel L'Esperance,2018-19,DAL,R,R,18,2,0,2,-4,6,0.11,1,1,1,1,0,0,0,0,24,8.3,12:15,46.4
C.J. Smith,2018-19,BUF,L,L,11,2,0,2,0,0,0.18,2,2,0,0,0,0,0,1,18,11.1,10:39,--
Martin Necas,2018-19,CAR,R,C,7,1,1,2,0,2,0.29,1,2,0,0,0,0,0,0,6,16.7,10:01,36.4
Eeli Tolvanen,2018-19,NSH,L,R,4,1,1,2,+2,0,0.50,1,1,0,1,0,0,0,0,2,50.0,13:16,--
Kailer Yamamoto,2018-19,EDM,R,R,17,1,1,2,-6,2,0.12,1,1,0,1,0,0,0,0,13,7.7,13:04,--
Philippe Myers,2018-19,PHI,R,D,21,1,1,2,-5,2,0.10,1,2,0,0,0,0,0,0,25,4.0,15:22,--
Mikhail Vorobyev,2018-19,PHI,L,C,15,1,1,2,0,2,0.13,1,2,0,0,0,0,0,0,10,10.0,9:20,35.2
A.J. Greer,2018-19,COL,L,L,15,1,1,2,-2,14,0.13,1,2,0,0,0,0,0,0,9,11.1,6:16,40.0
Joshua Ho-Sang,2018-19,NYI,R,R,10,1,1,2,+2,6,0.20,1,2,0,0,0,0,0,0,10,10.0,14:31,0.0
Ian McCoshen,2018-19,FLA,L,D,19,1,1,2,-2,8,0.11,1,2,0,0,0,0,0,0,15,6.7,13:19,--
Nicholas Paul,2018-19,OTT,L,L,20,1,1,2,-10,4,0.10,1,2,0,0,0,0,0,0,30,3.3,8:28,45.7
Josh Brown,2018-19,FLA,R,D,37,1,1,2,-3,28,0.05,1,2,0,0,0,0,0,0,28,3.6,13:18,--
Tyler Lewington,2018-19,WSH,R,D,2,1,1,2,+3,7,1.00,1,2,0,0,0,0,0,0,3,33.3,13:48,--
Chad Ruhwedel,2018-19,PIT,R,D,18,1,1,2,-9,4,0.11,1,2,0,0,0,0,0,1,22,4.6,16:17,--
Andrew Agozzino,2018-19,COL,L,L,11,1,1,2,+2,0,0.18,1,2,0,0,0,0,0,0,11,9.1,7:49,42.1
Darren Archibald,2018-19,"VAN,OTT",L,R,12,1,1,2,-3,12,0.17,1,2,0,0,0,0,0,0,10,10.0,7:23,0.0
Dalton Prout,2018-19,CGY,R,D,20,1,1,2,+1,8,0.10,1,2,0,0,0,0,0,0,14,7.1,13:07,--
Chris Butler,2018-19,STL,L,D,13,1,1,2,+3,0,0.15,1,2,0,0,0,0,0,0,10,10.0,14:02,--
Martin Hanzal,2018-19,DAL,L,C,7,1,1,2,-4,4,0.29,0,1,1,1,0,0,0,0,14,7.1,12:52,59.2
Isac Lundestrom,2018-19,ANA,L,C,15,0,2,2,-1,2,0.13,0,2,0,0,0,0,0,0,13,0.0,13:02,32.8
Adam Johnson,2018-19,PIT,L,C,6,0,2,2,+2,0,0.33,0,2,0,0,0,0,0,0,3,0.0,5:18,--
Danick Martel,2018-19,TBL,L,L,9,0,2,2,+3,8,0.22,0,2,0,0,0,0,0,0,16,0.0,10:11,50.0
Jordan Schmaltz,2018-19,STL,R,D,20,0,2,2,-7,2,0.10,0,2,0,0,0,0,0,0,11,0.0,11:29,--
Alexander Petrovic,2018-19,"FLA,EDM",R,D,35,0,2,2,-15,26,0.06,0,2,0,0,0,0,0,0,47,0.0,16:32,--
Jordan Nolan,2018-19,STL,L,C,14,0,2,2,+2,14,0.14,0,2,0,0,0,0,0,0,17,0.0,7:56,0.0
Luke Witkowski,2018-19,DET,R,D,34,0,2,2,-5,23,0.06,0,2,0,0,0,0,0,0,14,0.0,9:36,--
Luke Schenn,2018-19,"ANA,VAN",R,D,26,0,2,2,-10,16,0.08,0,2,0,0,0,0,0,0,30,0.0,13:54,--
David Schlemko,2018-19,MTL,L,D,18,0,2,2,-1,4,0.11,0,0,0,2,0,0,0,0,29,0.0,19:51,--
Tom Pyatt,2018-19,OTT,L,L,37,0,2,2,-16,2,0.05,0,2,0,0,0,0,0,0,29,0.0,11:43,37.8
Matt Hunwick,2018-19,BUF,L,D,14,0,2,2,-7,4,0.14,0,2,0,0,0,0,0,0,10,0.0,15:41,--
Evan Bouchard,2018-19,EDM,R,D,7,1,0,1,-5,2,0.14,0,0,1,1,0,0,0,0,10,10.0,12:21,--
Calle Rosen,2018-19,TOR,L,D,4,1,0,1,-3,0,0.25,1,1,0,0,0,0,0,0,5,20.0,16:42,--
Alexandre Texier,2018-19,CBJ,L,C,2,1,0,1,+3,0,0.50,1,1,0,0,0,0,0,0,6,16.7,12:46,0.0
Alex Formenton,2018-19,OTT,L,L,9,1,0,1,-2,6,0.11,1,1,0,0,0,0,0,0,16,6.3,11:40,33.3
Jacob MacDonald,2018-19,FLA,L,D,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,1,100.0,12:03,--
Dante Fabbro,2018-19,NSH,R,D,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,0,5,20.0,12:44,--
Libor Hajek,2018-19,NYR,L,D,5,1,0,1,+1,6,0.20,1,1,0,0,0,0,0,0,10,10.0,16:32,--
Kalle Kossila,2018-19,ANA,L,C,8,1,0,1,-1,4,0.13,1,1,0,0,0,0,0,1,11,9.1,10:18,51.7
Filip Chlapik,2018-19,OTT,L,C,5,1,0,1,-2,4,0.20,1,1,0,0,0,0,0,0,9,11.1,13:52,33.3
Zach Senyshyn,2018-19,BOS,R,R,2,1,0,1,0,0,0.50,1,1,0,0,0,0,0,0,4,25.0,11:36,--
Jeremy Lauzon,2018-19,BOS,L,D,16,1,0,1,-1,2,0.06,1,1,0,0,0,0,0,1,11,9.1,15:32,--
Rourke Chartier,2018-19,SJS,L,C,13,1,0,1,-5,2,0.08,1,1,0,0,0,0,0,0,19,5.3,9:24,40.0
Michael Bunting,2018-19,ARI,L,L,5,1,0,1,0,2,0.20,1,1,0,0,0,0,0,0,5,20.0,9:33,--
John Quenneville,2018-19,NJD,L,C,19,1,0,1,-1,4,0.05,1,1,0,0,0,0,0,1,16,6.3,11:19,36.4
Nikita Scherbak,2018-19,LAK,L,R,8,1,0,1,-4,2,0.13,1,1,0,0,0,0,0,0,12,8.3,10:11,--
Sonny Milano,2018-19,CBJ,L,L,8,1,0,1,0,0,0.13,1,1,0,0,0,0,0,0,5,20.0,8:19,--
Daniel Carr,2018-19,VGK,L,L,6,1,0,1,-1,0,0.17,1,1,0,0,0,0,0,0,11,9.1,9:50,--
Dominic Toninato,2018-19,COL,L,C,2,1,0,1,0,0,0.50,1,1,0,0,0,0,0,0,1,100.0,6:42,0.0
Matt Puempel,2018-19,DET,L,L,8,1,0,1,-2,2,0.13,0,0,1,1,0,0,0,0,10,10.0,10:24,0.0
Max McCormick,2018-19,OTT,L,L,14,1,0,1,-6,4,0.07,1,1,0,0,0,0,0,0,12,8.3,7:30,0.0
Matt Read,2018-19,MIN,R,R,12,1,0,1,-2,2,0.08,1,1,0,0,0,0,0,0,13,7.7,11:45,33.3
Matt Bartkowski,2018-19,MIN,L,D,2,1,0,1,+2,0,0.50,1,1,0,0,0,0,0,0,2,50.0,10:42,--
Mark Barberio,2018-19,COL,L,D,12,1,0,1,-6,4,0.08,1,1,0,0,0,0,0,0,11,9.1,15:14,--
Jason Garrison,2018-19,EDM,L,D,17,1,0,1,+1,8,0.06,0,0,1,1,0,0,0,0,16,6.3,12:42,--
Erik Condra,2018-19,DAL,R,R,6,1,0,1,-2,2,0.17,1,1,0,0,0,0,0,0,10,10.0,12:41,0.0
Matt Beleskey,2018-19,NYR,L,L,4,1,0,1,+1,5,0.25,1,1,0,0,0,0,0,0,3,33.3,7:22,100.0
Cody McLeod,2018-19,"NYR,NSH",L,L,38,1,0,1,-13,67,0.03,1,1,0,0,0,0,0,0,22,4.6,6:29,0.0
Tomas Plekanec,2018-19,MTL,L,C,3,1,0,1,0,0,0.33,1,1,0,0,0,0,0,0,8,12.5,10:53,50.0
Nathan Walker,2018-19,WSH,L,L,3,0,1,1,+1,2,0.33,0,1,0,0,0,0,0,0,2,0.0,8:09,--
Justin Bailey,2018-19,PHI,R,R,11,0,1,1,0,2,0.09,0,1,0,0,0,0,0,0,5,0.0,5:44,--
Dillon Heatherington,2018-19,DAL,L,D,5,0,1,1,+4,0,0.20,0,1,0,0,0,0,0,0,5,0.0,10:11,--
Remi Elie,2018-19,BUF,L,L,16,0,1,1,-3,2,0.06,0,1,0,0,0,0,0,0,9,0.0,10:21,100.0
Luke Johnson,2018-19,CHI,R,C,15,0,1,1,-8,8,0.07,0,0,0,1,0,0,0,0,19,0.0,10:49,48.1
Connor Clifton,2018-19,BOS,R,D,19,0,1,1,+5,15,0.05,0,1,0,0,0,0,0,0,22,0.0,17:42,--
Ashton Sautner,2018-19,VAN,L,D,17,0,1,1,-2,2,0.06,0,1,0,0,0,0,0,0,21,0.0,14:33,--
Kurtis MacDermid,2018-19,LAK,L,D,11,0,1,1,-1,11,0.09,0,1,0,0,0,0,0,0,5,0.0,9:21,--
Jake Dotchin,2018-19,ANA,R,D,20,0,1,1,-4,39,0.05,0,0,0,0,0,1,0,0,7,0.0,11:49,--
Cameron Schilling,2018-19,WPG,L,D,4,0,1,1,0,0,0.25,0,1,0,0,0,0,0,0,2,0.0,12:06,--
Ryan Murphy,2018-19,"MIN,NJD",R,D,3,0,1,1,+1,0,0.33,0,0,0,1,0,0,0,0,1,0.0,11:10,--
Kyle Rau,2018-19,MIN,L,C,6,0,1,1,0,0,0.17,0,1,0,0,0,0,0,0,6,0.0,7:01,75.0
Blake Pietila,2018-19,NJD,L,L,19,0,1,1,-7,6,0.05,0,1,0,0,0,0,0,0,22,0.0,13:16,43.9
Zach Trotman,2018-19,PIT,R,D,13,0,1,1,+4,4,0.08,0,0,0,1,0,0,0,0,16,0.0,15:16,--
Brandon Davidson,2018-19,CHI,L,D,10,0,1,1,-4,15,0.10,0,1,0,0,0,0,0,0,7,0.0,13:48,--
Sam Carrick,2018-19,ANA,R,C,6,0,1,1,-1,2,0.17,0,1,0,0,0,0,0,0,5,0.0,10:13,51.4
Justin Holl,2018-19,TOR,R,D,11,0,1,1,-5,2,0.09,0,1,0,0,0,0,0,0,6,0.0,12:29,--
Justin Dowling,2018-19,DAL,L,C,11,0,1,1,-4,0,0.09,0,1,0,0,0,0,0,0,9,0.0,12:40,52.5
Wade Megan,2018-19,DET,L,C,11,0,1,1,-4,2,0.09,0,1,0,0,0,0,0,0,16,0.0,7:53,54.9
Stefan Elliott,2018-19,OTT,R,D,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,3,0.0,8:59,--
Brian Lashoff,2018-19,DET,L,D,4,0,1,1,-1,2,0.25,0,1,0,0,0,0,0,0,2,0.0,13:40,--
Matt Donovan,2018-19,NSH,L,D,2,0,1,1,0,2,0.50,0,1,0,0,0,0,0,0,1,0.0,7:24,--
Zac Dalpe,2018-19,CBJ,R,C,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,9:01,0.0
Luca Sbisa,2018-19,NYI,L,D,9,0,1,1,0,4,0.11,0,1,0,0,0,0,0,0,5,0.0,15:28,--
Eric Tangradi,2018-19,NJD,L,L,6,0,1,1,-3,0,0.17,0,1,0,0,0,0,0,0,10,0.0,13:47,50.0
Karl Alzner,2018-19,MTL,L,D,9,0,1,1,+1,2,0.11,0,1,0,0,0,0,0,0,8,0.0,17:18,--
Jimmy Schuldt,2018-19,VGK,L,D,1,0,1,1,-1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,21:03,--
Daniel Brickley,2018-19,LAK,L,D,4,0,1,1,-2,0,0.25,0,1,0,0,0,0,0,0,2,0.0,12:49,--
Kristian Vesalainen,2018-19,WPG,L,L,5,0,1,1,0,0,0.20,0,1,0,0,0,0,0,0,1,0.0,6:50,--
Jaret Anderson-Dolan,2018-19,LAK,L,C,5,0,1,1,-2,0,0.20,0,1,0,0,0,0,0,0,6,0.0,11:36,44.4
Zack MacEwen,2018-19,VAN,R,R,4,0,1,1,-4,5,0.25,0,1,0,0,0,0,0,0,2,0.0,7:11,0.0
Ben Gleason,2018-19,DAL,L,D,4,0,1,1,-1,0,0.25,0,1,0,0,0,0,0,0,2,0.0,14:53,--
Tanner Fritz,2018-19,NYI,R,C,8,0,1,1,-3,2,0.13,0,1,0,0,0,0,0,0,6,0.0,10:49,41.5
Brendan Guhle,2018-19,"BUF,ANA",L,D,8,0,1,1,-2,4,0.13,0,1,0,0,0,0,0,0,15,0.0,15:01,--
