Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Rafael Harvey-Pinard,2022-23,MTL,L,L,34,14,6,20,+7,10,0.59,9,15,4,4,1,1,0,1,58,24.1,17:14,0.0
Derek Ryan,2022-23,EDM,R,C,80,13,7,20,+11,28,0.25,11,17,0,0,2,3,0,0,92,14.1,11:10,50.0
Ryan Lomberg,2022-23,FLA,L,L,82,12,8,20,-1,88,0.24,12,20,0,0,0,0,0,1,134,9.0,11:19,50.0
Radek Faksa,2022-23,DAL,L,C,81,11,9,20,+9,39,0.25,10,18,0,0,1,2,0,3,88,12.5,13:43,56.0
Sean Kuraly,2022-23,CBJ,L,C,71,11,9,20,-28,68,0.28,9,17,1,1,1,2,0,0,100,11.0,15:04,49.7
Joe Veleno,2022-23,DET,L,C,81,9,11,20,-12,30,0.25,8,16,1,4,0,0,0,1,85,10.6,12:47,42.6
Trevor Lewis,2022-23,CGY,R,C,82,9,11,20,-7,18,0.24,7,18,1,1,1,1,0,1,144,6.3,12:07,42.4
Adam Ruzicka,2022-23,CGY,L,C,44,6,14,20,-1,8,0.45,4,14,2,6,0,0,0,2,64,9.4,11:35,47.7
Nick Perbix,2022-23,TBL,R,D,69,5,15,20,+11,22,0.29,5,20,0,0,0,0,0,2,111,4.5,15:24,--
Mikey Anderson,2022-23,LAK,L,D,77,5,15,20,+20,40,0.26,4,18,1,1,0,1,0,1,90,5.6,21:40,--
Will Borgen,2022-23,SEA,R,D,82,3,17,20,+11,47,0.24,3,20,0,0,0,0,0,1,76,4.0,16:22,--
Rasmus Ristolainen,2022-23,PHI,R,D,74,3,17,20,-4,32,0.27,1,12,1,5,1,3,0,0,86,3.5,19:01,--
Brett Kulak,2022-23,EDM,L,D,82,3,17,20,+11,41,0.24,3,17,0,0,0,3,0,0,114,2.6,17:31,--
David Savard,2022-23,MTL,R,D,62,3,17,20,-14,40,0.32,3,19,0,0,0,1,0,1,63,4.8,22:23,--
Cam York,2022-23,PHI,L,D,54,2,18,20,-1,18,0.37,2,16,0,3,0,1,0,0,42,4.8,19:39,--
Ryan McDonagh,2022-23,NSH,L,D,71,2,18,20,+12,22,0.28,2,20,0,0,0,0,0,1,78,2.6,21:32,--
Carl Grundstrom,2022-23,LAK,L,R,57,12,7,19,-4,16,0.33,11,18,1,1,0,0,0,2,90,13.3,10:45,44.4
Brock McGinn,2022-23,"PIT,ANA",L,L,75,12,7,19,-6,21,0.25,10,17,0,0,2,2,0,3,91,13.2,13:02,28.6
Alexey Toropchenko,2022-23,STL,L,R,69,10,9,19,+6,12,0.28,9,18,0,0,1,1,0,0,86,11.6,12:05,25.0
Steven Lorentz,2022-23,SJS,L,C,80,10,9,19,-18,16,0.24,8,16,1,1,1,2,0,0,111,9.0,11:50,47.9
Hudson Fasching,2022-23,NYI,R,R,49,10,9,19,+10,10,0.39,10,18,0,1,0,0,0,1,61,16.4,12:29,20.0
Nick Bonino,2022-23,"SJS,PIT",L,C,62,10,9,19,-5,28,0.31,10,18,0,1,0,0,0,0,91,11.0,15:55,48.2
Andrew Cogliano,2022-23,COL,L,C,79,10,9,19,+6,44,0.24,10,17,0,0,0,2,0,0,85,11.8,12:37,47.1
Max Comtois,2022-23,ANA,L,L,64,9,10,19,-20,76,0.30,9,17,0,2,0,0,0,0,89,10.1,13:49,52.3
Max Jones,2022-23,ANA,L,L,69,9,10,19,-21,77,0.28,9,19,0,0,0,0,0,2,107,8.4,12:43,45.5
Tyler Motte,2022-23,"OTT,NYR",L,C,62,8,11,19,+3,6,0.31,7,18,0,0,1,1,0,1,109,7.3,12:34,41.2
Nate Schmidt,2022-23,WPG,L,D,71,7,12,19,+15,8,0.27,4,14,3,5,0,0,0,0,101,6.9,18:28,--
Matt Martin,2022-23,NYI,L,L,81,7,12,19,+4,63,0.23,7,19,0,0,0,0,0,1,82,8.5,11:09,33.3
Milan Lucic,2022-23,CGY,L,L,77,7,12,19,-13,43,0.25,7,19,0,0,0,0,0,0,73,9.6,11:18,43.6
Vladislav Gavrikov,2022-23,"CBJ,LAK",L,D,72,6,13,19,+4,38,0.26,5,17,0,0,1,2,2,2,89,6.7,21:58,--
Ben Chiarot,2022-23,DET,L,D,76,5,14,19,-31,51,0.25,5,19,0,0,0,0,0,0,110,4.6,20:36,--
Jake Evans,2022-23,MTL,R,C,54,2,17,19,-5,28,0.35,1,16,1,1,0,2,0,0,55,3.6,14:29,52.0
Paul Cotter,2022-23,VGK,L,C,55,13,5,18,-5,15,0.33,13,18,0,0,0,0,0,1,76,17.1,12:50,45.8
Zemgus Girgensons,2022-23,BUF,L,L,80,10,8,18,-5,14,0.23,10,17,0,1,0,0,0,0,114,8.8,12:59,45.4
Jake Walman,2022-23,DET,L,D,63,9,9,18,+10,45,0.29,9,16,0,2,0,0,1,2,140,6.4,19:43,--
Calle Rosen,2022-23,STL,L,D,49,8,10,18,+19,8,0.37,8,18,0,0,0,0,0,2,62,12.9,15:36,--
Keegan Kolesar,2022-23,VGK,R,R,74,8,10,18,+6,68,0.24,8,18,0,0,0,0,0,0,63,12.7,11:28,33.3
Adam Erne,2022-23,DET,L,L,61,8,10,18,-12,21,0.30,8,17,0,0,0,1,0,2,55,14.6,13:23,46.2
Tomas Nosek,2022-23,BOS,L,L,66,7,11,18,+9,48,0.27,5,16,0,0,2,2,0,1,69,10.1,12:33,59.3
Connor Dewar,2022-23,MIN,L,C,81,6,12,18,-5,50,0.22,3,14,0,0,3,4,0,0,87,6.9,10:58,44.1
Timothy Liljegren,2022-23,TOR,R,D,67,6,12,18,+24,30,0.27,5,15,0,1,1,2,0,0,84,7.1,17:55,--
Tanner Jeannot,2022-23,"NSH,TBL",L,L,76,6,12,18,-7,107,0.24,6,17,0,0,0,1,0,1,107,5.6,14:15,43.5
Braden Schneider,2022-23,NYR,R,D,81,5,13,18,+9,16,0.22,5,18,0,0,0,0,0,1,79,6.3,15:43,--
Philip Tomasino,2022-23,NSH,R,C,31,5,13,18,+5,6,0.58,1,12,4,6,0,0,0,0,54,9.3,15:36,55.6
Derek Grant,2022-23,ANA,L,C,46,5,13,18,-4,26,0.39,5,16,0,2,0,0,0,0,72,6.9,14:51,55.2
Kaiden Guhle,2022-23,MTL,L,D,44,4,14,18,-19,27,0.41,4,18,0,0,0,0,0,0,48,8.3,20:31,--
John Marino,2022-23,NJD,R,D,64,4,14,18,+21,20,0.28,4,17,0,0,0,1,0,0,67,6.0,21:04,--
Mathieu Joseph,2022-23,OTT,L,R,56,3,15,18,+5,36,0.32,0,12,1,3,2,3,0,0,66,4.6,14:01,33.3
Erik Brannstrom,2022-23,OTT,L,D,74,2,16,18,+5,38,0.24,2,17,0,1,0,0,0,0,74,2.7,16:07,--
Justin Holl,2022-23,TOR,R,D,80,2,16,18,+15,39,0.23,2,18,0,0,0,0,0,1,60,3.3,20:14,--
Ryan Lindgren,2022-23,NYR,L,D,63,1,17,18,+29,45,0.29,0,16,0,0,1,2,0,0,75,1.3,18:50,--
Marc-Edouard Vlasic,2022-23,SJS,L,D,78,1,17,18,-14,16,0.23,1,18,0,0,0,0,0,0,67,1.5,17:28,--
Sheldon Dries,2022-23,VAN,L,C,63,11,6,17,-9,29,0.27,6,11,4,5,1,1,0,0,94,11.7,11:32,49.9
Noah Gregor,2022-23,SJS,L,C,57,10,7,17,-9,32,0.30,10,16,0,0,0,1,0,1,119,8.4,12:58,30.4
Mason Shaw,2022-23,MIN,L,C,59,7,10,17,-1,79,0.29,7,15,0,0,0,2,0,0,92,7.6,11:17,53.6
Denis Gurianov,2022-23,"DAL,MTL",L,R,66,7,10,17,-9,10,0.26,6,14,1,3,0,0,0,0,116,6.0,13:12,0.0
Sean Monahan,2022-23,MTL,L,C,25,6,11,17,-5,16,0.68,5,13,1,4,0,0,0,0,55,10.9,17:22,55.1
Cole Smith,2022-23,NSH,L,L,69,4,13,17,-3,60,0.25,4,15,0,0,0,2,0,1,64,6.3,12:45,0.0
Jordan Harris,2022-23,MTL,L,D,65,4,13,17,-3,26,0.26,4,16,0,1,0,0,0,0,70,5.7,18:39,--
Nicolas Hague,2022-23,VGK,L,D,81,3,14,17,+7,51,0.21,3,17,0,0,0,0,1,1,103,2.9,18:05,--
Ian Cole,2022-23,TBL,L,D,78,3,14,17,+13,61,0.22,3,17,0,0,0,0,0,0,109,2.8,19:23,--
Radko Gudas,2022-23,FLA,R,D,72,2,15,17,+14,79,0.24,2,17,0,0,0,0,0,0,110,1.8,17:22,--
Brayden McNabb,2022-23,VGK,L,D,82,1,16,17,+17,51,0.21,1,15,0,0,0,2,0,0,89,1.1,19:51,--
Tyler Myers,2022-23,VAN,R,D,78,1,16,17,-16,76,0.22,1,16,0,0,0,1,0,0,100,1.0,20:54,--
Jakub Vrana,2022-23,"DET,STL",L,L,25,11,5,16,+3,10,0.64,7,12,4,4,0,0,1,2,63,17.5,14:33,28.6
Craig Smith,2022-23,"BOS,WSH",R,C,64,9,7,16,+5,18,0.25,9,15,0,1,0,0,0,2,104,8.7,11:00,22.2
Oliver Wahlstrom,2022-23,NYI,R,R,35,7,9,16,+5,32,0.46,6,15,1,1,0,0,0,1,70,10.0,12:10,35.0
Robby Fabbri,2022-23,DET,L,C,28,7,9,16,-1,22,0.57,4,8,3,8,0,0,1,3,35,20.0,16:00,38.5
Tyler Pitlick,2022-23,STL,R,C,61,7,9,16,-1,14,0.26,7,16,0,0,0,0,0,0,54,13.0,10:05,50.0
Jesse Ylönen,2022-23,MTL,R,R,37,6,10,16,-11,0,0.43,5,15,1,1,0,0,0,1,43,14.0,13:27,50.0
Nils Lundkvist,2022-23,DAL,R,D,60,6,10,16,-5,26,0.27,5,13,1,3,0,0,1,2,94,6.4,16:19,--
Martin Fehervary,2022-23,WSH,L,D,67,6,10,16,-11,31,0.24,6,16,0,0,0,0,0,1,91,6.6,20:00,--
Jani Hakanpää,2022-23,DAL,R,D,82,6,10,16,+18,60,0.20,6,16,0,0,0,0,0,1,86,7.0,19:20,--
Boris Katchouk,2022-23,CHI,L,L,58,5,11,16,-10,27,0.28,5,15,0,0,0,1,0,2,68,7.4,12:05,20.0
Jesse Puljujarvi,2022-23,"EDM,CAR",R,R,75,5,11,16,-13,32,0.21,5,16,0,0,0,0,0,1,125,4.0,12:14,0.0
Mason Appleton,2022-23,WPG,R,C,41,5,11,16,+2,8,0.39,4,15,1,1,0,0,0,0,71,7.0,16:01,20.0
Nils Aman,2022-23,VAN,L,C,68,4,12,16,-12,18,0.24,4,14,0,0,0,2,0,1,50,8.0,12:42,38.2
Josh Mahura,2022-23,FLA,L,D,82,4,12,16,+17,48,0.20,4,16,0,0,0,0,0,1,78,5.1,14:02,--
Caleb Jones,2022-23,CHI,L,D,73,4,12,16,-19,40,0.22,3,12,1,4,0,0,1,1,86,4.7,19:13,--
Teddy Blueger,2022-23,"PIT,VGK",L,C,63,4,12,16,-9,30,0.25,4,15,0,0,0,1,0,1,85,4.7,12:55,52.0
Josh Leivo,2022-23,STL,R,L,51,4,12,16,0,25,0.31,4,16,0,0,0,0,0,0,91,4.4,11:53,42.9
Ethan Bear,2022-23,VAN,R,D,61,3,13,16,+6,25,0.26,3,15,0,0,0,1,0,1,75,4.0,18:32,--
Brandon Carlo,2022-23,BOS,R,D,75,3,13,16,+44,38,0.21,3,14,0,0,0,2,0,0,94,3.2,18:50,--
Carson Soucy,2022-23,SEA,L,D,78,3,13,16,+18,68,0.21,3,15,0,0,0,1,0,0,87,3.5,16:18,--
Dmitry Kulikov,2022-23,"ANA,PIT",L,D,67,3,13,16,-13,34,0.24,3,16,0,0,0,0,0,0,84,3.6,19:28,--
Erik Cernak,2022-23,TBL,R,D,70,2,14,16,+8,53,0.23,1,14,0,0,1,2,0,0,87,2.3,19:14,--
Nick Holden,2022-23,OTT,L,D,65,2,14,16,0,10,0.25,2,15,0,0,0,1,0,0,73,2.7,16:42,--
Wade Allison,2022-23,PHI,R,R,60,9,6,15,-3,36,0.25,9,15,0,0,0,0,0,2,89,10.1,12:54,16.7
Colin White,2022-23,FLA,R,C,68,8,7,15,0,12,0.22,8,15,0,0,0,0,0,0,64,12.5,9:38,43.1
Luke Evangelista,2022-23,NSH,R,R,24,7,8,15,+7,6,0.63,7,13,0,2,0,0,0,1,54,13.0,16:34,--
Lukas Reichel,2022-23,CHI,L,L,23,7,8,15,-8,6,0.65,7,12,0,3,0,0,0,0,42,16.7,16:22,38.5
Michael Pezzetta,2022-23,MTL,L,L,63,7,8,15,-4,77,0.24,7,14,0,1,0,0,0,0,70,10.0,9:19,40.0
Dylan Guenther,2022-23,ARI,R,R,33,6,9,15,-7,10,0.45,2,9,4,6,0,0,0,1,53,11.3,13:07,50.0
Rem Pitlick,2022-23,MTL,L,C,46,6,9,15,-15,22,0.33,5,13,1,1,0,1,1,1,30,20.0,12:55,43.1
Nathan Bastian,2022-23,NJD,R,R,43,6,9,15,+7,31,0.35,6,15,0,0,0,0,0,1,62,9.7,12:26,29.7
Oskar Lindblom,2022-23,SJS,L,L,73,6,9,15,-16,18,0.21,6,14,0,1,0,0,0,0,75,8.0,10:34,47.4
Michael Eyssimont,2022-23,"WPG,SJS,TBL",L,C,54,5,10,15,+3,63,0.28,5,15,0,0,0,0,0,0,124,4.0,12:15,35.3
Ryan Reaves,2022-23,"NYR,MIN",R,R,73,5,10,15,-6,43,0.21,5,15,0,0,0,0,0,0,48,10.4,9:19,26.7
Mathieu Olivier,2022-23,CBJ,R,R,66,5,10,15,-20,81,0.23,5,15,0,0,0,0,0,1,75,6.7,11:38,13.3
Justin Barron,2022-23,MTL,R,D,39,4,11,15,-2,20,0.38,2,12,1,2,1,1,0,1,40,10.0,16:18,--
Aliaksei Protas,2022-23,WSH,L,C,58,4,11,15,-8,12,0.26,4,15,0,0,0,0,0,0,83,4.8,11:31,32.8
Rasmus Kupari,2022-23,LAK,R,C,66,3,12,15,-5,12,0.23,3,14,0,0,0,1,0,0,53,5.7,10:06,54.6
Johnathan Kovacevic,2022-23,MTL,R,D,77,3,12,15,+3,39,0.19,3,15,0,0,0,0,0,0,92,3.3,17:25,--
Jake Middleton,2022-23,MIN,L,D,79,3,12,15,+15,72,0.19,3,14,0,0,0,1,0,0,79,3.8,19:02,--
Marc Staal,2022-23,FLA,L,D,82,3,12,15,+10,43,0.18,3,15,0,0,0,0,0,0,55,5.5,18:12,--
Cody Ceci,2022-23,EDM,R,D,80,1,14,15,+11,24,0.19,1,15,0,0,0,0,0,0,88,1.1,20:08,--
Zach Aston-Reese,2022-23,TOR,L,C,77,10,4,14,-6,25,0.18,10,14,0,0,0,0,0,2,89,11.2,10:56,50.0
Julien Gauthier,2022-23,"NYR,OTT",R,R,57,9,5,14,-6,6,0.25,9,14,0,0,0,0,0,0,53,17.0,8:38,37.5
Evgeny Svechnikov,2022-23,SJS,L,L,59,8,6,14,-6,26,0.24,8,14,0,0,0,0,0,0,64,12.5,10:45,50.0
Brendan Gallagher,2022-23,MTL,R,R,37,8,6,14,-5,45,0.38,8,12,0,2,0,0,0,2,93,8.6,14:17,35.3
Sam Gagner,2022-23,WPG,R,C,48,8,6,14,-4,13,0.29,7,11,1,3,0,0,0,2,78,10.3,12:10,30.4
Liam Foudy,2022-23,CBJ,L,C,62,7,7,14,-26,8,0.23,7,14,0,0,0,0,0,0,67,10.5,12:08,33.3
Ryan Poehling,2022-23,PIT,L,C,53,7,7,14,-2,8,0.26,5,11,0,0,2,3,0,0,64,10.9,11:46,45.3
Joel Armia,2022-23,MTL,R,R,43,7,7,14,-7,22,0.33,6,12,0,1,1,1,0,0,69,10.1,14:57,33.3
Axel Jonsson-Fjallby,2022-23,WPG,L,L,50,6,8,14,-1,8,0.28,6,13,0,0,0,1,0,2,54,11.1,10:27,20.0
Jalen Chatfield,2022-23,CAR,R,D,78,6,8,14,+23,35,0.18,5,12,0,0,1,2,0,2,93,6.5,14:07,--
Jujhar Khaira,2022-23,CHI,L,L,51,6,8,14,-11,31,0.27,4,11,1,2,1,1,0,0,59,10.2,13:53,48.4
Alex Belzile,2022-23,MTL,R,R,31,6,8,14,0,13,0.45,6,14,0,0,0,0,0,0,40,15.0,12:08,46.8
Pat Maroon,2022-23,TBL,L,L,80,5,9,14,-5,150,0.18,5,13,0,1,0,0,0,0,62,8.1,10:21,16.7
Nick Blankenburg,2022-23,CBJ,R,D,36,4,10,14,-16,16,0.39,4,10,0,4,0,0,0,1,50,8.0,19:10,--
Isac Lundestrom,2022-23,ANA,L,C,61,4,10,14,-13,2,0.23,3,13,0,0,1,1,0,0,60,6.7,14:20,47.5
Matt Dumba,2022-23,MIN,R,D,79,4,10,14,-8,81,0.18,4,14,0,0,0,0,0,2,99,4.0,21:17,--
Nick Seeler,2022-23,PHI,L,D,77,4,10,14,+1,56,0.18,4,13,0,0,0,1,0,0,84,4.8,14:29,--
Troy Stecher,2022-23,"ARI,CGY",R,D,81,3,11,14,-6,44,0.17,3,14,0,0,0,0,0,1,88,3.4,16:22,--
Jonas Brodin,2022-23,MIN,L,D,60,3,11,14,+13,30,0.23,3,12,0,0,0,2,0,0,90,3.3,22:52,--
Alec Martinez,2022-23,VGK,L,D,77,3,11,14,+30,29,0.18,2,13,0,0,1,1,1,2,76,4.0,19:13,--
Ilya Lyubushkin,2022-23,BUF,R,D,68,2,12,14,-2,38,0.21,1,12,0,0,1,2,1,1,41,4.9,15:01,--
Conor Timmins,2022-23,"ARI,TOR",R,D,27,2,12,14,-1,8,0.52,2,10,0,4,0,0,0,1,19,10.5,15:05,--
Gavin Bayreuther,2022-23,CBJ,L,D,51,2,12,14,-18,23,0.27,2,13,0,1,0,0,0,0,61,3.3,15:57,--
TJ Brodie,2022-23,TOR,L,D,58,2,12,14,+10,14,0.24,2,13,0,0,0,1,0,0,58,3.5,21:13,--
Brett Ritchie,2022-23,"CGY,ARI",R,R,50,8,5,13,0,25,0.26,8,12,0,1,0,0,0,0,68,11.8,10:03,50.0
Kiefer Sherwood,2022-23,NSH,R,L,32,7,6,13,+4,30,0.41,6,11,1,2,0,0,0,0,57,12.3,13:36,60.0
Connor Murphy,2022-23,CHI,R,D,80,7,6,13,-10,69,0.16,5,11,0,0,2,2,0,0,85,8.2,19:23,--
Andrew Peeke,2022-23,CBJ,R,D,80,6,7,13,-41,22,0.16,6,12,0,0,0,1,0,1,90,6.7,21:15,--
Brett Howden,2022-23,VGK,L,C,54,6,7,13,+5,55,0.24,6,13,0,0,0,0,0,0,53,11.3,13:04,51.5
Arber Xhekaj,2022-23,MTL,L,D,51,5,8,13,-9,101,0.25,3,10,2,3,0,0,0,0,75,6.7,15:16,--
Pontus Holmberg,2022-23,TOR,L,R,37,5,8,13,0,18,0.35,4,12,1,1,0,0,0,2,27,18.5,10:25,42.5
Luke Kunin,2022-23,SJS,R,C,31,5,8,13,-9,42,0.42,3,9,2,4,0,0,0,0,58,8.6,15:26,41.7
Yegor Chinakhov,2022-23,CBJ,L,R,30,4,9,13,-6,10,0.43,3,11,1,2,0,0,0,0,44,9.1,13:15,33.3
Pierre-Edouard Bellemare,2022-23,TBL,L,L,73,4,9,13,-9,34,0.18,4,11,0,0,0,2,0,0,51,7.8,11:17,52.3
Sean Walker,2022-23,LAK,R,D,70,3,10,13,-3,36,0.19,3,12,0,1,0,0,0,1,94,3.2,14:50,--
Henri Jokiharju,2022-23,BUF,R,D,60,3,10,13,-12,30,0.22,3,13,0,0,0,0,0,0,79,3.8,21:01,--
Joel Edmundson,2022-23,MTL,L,D,61,2,11,13,-29,58,0.21,2,12,0,0,0,1,0,0,69,2.9,19:34,--
Erik Gudbranson,2022-23,CBJ,R,D,70,1,12,13,-24,57,0.19,1,13,0,0,0,0,0,1,102,1.0,21:18,--
Chris Tanev,2022-23,CGY,R,D,65,1,12,13,+7,21,0.20,1,12,0,1,0,0,0,1,75,1.3,20:07,--
Jaret Anderson-Dolan,2022-23,LAK,L,C,46,7,5,12,-11,2,0.26,7,11,0,1,0,0,0,2,54,13.0,10:37,59.0
Mark Jankowski,2022-23,NSH,L,C,50,7,5,12,-1,18,0.24,4,9,0,0,3,3,0,3,57,12.3,12:26,55.7
Phillip Di Giuseppe,2022-23,VAN,L,L,30,6,6,12,-1,14,0.40,6,10,0,1,0,1,0,0,71,8.5,14:34,25.0
Josh Archibald,2022-23,PIT,R,R,62,6,6,12,+6,43,0.19,6,12,0,0,0,0,0,0,71,8.5,9:59,25.0
Nicolas Deslauriers,2022-23,PHI,L,L,80,6,6,12,-11,136,0.15,5,11,0,0,1,1,0,0,70,8.6,10:06,27.3
Cal Clutterbuck,2022-23,NYI,R,R,49,6,6,12,+9,30,0.24,6,12,0,0,0,0,0,1,44,13.6,12:13,20.0
Zach Whitecloud,2022-23,VGK,R,D,59,5,7,12,+10,41,0.20,5,12,0,0,0,0,0,1,64,7.8,17:07,--
A.J. Greer,2022-23,BOS,L,L,61,5,7,12,+9,114,0.20,5,12,0,0,0,0,0,1,66,7.6,9:07,66.7
Derek Forbort,2022-23,BOS,L,D,54,5,7,12,+12,23,0.22,3,10,0,0,2,2,0,2,38,13.2,17:44,--
Nicolas Aube-Kubel,2022-23,"TOR,WSH",R,R,53,4,8,12,+1,50,0.23,4,12,0,0,0,0,0,0,67,6.0,11:21,42.9
Patrick Brown,2022-23,"PHI,OTT",R,C,61,4,8,12,-2,44,0.20,3,11,0,0,1,1,0,0,60,6.7,11:23,52.5
Jeremy Lauzon,2022-23,NSH,L,D,67,3,9,12,-11,66,0.18,3,11,0,0,0,1,0,0,77,3.9,16:51,--
Jon Merrill,2022-23,MIN,L,D,73,2,10,12,-2,38,0.16,2,12,0,0,0,0,0,0,43,4.7,15:09,--
Calvin de Haan,2022-23,CAR,L,D,53,2,10,12,+7,20,0.23,2,12,0,0,0,0,0,0,51,3.9,13:32,--
Jaycob Megna,2022-23,"SJS,SEA",L,D,54,1,11,12,+3,21,0.22,1,11,0,0,0,1,0,0,56,1.8,18:52,--
Austin Watson,2022-23,OTT,R,L,75,9,2,11,-7,123,0.15,6,8,0,0,3,3,0,2,79,11.4,10:14,46.7
Walker Duehr,2022-23,CGY,R,R,27,7,4,11,0,4,0.41,7,11,0,0,0,0,0,2,47,14.9,10:12,14.3
Mark Kastelic,2022-23,OTT,R,C,65,7,4,11,-6,102,0.17,7,11,0,0,0,0,0,2,73,9.6,8:54,57.0
Jordan Greenway,2022-23,"MIN,BUF",L,L,62,6,5,11,-6,26,0.18,6,11,0,0,0,0,0,0,99,6.1,13:30,14.3
Michael Stone,2022-23,CGY,R,D,48,6,5,11,+2,35,0.23,6,9,0,2,0,0,0,1,92,6.5,13:19,--
Drew O'Connor,2022-23,PIT,L,L,46,5,6,11,-3,12,0.24,5,11,0,0,0,0,0,0,62,8.1,9:49,46.2
Derek Stepan,2022-23,CAR,R,C,73,5,6,11,+8,8,0.15,5,10,0,0,0,1,0,0,98,5.1,9:05,54.3
Mario Ferraro,2022-23,SJS,L,D,72,4,7,11,-31,24,0.15,4,10,0,1,0,0,0,0,66,6.1,21:36,0.0
Scott Harrington,2022-23,"SJS,ANA",L,D,45,4,7,11,-6,10,0.24,4,11,0,0,0,0,0,1,33,12.1,16:26,--
Marcus Bjork,2022-23,CBJ,R,D,33,3,8,11,-9,42,0.33,2,5,1,6,0,0,0,0,34,8.8,18:09,--
Cole Sillinger,2022-23,CBJ,L,C,64,3,8,11,-23,22,0.17,1,8,2,3,0,0,0,0,93,3.2,13:19,44.3
Liam O'Brien,2022-23,ARI,L,C,56,3,8,11,-5,114,0.20,3,11,0,0,0,0,0,0,39,7.7,11:26,26.7
Dante Fabbro,2022-23,NSH,R,D,79,2,9,11,-4,50,0.14,2,10,0,1,0,0,0,0,101,2.0,17:27,--
Jordan Oesterle,2022-23,DET,L,D,52,2,9,11,-9,19,0.21,2,11,0,0,0,0,0,0,54,3.7,15:39,--
Vinnie Hinostroza,2022-23,BUF,R,C,26,2,9,11,-1,6,0.42,2,10,0,0,0,1,0,1,38,5.3,12:36,25.0
Alexander Edler,2022-23,LAK,L,D,64,2,9,11,-1,34,0.17,2,11,0,0,0,0,0,1,56,3.6,14:46,--
Brandon Duhaime,2022-23,MIN,L,R,51,9,1,10,+6,42,0.20,8,9,0,0,1,1,0,3,80,11.3,10:45,28.6
Jake Neighbours,2022-23,STL,L,L,43,6,4,10,-19,24,0.23,5,8,1,2,0,0,0,1,53,11.3,12:26,36.8
Juraj Slafkovsky,2022-23,MTL,L,L,39,4,6,10,-13,33,0.26,3,8,1,2,0,0,0,0,42,9.5,12:13,50.0
MacKenzie Entwistle,2022-23,CHI,R,R,66,4,6,10,-11,14,0.15,4,9,0,1,0,0,0,0,50,8.0,11:55,46.5
Zack MacEwen,2022-23,"PHI,LAK",R,R,56,4,6,10,-11,66,0.18,4,10,0,0,0,0,0,3,73,5.5,11:34,51.7
Dylan Gambrell,2022-23,OTT,R,C,60,4,6,10,-4,35,0.17,4,8,0,0,0,2,0,0,46,8.7,11:23,45.1
Saku Maenalanen,2022-23,WPG,L,R,64,4,6,10,0,16,0.16,4,10,0,0,0,0,0,0,61,6.6,10:20,37.5
Brad Hunt,2022-23,COL,L,D,47,4,6,10,+4,12,0.21,4,10,0,0,0,0,0,0,46,8.7,11:13,--
Artem Zub,2022-23,OTT,R,D,53,3,7,10,+2,39,0.19,3,10,0,0,0,0,0,0,41,7.3,20:15,--
Simon Benoit,2022-23,ANA,L,D,78,3,7,10,-29,60,0.13,3,10,0,0,0,0,0,0,82,3.7,19:21,--
Chris Tierney,2022-23,"FLA,MTL",L,C,36,3,7,10,-8,6,0.28,3,9,0,0,0,1,0,0,19,15.8,10:52,47.0
Mattias Samuelsson,2022-23,BUF,L,D,55,2,8,10,+14,20,0.18,2,9,0,0,0,1,0,0,76,2.6,22:11,--
Nathan Walker,2022-23,STL,L,L,56,2,8,10,+10,25,0.18,2,10,0,0,0,0,0,1,43,4.7,10:17,53.7
Josh Manson,2022-23,COL,R,D,27,2,8,10,+13,42,0.37,2,10,0,0,0,0,0,2,41,4.9,17:41,--
Colin Blackwell,2022-23,CHI,R,C,53,2,8,10,-16,6,0.19,2,9,0,0,0,1,0,0,53,3.8,11:48,50.0
Joel Kiviranta,2022-23,DAL,L,L,70,8,1,9,-9,40,0.13,7,8,0,0,1,1,0,0,85,9.4,12:09,30.0
Pavel Dorofeyev,2022-23,VGK,L,L,18,7,2,9,+5,6,0.50,5,6,2,3,0,0,0,3,40,17.5,14:14,0.0
Simon Holmstrom,2022-23,NYI,L,R,50,6,3,9,-4,0,0.18,6,9,0,0,0,0,0,2,39,15.4,11:06,0.0
Brett Leason,2022-23,ANA,R,R,54,6,3,9,-21,14,0.17,6,9,0,0,0,0,0,1,51,11.8,10:54,33.3
Joey Anderson,2022-23,"TOR,CHI",R,R,38,6,3,9,-8,0,0.24,6,9,0,0,0,0,0,1,41,14.6,11:42,0.0
Kevin Stenlund,2022-23,WPG,R,C,54,6,3,9,+3,20,0.17,4,7,0,0,2,2,0,0,63,9.5,11:39,53.2
Alex Chiasson,2022-23,DET,R,R,20,6,3,9,-8,6,0.45,1,2,5,7,0,0,0,0,25,24.0,12:04,0.0
Dylan Holloway,2022-23,EDM,L,L,51,3,6,9,0,27,0.18,3,9,0,0,0,0,0,1,44,6.8,9:35,35.5
Nils Hoglander,2022-23,VAN,L,L,25,3,6,9,-4,6,0.36,3,9,0,0,0,0,0,0,29,10.3,12:03,50.0
Jan Rutta,2022-23,PIT,R,D,56,3,6,9,+3,30,0.16,3,9,0,0,0,0,0,0,64,4.7,17:07,--
Ridly Greig,2022-23,OTT,L,C,20,2,7,9,+1,12,0.45,2,6,0,3,0,0,0,0,30,6.7,12:54,39.5
