Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Jay Beagle,2020-21,VAN,R,C,30,1,4,5,-2,8,0.17,1,5,0,0,0,0,0,0,21,4.8,12:31,56.2
Robert Bortuzzo,2020-21,STL,R,D,40,1,4,5,-3,47,0.13,1,5,0,0,0,0,0,1,31,3.2,14:10,--
Andy Greene,2020-21,NYI,L,D,55,1,4,5,+9,6,0.09,1,5,0,0,0,0,0,0,50,2.0,17:35,--
Ryan Reaves,2020-21,VGK,R,R,37,1,4,5,0,27,0.14,1,5,0,0,0,0,0,0,26,3.9,9:56,30.8
Jon Merrill,2020-21,"DET,MTL",L,D,49,0,5,5,-9,16,0.10,0,5,0,0,0,0,0,0,41,0.0,18:15,--
Niklas Hjalmarsson,2020-21,ARI,L,D,41,0,5,5,-6,18,0.12,0,5,0,0,0,0,0,0,29,0.0,17:22,--
Brandon Carlo,2020-21,BOS,R,D,27,3,1,4,+1,12,0.15,3,4,0,0,0,0,0,1,43,7.0,18:43,--
Haydn Fleury,2020-21,"CAR,ANA",L,D,47,3,1,4,-12,8,0.09,3,4,0,0,0,0,0,0,62,4.8,15:24,--
Tyler Graovac,2020-21,VAN,L,C,14,3,1,4,-3,6,0.29,2,3,1,1,0,0,0,0,17,17.7,9:44,45.7
Mark Pysyk,2020-21,DAL,R,D,36,3,1,4,+6,20,0.11,3,4,0,0,0,0,0,0,51,5.9,11:43,--
David Backes,2020-21,ANA,R,R,15,3,1,4,-4,4,0.27,3,4,0,0,0,0,0,1,30,10.0,12:44,50.6
Radim Zohorna,2020-21,PIT,L,L,8,2,2,4,+4,4,0.50,2,3,0,1,0,0,0,1,8,25.0,9:02,62.5
Vitali Kravtsov,2020-21,NYR,L,R,20,2,2,4,-6,4,0.20,2,4,0,0,0,0,0,0,23,8.7,12:24,0.0
Libor Hajek,2020-21,NYR,L,D,44,2,2,4,+2,10,0.09,2,4,0,0,0,0,0,1,33,6.1,15:16,--
Ryan Lomberg,2020-21,FLA,L,L,34,2,2,4,-2,67,0.12,2,4,0,0,0,0,0,0,47,4.3,9:43,0.0
Anthony Angello,2020-21,PIT,R,C,19,2,2,4,+4,8,0.21,1,3,1,1,0,0,0,0,19,10.5,7:59,--
Kurtis MacDermid,2020-21,LAK,L,D,28,2,2,4,-14,36,0.14,2,4,0,0,0,0,0,0,16,12.5,13:21,--
Andrew Shaw,2020-21,CHI,R,R,14,2,2,4,-5,6,0.29,0,0,2,4,0,0,0,0,25,8.0,15:07,53.6
Jani Hakanpää,2020-21,"ANA,CAR",R,D,57,2,2,4,+4,35,0.07,2,3,0,0,0,1,0,1,54,3.7,18:01,--
Michael Stone,2020-21,CGY,R,D,21,2,2,4,-1,6,0.19,2,4,0,0,0,0,0,0,41,4.9,16:05,--
Luke Schenn,2020-21,TBL,R,D,38,2,2,4,+2,51,0.11,2,4,0,0,0,0,0,0,43,4.7,10:45,--
Givani Smith,2020-21,DET,L,R,16,1,3,4,-5,21,0.25,1,4,0,0,0,0,0,1,20,5.0,10:35,--
Logan Stanley,2020-21,WPG,L,D,37,1,3,4,+13,26,0.11,1,4,0,0,0,0,0,0,63,1.6,13:13,--
Josh Mahura,2020-21,ANA,L,D,13,1,3,4,0,4,0.31,1,4,0,0,0,0,0,0,14,7.1,15:54,--
Gabriel Carlsson,2020-21,CBJ,L,D,14,1,3,4,-6,4,0.29,1,3,0,1,0,0,0,0,14,7.1,14:47,--
Michael Dal Colle,2020-21,NYI,L,L,26,1,3,4,+1,4,0.15,1,4,0,0,0,0,0,0,19,5.3,11:54,25.0
Matt Benning,2020-21,NSH,R,D,53,1,3,4,-1,30,0.08,1,3,0,0,0,1,0,0,43,2.3,16:20,--
Kevan Miller,2020-21,BOS,R,D,28,1,3,4,-1,20,0.14,1,4,0,0,0,0,0,0,27,3.7,19:04,--
Anthony Bitetto,2020-21,NYR,L,D,14,1,3,4,-8,20,0.29,1,3,0,1,0,0,0,0,12,8.3,14:26,--
Erik Gudbranson,2020-21,"OTT,NSH",R,D,45,1,3,4,-12,59,0.09,1,4,0,0,0,0,0,1,58,1.7,17:55,--
Antoine Roussel,2020-21,VAN,L,L,35,1,3,4,+4,37,0.11,1,3,0,0,0,1,0,0,28,3.6,11:30,50.0
Brad Richardson,2020-21,NSH,L,R,17,1,3,4,0,4,0.24,1,4,0,0,0,0,0,1,18,5.6,12:16,51.4
Zac Jones,2020-21,NYR,L,D,10,0,4,4,-2,2,0.40,0,3,0,1,0,0,0,0,12,0.0,14:59,--
Rasmus Sandin,2020-21,TOR,L,D,9,0,4,4,+6,0,0.44,0,4,0,0,0,0,0,0,9,0.0,14:40,--
Liam Foudy,2020-21,CBJ,L,C,24,0,4,4,0,6,0.17,0,4,0,0,0,0,0,0,40,0.0,12:36,20.0
Grigori Denisenko,2020-21,FLA,R,L,7,0,4,4,+1,2,0.57,0,4,0,0,0,0,0,0,6,0.0,11:56,50.0
Caleb Jones,2020-21,EDM,L,D,33,0,4,4,-7,6,0.12,0,4,0,0,0,0,0,0,23,0.0,13:36,--
Olli Maatta,2020-21,LAK,L,D,41,0,4,4,-8,6,0.10,0,4,0,0,0,0,0,0,43,0.0,16:26,--
Nikita Nesterov,2020-21,CGY,L,D,38,0,4,4,-10,20,0.11,0,4,0,0,0,0,0,0,33,0.0,15:52,--
Dmitry Kulikov,2020-21,"NJD,EDM",L,D,48,0,4,4,-3,28,0.08,0,4,0,0,0,0,0,0,51,0.0,19:10,--
Zach Bogosian,2020-21,TOR,R,D,45,0,4,4,+7,49,0.09,0,4,0,0,0,0,0,0,36,0.0,14:32,--
Jason Demers,2020-21,ARI,R,D,41,0,4,4,-4,26,0.10,0,4,0,0,0,0,0,0,44,0.0,17:14,--
Alex Barré-Boulet,2020-21,TBL,L,C,15,3,0,3,0,0,0.20,1,1,2,2,0,0,0,0,26,11.5,15:15,25.0
Kieffer Bellows,2020-21,NYI,L,L,14,3,0,3,0,4,0.21,3,3,0,0,0,0,0,1,19,15.8,11:01,50.0
Gaetan Haas,2020-21,EDM,R,C,34,2,1,3,-6,10,0.09,2,3,0,0,0,0,0,1,24,8.3,11:21,45.4
Barrett Hayton,2020-21,ARI,L,C,14,2,1,3,-1,0,0.21,2,3,0,0,0,0,0,0,10,20.0,11:29,50.0
Olli Juolevi,2020-21,VAN,L,D,23,2,1,3,-1,0,0.13,2,3,0,0,0,0,0,0,24,8.3,13:13,--
Mark Friedman,2020-21,"PHI,PIT",R,D,9,2,1,3,+1,9,0.33,2,3,0,0,0,0,0,0,9,22.2,11:03,0.0
Max McCormick,2020-21,CAR,L,L,12,2,1,3,+3,9,0.25,2,3,0,0,0,0,0,0,5,40.0,7:49,50.0
Zac Dalpe,2020-21,CBJ,R,C,12,2,1,3,-2,0,0.25,2,3,0,0,0,0,0,0,22,9.1,10:37,45.0
Mike Hardman,2020-21,CHI,L,L,8,1,2,3,0,0,0.38,1,3,0,0,0,0,0,0,5,20.0,10:59,50.0
Connor Mackey,2020-21,CGY,L,D,6,1,2,3,+3,20,0.50,1,3,0,0,0,0,0,0,4,25.0,14:10,--
Jack Rathbone,2020-21,VAN,L,D,8,1,2,3,+1,0,0.38,1,2,0,1,0,0,0,0,17,5.9,15:30,--
Jack Studnicka,2020-21,BOS,R,C,20,1,2,3,-3,0,0.15,1,3,0,0,0,0,0,0,28,3.6,12:45,45.5
Cal Foote,2020-21,TBL,R,D,35,1,2,3,+9,29,0.09,1,3,0,0,0,0,0,0,40,2.5,12:53,--
Dennis Cholowski,2020-21,DET,L,D,16,1,2,3,-1,4,0.19,1,3,0,0,0,0,0,0,10,10.0,15:54,--
Lane Pederson,2020-21,ARI,R,C,15,1,2,3,-2,2,0.20,1,2,0,1,0,0,0,0,15,6.7,11:05,50.0
Niko Mikkola,2020-21,STL,L,D,30,1,2,3,-11,11,0.10,1,3,0,0,0,0,0,0,22,4.6,14:31,--
Alexandre Carrier,2020-21,NSH,R,D,19,1,2,3,+3,8,0.16,1,3,0,0,0,0,0,0,31,3.2,20:03,--
Trevor van Riemsdyk,2020-21,WSH,R,D,20,1,2,3,-1,2,0.15,1,2,0,1,0,0,0,0,23,4.4,17:05,--
Jake McCabe,2020-21,BUF,L,D,13,1,2,3,+2,9,0.23,1,3,0,0,0,0,0,0,15,6.7,19:11,--
Matt Tennyson,2020-21,NJD,R,D,21,1,2,3,0,2,0.14,1,3,0,0,0,0,0,0,14,7.1,14:30,--
Scott Harrington,2020-21,CBJ,L,D,12,1,2,3,-3,6,0.25,1,2,0,0,0,1,0,0,8,12.5,16:21,--
Steven Fogarty,2020-21,BUF,R,C,9,1,2,3,+2,8,0.33,1,3,0,0,0,0,0,0,5,20.0,11:44,58.3
Nathan Gerbe,2020-21,CBJ,L,C,9,1,2,3,0,2,0.33,1,2,0,0,0,1,0,0,9,11.1,11:07,53.9
Alex Newhook,2020-21,COL,L,C,6,0,3,3,+5,2,0.50,0,3,0,0,0,0,0,0,8,0.0,13:41,43.2
Jordan Gross,2020-21,ARI,R,D,7,0,3,3,-3,2,0.43,0,3,0,0,0,0,0,0,10,0.0,13:11,--
Kiefer Sherwood,2020-21,COL,R,L,16,0,3,3,+2,0,0.19,0,3,0,0,0,0,0,0,18,0.0,8:48,50.0
Gustav Lindstrom,2020-21,DET,R,D,13,0,3,3,+1,0,0.23,0,3,0,0,0,0,0,0,8,0.0,16:07,--
Andrew Peeke,2020-21,CBJ,R,D,11,0,3,3,-4,4,0.27,0,3,0,0,0,0,0,0,5,0.0,17:09,--
Dan Renouf,2020-21,COL,L,D,18,0,3,3,-1,16,0.17,0,3,0,0,0,0,0,0,12,0.0,10:10,--
Christian Wolanin,2020-21,"OTT,LAK",L,D,18,0,3,3,-6,8,0.17,0,3,0,0,0,0,0,0,16,0.0,13:16,--
Clark Bishop,2020-21,OTT,L,C,13,0,3,3,+2,4,0.23,0,3,0,0,0,0,0,0,16,0.0,9:28,50.7
Lucas Wallmark,2020-21,"CHI,FLA",L,C,20,0,3,3,-4,6,0.15,0,0,0,2,0,1,0,0,11,0.0,11:23,41.4
Michael Amadio,2020-21,"LAK,OTT",R,R,25,0,3,3,-3,4,0.12,0,2,0,1,0,0,0,0,24,0.0,12:33,50.0
Liam O'Brien,2020-21,COL,L,C,12,0,3,3,+1,40,0.25,0,3,0,0,0,0,0,0,6,0.0,6:34,--
Gemel Smith,2020-21,TBL,L,C,5,0,3,3,+3,11,0.60,0,3,0,0,0,0,0,0,0,--,10:03,42.5
Greg Pateryn,2020-21,"MIN,COL,SJS",R,D,13,0,3,3,0,6,0.23,0,3,0,0,0,0,0,0,13,0.0,14:08,--
Matt Calvert,2020-21,COL,L,L,18,0,3,3,-2,6,0.17,0,3,0,0,0,0,0,0,26,0.0,13:49,0.0
Alex Biega,2020-21,DET,R,D,13,0,3,3,-1,4,0.23,0,3,0,0,0,0,0,0,4,0.0,10:40,--
Karson Kuhlman,2020-21,BOS,R,C,20,2,0,2,-6,0,0.10,2,2,0,0,0,0,0,0,31,6.5,10:39,50.0
Jan Jenik,2020-21,ARI,L,R,2,2,0,2,+3,0,1.00,2,2,0,0,0,0,0,0,3,66.7,12:05,52.2
Joel L'Esperance,2020-21,DAL,R,R,12,2,0,2,-2,2,0.17,2,2,0,0,0,0,0,1,8,25.0,9:25,41.2
Dylan Sikura,2020-21,VGK,L,R,6,2,0,2,0,0,0.33,2,2,0,0,0,0,0,0,8,25.0,10:15,--
Tyler Seguin,2020-21,DAL,R,C,3,2,0,2,0,0,0.67,2,2,0,0,0,0,0,0,8,25.0,17:04,54.3
MacKenzie Entwistle,2020-21,CHI,R,R,5,1,1,2,+1,2,0.40,1,2,0,0,0,0,0,0,6,16.7,9:49,22.2
Zack MacEwen,2020-21,VAN,R,R,34,1,1,2,-2,44,0.06,1,2,0,0,0,0,0,0,31,3.2,8:38,50.0
Rhett Gardner,2020-21,DAL,L,C,28,1,1,2,-9,8,0.07,1,2,0,0,0,0,0,0,23,4.4,9:58,43.0
Jansen Harkins,2020-21,WPG,L,C,26,1,1,2,-2,4,0.08,1,2,0,0,0,0,0,0,16,6.3,8:24,61.1
Jake Walman,2020-21,STL,L,D,24,1,1,2,-7,8,0.08,1,2,0,0,0,0,0,0,47,2.1,14:28,--
Connor Carrick,2020-21,NJD,R,D,11,1,1,2,-2,5,0.18,1,2,0,0,0,0,0,0,8,12.5,18:40,--
Mackenzie MacEachern,2020-21,STL,L,L,21,1,1,2,+3,8,0.10,0,1,0,0,1,1,0,0,25,4.0,9:42,50.0
Nate Prosser,2020-21,PHI,R,D,6,1,1,2,-7,0,0.33,1,2,0,0,0,0,0,0,5,20.0,13:03,--
Mikko Koivu,2020-21,CBJ,L,C,7,1,1,2,-2,2,0.29,1,2,0,0,0,0,0,0,3,33.3,12:28,45.7
Mathias Brome,2020-21,DET,L,L,26,1,1,2,-9,8,0.08,1,2,0,0,0,0,0,1,22,4.6,13:39,33.3
Victor Soderstrom,2020-21,ARI,R,D,4,1,1,2,+4,0,0.50,1,2,0,0,0,0,0,0,6,16.7,16:19,--
Nolan Foote,2020-21,NJD,L,L,6,1,1,2,-1,0,0.33,1,2,0,0,0,0,0,0,5,20.0,9:41,0.0
Joel Kellman,2020-21,SJS,L,C,7,1,1,2,-1,6,0.29,1,2,0,0,0,0,0,0,13,7.7,10:41,49.1
Ilya Lyubushkin,2020-21,ARI,R,D,42,1,1,2,-13,10,0.05,1,2,0,0,0,0,0,0,36,2.8,15:42,--
Marián Studenic,2020-21,NJD,L,R,8,1,1,2,-2,4,0.25,1,2,0,0,0,0,0,0,7,14.3,10:47,--
Sebastian Aho,2020-21,NYI,L,D,3,1,1,2,-1,2,0.67,1,2,0,0,0,0,0,0,4,25.0,13:21,--
Aleksi Heponiemi,2020-21,FLA,L,C,9,1,1,2,+1,2,0.22,1,2,0,0,0,0,1,1,15,6.7,12:14,--
Bowen Byram,2020-21,COL,L,D,19,0,2,2,+1,23,0.11,0,2,0,0,0,0,0,0,21,0.0,17:31,--
Taro Hirose,2020-21,DET,L,L,6,0,2,2,+2,0,0.33,0,2,0,0,0,0,0,0,10,0.0,14:22,50.0
Kevin Bahl,2020-21,NJD,L,D,7,0,2,2,0,0,0.29,0,2,0,0,0,0,0,0,5,0.0,16:55,--
Mattias Samuelsson,2020-21,BUF,L,D,12,0,2,2,-8,4,0.17,0,2,0,0,0,0,0,0,10,0.0,18:02,--
Andreas Borgman,2020-21,TBL,L,D,7,0,2,2,-2,4,0.29,0,2,0,0,0,0,0,0,7,0.0,11:58,--
Sasha Chmelevski,2020-21,SJS,R,C,5,0,2,2,-2,2,0.40,0,2,0,0,0,0,0,0,8,0.0,9:45,33.3
Urho Vaakanainen,2020-21,BOS,L,D,9,0,2,2,-3,2,0.22,0,2,0,0,0,0,0,0,15,0.0,18:55,--
Rem Pitlick,2020-21,NSH,L,C,10,0,2,2,+3,4,0.20,0,2,0,0,0,0,0,0,11,0.0,11:18,41.7
Patrick Russell,2020-21,EDM,R,R,8,0,2,2,0,0,0.25,0,2,0,0,0,0,0,0,12,0.0,10:38,25.0
William Lagesson,2020-21,EDM,L,D,19,0,2,2,0,9,0.11,0,2,0,0,0,0,0,0,11,0.0,14:09,--
Chad Ruhwedel,2020-21,PIT,R,D,17,0,2,2,+3,14,0.12,0,2,0,0,0,0,0,0,16,0.0,14:42,--
Jayson Megna,2020-21,COL,R,C,7,0,2,2,+2,0,0.29,0,2,0,0,0,0,0,0,12,0.0,10:15,54.6
Kyle Rau,2020-21,MIN,L,C,14,0,2,2,-1,9,0.14,0,2,0,0,0,0,0,0,15,0.0,9:34,--
Michael Sgarbossa,2020-21,WSH,L,C,5,0,2,2,+2,0,0.40,0,2,0,0,0,0,0,0,4,0.0,9:48,34.5
Matt Irwin,2020-21,BUF,L,D,24,0,2,2,-10,19,0.08,0,2,0,0,0,0,0,0,27,0.0,16:15,--
John Moore,2020-21,BOS,L,D,5,0,2,2,-3,2,0.40,0,1,0,1,0,0,0,0,8,0.0,20:59,--
Nick Holden,2020-21,VGK,L,D,17,0,2,2,+3,2,0.12,0,2,0,0,0,0,0,0,23,0.0,15:51,--
Carl Gunnarsson,2020-21,STL,L,D,12,0,2,2,-2,6,0.17,0,2,0,0,0,0,0,0,6,0.0,14:26,--
Thomas Hickey,2020-21,NYI,L,D,5,0,2,2,+5,0,0.40,0,2,0,0,0,0,0,0,2,0.0,16:16,--
Braydon Coburn,2020-21,"OTT,NYI",L,D,19,0,2,2,-3,14,0.11,0,1,0,0,0,1,0,0,18,0.0,16:03,--
Fredrik Handemark,2020-21,SJS,L,C,8,1,0,1,-3,2,0.13,1,1,0,0,0,0,0,0,5,20.0,9:27,49.2
Arthur Kaliyev,2020-21,LAK,L,R,1,1,0,1,-1,0,1.00,1,1,0,0,0,0,0,0,1,100.0,14:42,--
Rasmus Kupari,2020-21,LAK,R,C,7,1,0,1,-5,2,0.14,1,1,0,0,0,0,0,0,8,12.5,11:28,53.9
Joe Veleno,2020-21,DET,L,C,5,1,0,1,0,4,0.20,0,0,1,1,0,0,0,0,8,12.5,15:06,50.0
Parker Kelly,2020-21,OTT,L,L,1,1,0,1,+1,0,1.00,1,1,0,0,0,0,0,0,1,100.0,7:32,100.0
Morgan Barron,2020-21,NYR,L,C,5,1,0,1,-1,2,0.20,1,1,0,0,0,0,0,0,3,33.3,13:41,50.0
Gavin Bayreuther,2020-21,CBJ,L,D,9,1,0,1,-1,7,0.11,1,1,0,0,0,0,0,0,16,6.3,15:23,--
Matt Luff,2020-21,LAK,R,R,13,1,0,1,-4,5,0.08,1,1,0,0,0,0,0,0,18,5.6,10:29,40.0
Joachim Blichfeld,2020-21,SJS,R,R,5,1,0,1,-2,12,0.20,1,1,0,0,0,0,0,0,3,33.3,8:41,--
Riley Stillman,2020-21,"FLA,CHI",L,D,21,1,0,1,+5,16,0.05,1,1,0,0,0,0,0,0,29,3.5,15:22,--
Dakota Joshua,2020-21,STL,L,C,12,1,0,1,-3,7,0.08,1,1,0,0,0,0,0,0,9,11.1,8:58,57.8
Nathan Walker,2020-21,STL,L,L,8,1,0,1,-4,2,0.13,1,1,0,0,0,0,0,0,10,10.0,13:30,40.0
Samuel Morin,2020-21,PHI,L,L,20,1,0,1,-7,37,0.05,1,1,0,0,0,0,0,1,14,7.1,10:12,--
Jonny Brodzinski,2020-21,NYR,R,C,5,1,0,1,0,4,0.20,1,1,0,0,0,0,0,0,7,14.3,11:20,0.0
Luke Johnson,2020-21,MIN,R,C,14,1,0,1,-5,5,0.07,1,1,0,0,0,0,0,0,11,9.1,10:06,50.6
Anton Blidh,2020-21,BOS,L,L,10,1,0,1,-5,6,0.10,1,1,0,0,0,0,0,0,10,10.0,10:46,0.0
Slater Koekkoek,2020-21,EDM,L,D,18,1,0,1,-7,2,0.06,1,1,0,0,0,0,0,0,17,5.9,13:10,--
Stefan Matteau,2020-21,CBJ,L,C,18,1,0,1,-4,9,0.06,1,1,0,0,0,0,0,0,15,6.7,10:49,28.6
Brad Hunt,2020-21,MIN,L,D,12,1,0,1,-8,4,0.08,1,1,0,0,0,0,0,1,14,7.1,12:20,--
Greg McKegg,2020-21,BOS,L,C,5,1,0,1,-3,2,0.20,1,1,0,0,0,0,0,0,4,25.0,9:34,60.6
Byron Froese,2020-21,CGY,R,C,6,1,0,1,+1,2,0.17,1,1,0,0,0,0,0,0,2,50.0,8:18,38.7
Jack Johnson,2020-21,NYR,L,D,13,1,0,1,-5,8,0.08,1,1,0,0,0,0,0,0,13,7.7,16:58,--
Quinton Byfield,2020-21,LAK,L,R,6,0,1,1,+1,2,0.17,0,1,0,0,0,0,0,0,9,0.0,15:01,39.4
Drew O'Connor,2020-21,PIT,L,L,10,0,1,1,-2,2,0.10,0,1,0,0,0,0,0,0,8,0.0,8:57,50.0
Tyce Thompson,2020-21,NJD,R,R,7,0,1,1,-3,0,0.14,0,1,0,0,0,0,0,0,4,0.0,8:43,0.0
Nicholas Robertson,2020-21,TOR,L,L,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,9,0.0,9:26,--
Peyton Krebs,2020-21,VGK,L,C,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,1,0.0,11:26,66.7
Brogan Rafferty,2020-21,VAN,R,D,1,0,1,1,-1,0,1.00,0,1,0,0,0,0,0,0,1,0.0,13:58,--
Ryan McLeod,2020-21,EDM,L,C,10,0,1,1,-2,0,0.10,0,1,0,0,0,0,0,0,3,0.0,12:47,50.6
Austin Strand,2020-21,LAK,R,D,13,0,1,1,+2,8,0.08,0,1,0,0,0,0,0,0,11,0.0,13:51,--
Alexander True,2020-21,SJS,L,C,7,0,1,1,+1,6,0.14,0,1,0,0,0,0,0,0,7,0.0,9:59,37.5
Ivan Chekhovich,2020-21,SJS,L,L,4,0,1,1,-3,0,0.25,0,1,0,0,0,0,0,0,5,0.0,10:29,--
Klim Kostin,2020-21,STL,L,C,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,0,--,13:48,--
Adam Ruzicka,2020-21,CGY,L,C,3,0,1,1,+2,4,0.33,0,1,0,0,0,0,0,0,3,0.0,10:45,48.3
Kristian Vesalainen,2020-21,WPG,L,L,12,0,1,1,0,0,0.08,0,1,0,0,0,0,0,0,5,0.0,8:41,--
Gerry Mayhew,2020-21,MIN,R,C,4,0,1,1,+1,0,0.25,0,0,0,1,0,0,0,0,5,0.0,11:45,0.0
Jeremy Davies,2020-21,NSH,L,D,16,0,1,1,+3,8,0.06,0,1,0,0,0,0,0,0,19,0.0,15:02,--
Lucas Carlsson,2020-21,CHI,L,D,12,0,1,1,+1,2,0.08,0,1,0,0,0,0,0,0,10,0.0,13:04,--
Tarmo Reunanen,2020-21,NYR,L,D,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,5,0.0,13:17,--
Connor Bunnaman,2020-21,PHI,L,C,18,0,1,1,-6,2,0.06,0,1,0,0,0,0,0,0,15,0.0,11:34,53.9
Nick Caamano,2020-21,DAL,L,R,24,0,1,1,-7,17,0.04,0,1,0,0,0,0,0,0,33,0.0,9:21,100.0
Jalen Chatfield,2020-21,VAN,R,D,18,0,1,1,-11,12,0.06,0,1,0,0,0,0,0,0,14,0.0,13:26,--
Kole Sherwood,2020-21,CBJ,R,R,6,0,1,1,-2,7,0.17,0,1,0,0,0,0,0,0,7,0.0,10:21,--
Christian Jaros,2020-21,SJS,R,D,7,0,1,1,-4,2,0.14,0,1,0,0,0,0,0,0,3,0.0,11:11,--
Mitchell Stephens,2020-21,TBL,R,C,7,0,1,1,-5,0,0.14,0,1,0,0,0,0,0,0,3,0.0,9:28,60.0
Nicolas Meloche,2020-21,SJS,R,D,7,0,1,1,+1,0,0.14,0,1,0,0,0,0,0,0,6,0.0,9:35,--
Glenn Gawdin,2020-21,CGY,R,C,7,0,1,1,-1,0,0.14,0,1,0,0,0,0,0,0,1,0.0,6:55,54.3
Oliver Kylington,2020-21,CGY,L,D,8,0,1,1,-1,0,0.13,0,1,0,0,0,0,0,0,7,0.0,13:05,--
Tony DeAngelo,2020-21,NYR,R,D,6,0,1,1,-6,4,0.17,0,0,0,1,0,0,0,0,13,0.0,18:29,--
Daniel Carr,2020-21,WSH,L,L,6,0,1,1,-2,2,0.17,0,1,0,0,0,0,0,0,5,0.0,10:14,--
Ross Johnston,2020-21,NYI,L,L,12,0,1,1,-3,35,0.08,0,1,0,0,0,0,0,0,5,0.0,8:44,25.0
Madison Bowey,2020-21,CHI,R,D,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,0,--,11:09,--
Nic Petan,2020-21,TOR,L,C,7,0,1,1,-2,4,0.14,0,1,0,0,0,0,0,0,8,0.0,10:17,--
Steven Santini,2020-21,STL,R,D,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,9,0.0,14:00,--
Jacob de la Rose,2020-21,STL,L,L,13,0,1,1,-2,7,0.08,0,1,0,0,0,0,0,0,13,0.0,10:12,46.6
Sean Malone,2020-21,NSH,L,C,1,0,1,1,-1,2,1.00,0,1,0,0,0,0,0,0,1,0.0,10:38,50.0
Josh Brown,2020-21,OTT,R,D,26,0,1,1,-1,30,0.04,0,1,0,0,0,0,0,0,8,0.0,14:08,--
Tucker Poolman,2020-21,WPG,R,D,39,0,1,1,-2,2,0.03,0,1,0,0,0,0,0,0,50,0.0,18:18,--
Tyler Lewington,2020-21,NSH,R,D,2,0,1,1,+4,9,0.50,0,1,0,0,0,0,0,0,4,0.0,14:10,--
Kyle Burroughs,2020-21,COL,R,D,5,0,1,1,+1,5,0.20,0,1,0,0,0,0,0,0,3,0.0,10:05,--
Dominic Toninato,2020-21,WPG,L,C,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,2,0.0,12:40,0.0
Nathan Beaulieu,2020-21,WPG,L,D,25,0,1,1,-5,20,0.04,0,1,0,0,0,0,0,0,26,0.0,16:44,--
Tomas Jurco,2020-21,VGK,L,R,8,0,1,1,0,0,0.13,0,1,0,0,0,0,0,0,11,0.0,8:58,0.0
Joseph Cramarossa,2020-21,MIN,L,C,4,0,1,1,-1,15,0.25,0,1,0,0,0,0,0,0,3,0.0,10:46,--
Matthew Peca,2020-21,OTT,L,C,5,0,1,1,+1,0,0.20,0,1,0,0,0,0,0,0,3,0.0,8:53,0.0
Alex Belzile,2020-21,MTL,R,R,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,3,0.0,10:39,80.0
Jarred Tinordi,2020-21,"NSH,BOS",L,D,21,0,1,1,-6,11,0.05,0,1,0,0,0,0,0,0,30,0.0,17:06,--
Andrew Agozzino,2020-21,ANA,L,L,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,3,0.0,12:11,50.0
Kevin Connauton,2020-21,FLA,L,D,7,0,1,1,+4,7,0.14,0,1,0,0,0,0,0,0,5,0.0,14:13,--
Mark Borowiecki,2020-21,NSH,L,D,22,0,1,1,-2,38,0.05,0,1,0,0,0,0,0,0,18,0.0,13:41,--
Erik Johnson,2020-21,COL,R,D,4,0,1,1,+2,2,0.25,0,1,0,0,0,0,0,0,5,0.0,13:26,--
Loui Eriksson,2020-21,VAN,L,L,7,0,1,1,-3,2,0.14,0,1,0,0,0,0,0,0,5,0.0,9:35,100.0
Jackson Cates,2020-21,PHI,L,C,4,0,1,1,-3,0,0.25,0,1,0,0,0,0,0,0,7,0.0,10:36,54.2
Justin Richards,2020-21,NYR,R,C,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,2,0.0,10:11,--
Egor Zamula,2020-21,PHI,L,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,17:04,--
Reese Johnson,2020-21,CHI,R,C,5,0,0,0,-2,9,0.00,0,0,0,0,0,0,0,0,4,0.0,7:57,0.0
Simon Benoit,2020-21,ANA,L,D,6,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,3,0.0,17:12,--
Otto Leskinen,2020-21,MTL,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,16:23,--
Jesse Ylönen,2020-21,MTL,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:23,--
David Gustafsson,2020-21,WPG,L,C,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:49,52.4
Antti Suomela,2020-21,SJS,L,C,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:07,56.0
Juuso Riikola,2020-21,PIT,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:26,--
