Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Brian Dumoulin,2015-16,PIT,L,D,79,0,16,16,+11,14,0.20,0,16,0,0,0,0,0,0,101,0.0,18:53,100.0
Patrik Berglund,2015-16,STL,L,C,42,10,5,15,+1,16,0.36,6,11,4,4,0,0,0,5,80,12.5,15:29,50.2
Sergey Kalinin,2015-16,NJD,L,C,78,8,7,15,-9,33,0.19,5,12,3,3,0,0,0,2,70,11.4,13:20,41.6
Emerson Etem,2015-16,"NYR,VAN",L,R,58,7,8,15,-12,11,0.26,7,15,0,0,0,0,0,1,100,7.0,13:09,50.0
Colin Greening,2015-16,"OTT,TOR",L,C,31,7,8,15,-2,13,0.48,6,13,1,2,0,0,0,0,58,12.1,14:06,61.9
Dominic Moore,2015-16,NYR,L,C,80,6,9,15,-2,32,0.19,6,15,0,0,0,0,0,2,94,6.4,13:18,55.3
Shawn Horcoff,2015-16,ANA,L,C,59,6,9,15,+1,34,0.25,5,13,0,0,1,2,0,2,73,8.2,13:17,51.1
Josh Manson,2015-16,ANA,R,D,71,5,10,15,+11,74,0.21,5,15,0,0,0,0,0,1,88,5.7,18:47,--
Tom Kuhnhackl,2015-16,PIT,L,R,42,5,10,15,+3,24,0.36,3,13,0,0,2,2,0,1,52,9.6,12:12,0.0
Linden Vey,2015-16,VAN,R,R,41,4,11,15,-14,6,0.37,1,10,3,5,0,0,0,0,40,10.0,15:45,43.0
Kevin Bieksa,2015-16,ANA,R,D,71,4,11,15,-7,99,0.21,2,9,2,6,0,0,0,1,109,3.7,21:01,--
Brendan Smith,2015-16,DET,L,D,63,3,12,15,+1,62,0.24,2,14,1,1,0,0,0,0,82,3.7,17:36,--
Jonathan Ericsson,2015-16,DET,L,D,71,3,12,15,+2,56,0.21,3,15,0,0,0,0,0,0,68,4.4,18:32,--
Marc Staal,2015-16,NYR,L,D,77,2,13,15,+2,36,0.19,2,15,0,0,0,0,0,1,65,3.1,19:41,25.0
Joffrey Lupul,2015-16,TOR,R,L,46,11,3,14,-10,12,0.30,9,10,2,4,0,0,0,2,102,10.8,14:37,0.0
Andreas Athanasiou,2015-16,DET,L,C,37,9,5,14,+1,5,0.38,8,13,0,0,1,1,0,1,53,17.0,9:01,41.1
Alex Chiasson,2015-16,OTT,R,R,77,8,6,14,+2,45,0.18,5,11,2,2,1,1,0,1,88,9.1,13:38,60.0
Jack Skille,2015-16,COL,R,R,74,8,6,14,-4,11,0.19,8,14,0,0,0,0,0,0,106,7.6,8:50,21.1
Eric Fehr,2015-16,PIT,R,C,55,8,6,14,0,19,0.25,4,9,0,1,4,4,0,2,74,10.8,13:03,44.2
Pierre-Edouard Bellemare,2015-16,PHI,L,L,74,7,7,14,-8,27,0.19,6,12,0,0,1,2,0,1,102,6.9,13:34,47.0
Ryan Garbutt,2015-16,"CHI,ANA",L,C,80,7,7,14,-11,48,0.18,6,13,0,0,1,1,0,3,135,5.2,10:50,12.5
Jack Johnson,2015-16,CBJ,L,D,60,6,8,14,-16,25,0.23,3,8,3,6,0,0,0,2,86,7.0,24:11,0.0
Scottie Upshall,2015-16,STL,L,R,70,6,8,14,+5,44,0.20,6,11,0,0,0,3,0,1,113,5.3,10:57,35.3
Radko Gudas,2015-16,PHI,R,D,76,5,9,14,-3,116,0.18,5,14,0,0,0,0,0,1,150,3.3,19:51,--
David Legwand,2015-16,BUF,L,C,79,5,9,14,-4,14,0.18,4,11,0,1,1,2,0,0,61,8.2,9:42,45.9
Jake McCabe,2015-16,BUF,L,D,77,4,10,14,+6,51,0.18,4,14,0,0,0,0,0,0,62,6.5,19:07,0.0
Jacob Josefson,2015-16,NJD,L,C,58,4,10,14,-21,20,0.24,1,2,3,11,0,1,0,1,86,4.7,15:31,48.4
Trevor van Riemsdyk,2015-16,CHI,R,D,82,3,11,14,-5,31,0.17,3,11,0,2,0,1,0,1,85,3.5,19:59,--
Brayden McNabb,2015-16,LAK,L,D,81,2,12,14,+11,92,0.17,2,12,0,1,0,1,0,1,91,2.2,18:49,--
Chris VandeVelde,2015-16,PHI,L,C,79,2,12,14,-7,27,0.18,1,13,0,0,1,1,0,0,77,2.6,13:33,28.6
Brooks Laich,2015-16,"WSH,TOR",L,C,81,2,12,14,-13,18,0.17,2,13,0,0,0,1,0,1,101,2.0,11:26,40.3
Erik Gustafsson,2015-16,CHI,L,D,41,0,14,14,+11,4,0.34,0,13,0,1,0,0,0,0,58,0.0,15:27,--
Andrew Desjardins,2015-16,CHI,L,L,77,8,5,13,-8,30,0.17,8,13,0,0,0,0,0,1,96,8.3,13:23,49.4
Cody McLeod,2015-16,COL,L,L,82,8,5,13,+1,138,0.16,7,12,1,1,0,0,0,1,73,11.0,10:32,100.0
Jake Virtanen,2015-16,VAN,R,R,55,7,6,13,-7,45,0.24,6,12,1,1,0,0,0,1,94,7.5,11:34,40.0
Andrew Copp,2015-16,WPG,L,C,77,7,6,13,+8,6,0.17,7,13,0,0,0,0,0,0,54,13.0,8:00,46.1
Dwight King,2015-16,LAK,L,L,47,7,6,13,-6,24,0.28,7,13,0,0,0,0,0,2,48,14.6,14:26,28.6
William Nylander,2015-16,TOR,R,R,22,6,7,13,+1,4,0.59,5,10,1,3,0,0,0,1,43,14.0,16:20,49.1
Chris Wideman,2015-16,OTT,R,D,64,6,7,13,+4,34,0.20,5,11,1,2,0,0,0,2,87,6.9,13:57,--
Derek MacKenzie,2015-16,FLA,L,C,64,6,7,13,+7,36,0.20,6,12,0,0,0,1,0,3,79,7.6,13:09,54.8
Iiro Pakarinen,2015-16,EDM,R,R,63,5,8,13,-10,8,0.21,5,11,0,2,0,0,0,0,76,6.6,10:45,38.5
Chris Neil,2015-16,OTT,R,R,80,5,8,13,-3,165,0.16,5,13,0,0,0,0,0,0,70,7.1,9:18,50.0
Josh Jooris,2015-16,CGY,R,R,59,4,9,13,-1,39,0.22,4,11,0,0,0,2,0,0,80,5.0,12:17,44.4
Dmitrij Jaskin,2015-16,STL,L,R,65,4,9,13,+3,26,0.20,4,13,0,0,0,0,0,1,92,4.4,11:52,28.6
Michael Del Zotto,2015-16,PHI,L,D,52,4,9,13,-8,16,0.25,4,12,0,1,0,0,1,1,98,4.1,23:25,--
Andy Greene,2015-16,NJD,L,D,82,4,9,13,+7,26,0.16,3,11,1,2,0,0,0,0,63,6.4,22:57,--
Nick Spaling,2015-16,"TOR,SJS",L,C,58,3,10,13,-2,24,0.22,3,13,0,0,0,0,0,0,53,5.7,14:17,51.4
Dan Hamhuis,2015-16,VAN,L,D,58,3,10,13,-2,28,0.22,2,10,1,3,0,0,0,1,72,4.2,21:25,--
Michal Rozsival,2015-16,CHI,R,D,51,1,12,13,+3,33,0.25,1,10,0,2,0,1,0,0,41,2.4,16:10,--
Ryan Carter,2015-16,MIN,L,L,60,7,5,12,-3,48,0.20,6,11,0,0,1,1,0,0,62,11.3,11:08,53.9
Teemu Pulkkinen,2015-16,DET,R,L,36,6,6,12,+2,14,0.33,5,9,1,3,0,0,1,1,65,9.2,11:34,0.0
Beau Bennett,2015-16,PIT,R,R,33,6,6,12,-1,10,0.36,5,9,1,3,0,0,0,0,52,11.5,11:54,33.3
Nicolas Deslauriers,2015-16,BUF,L,L,70,6,6,12,-14,59,0.17,6,12,0,0,0,0,0,1,72,8.3,10:20,0.0
Chris Thorburn,2015-16,WPG,R,R,82,6,6,12,-1,81,0.15,5,11,0,0,1,1,0,2,70,8.6,10:07,55.7
Radek Faksa,2015-16,DAL,L,C,45,5,7,12,+9,16,0.27,5,11,0,1,0,0,0,1,67,7.5,12:21,49.1
Marc Methot,2015-16,OTT,L,D,69,5,7,12,+12,34,0.17,5,12,0,0,0,0,0,0,74,6.8,20:39,--
Matt Hendricks,2015-16,EDM,L,C,68,5,7,12,+2,82,0.18,4,10,0,0,1,2,0,0,62,8.1,13:14,55.4
Evgeny Medvedev,2015-16,PHI,L,D,45,4,8,12,+5,34,0.27,3,9,1,3,0,0,0,1,71,5.6,18:50,--
Oscar Klefbom,2015-16,EDM,L,D,30,4,8,12,-4,6,0.40,4,9,0,3,0,0,0,1,48,8.3,21:53,--
Kyle Chipchura,2015-16,ARI,L,C,70,4,8,12,-10,38,0.17,4,11,0,1,0,0,0,1,47,8.5,10:14,52.4
Jordie Benn,2015-16,DAL,L,D,64,3,9,12,+2,21,0.19,2,10,1,1,0,1,0,2,58,5.2,15:39,--
Deryk Engelland,2015-16,CGY,R,D,69,3,9,12,+7,54,0.17,3,11,0,0,0,1,0,0,71,4.2,15:14,--
Jyrki Jokipakka,2015-16,"DAL,CGY",L,D,58,2,10,12,+4,14,0.21,2,12,0,0,0,0,0,1,45,4.4,15:34,--
Josh Gorges,2015-16,BUF,L,D,77,2,10,12,-7,72,0.16,2,12,0,0,0,0,0,0,57,3.5,20:28,--
Christian Ehrhoff,2015-16,"LAK,CHI",L,D,48,2,10,12,-11,34,0.25,2,4,0,8,0,0,0,0,80,2.5,15:29,--
Dennis Seidenberg,2015-16,BOS,L,D,61,1,11,12,-1,24,0.20,1,11,0,1,0,0,0,0,66,1.5,19:24,--
Ian Cole,2015-16,PIT,L,D,70,0,12,12,-3,59,0.17,0,11,0,1,0,0,0,0,72,0.0,17:14,--
Alexei Emelin,2015-16,MTL,L,D,72,0,12,12,-7,71,0.17,0,12,0,0,0,0,0,0,71,0.0,20:30,--
Frank Vatrano,2015-16,BOS,L,R,39,8,3,11,-3,14,0.28,8,11,0,0,0,0,1,1,99,8.1,11:53,0.0
Chris Terry,2015-16,CAR,L,L,68,8,3,11,-12,16,0.16,8,11,0,0,0,0,0,0,78,10.3,11:16,11.1
Kyle Brodziak,2015-16,STL,R,C,76,7,4,11,-1,37,0.14,4,8,0,0,3,3,0,4,49,14.3,10:48,49.5
Cedric Paquette,2015-16,TBL,L,C,56,6,5,11,-2,51,0.20,5,10,0,0,1,1,0,1,50,12.0,12:44,49.8
Nick Cousins,2015-16,PHI,L,C,36,6,5,11,+5,4,0.31,6,9,0,2,0,0,0,1,41,14.6,10:44,46.0
Quinton Howden,2015-16,FLA,L,C,58,6,5,11,-1,18,0.19,6,11,0,0,0,0,0,0,54,11.1,10:22,50.0
Erik Condra,2015-16,TBL,R,R,54,6,5,11,-4,34,0.20,6,11,0,0,0,0,0,0,58,10.3,10:42,33.3
Jason Garrison,2015-16,TBL,L,D,72,5,6,11,-4,18,0.15,5,11,0,0,0,0,1,1,99,5.1,18:28,--
Andreas Martinsen,2015-16,COL,L,L,55,4,7,11,-4,47,0.20,4,11,0,0,0,0,0,1,52,7.7,11:06,25.0
Brandon Davidson,2015-16,EDM,L,D,51,4,7,11,+7,20,0.22,2,8,2,2,0,1,0,0,63,6.4,19:12,--
Bryan Rust,2015-16,PIT,R,R,41,4,7,11,+1,12,0.27,4,10,0,1,0,0,0,1,68,5.9,12:30,25.0
Kyle Quincey,2015-16,DET,L,D,47,4,7,11,+1,36,0.23,4,11,0,0,0,0,0,2,62,6.5,19:46,--
Tyler Ennis,2015-16,BUF,L,R,23,3,8,11,-9,11,0.48,1,7,2,4,0,0,0,0,57,5.3,18:04,100.0
Gregory Campbell,2015-16,CBJ,L,C,82,3,8,11,-6,78,0.13,3,11,0,0,0,0,0,2,58,5.2,10:34,47.5
Jay McClement,2015-16,CAR,L,C,77,3,8,11,-17,24,0.14,2,10,0,0,1,1,0,0,64,4.7,11:36,55.3
Alexey Marchenko,2015-16,DET,R,D,66,2,9,11,-5,10,0.17,2,10,0,0,0,1,0,0,40,5.0,16:50,--
Brenden Dillon,2015-16,SJS,L,D,76,2,9,11,+8,61,0.14,2,11,0,0,0,0,0,1,93,2.2,16:41,--
R.J. Umberger,2015-16,PHI,L,C,39,2,9,11,+1,15,0.28,1,9,1,2,0,0,0,0,48,4.2,10:10,40.0
Mark Pysyk,2015-16,BUF,R,D,55,1,10,11,-1,32,0.20,1,9,0,1,0,1,0,0,44,2.3,15:54,--
Stephen Gionta,2015-16,NJD,R,C,82,1,10,11,-13,43,0.13,1,11,0,0,0,0,0,0,62,1.6,12:13,42.1
Bobby Farnham,2015-16,"PIT,NJD",L,R,53,8,2,10,-2,97,0.19,8,10,0,0,0,0,0,0,50,16.0,9:19,50.0
Andy Andreoff,2015-16,LAK,L,C,60,8,2,10,+1,76,0.17,8,10,0,0,0,0,0,1,46,17.4,8:48,50.0
Conor Sheary,2015-16,PIT,L,L,44,7,3,10,-1,8,0.23,7,10,0,0,0,0,0,0,51,13.7,9:45,12.5
Markus Granlund,2015-16,"CGY,VAN",L,C,47,6,4,10,-4,14,0.21,5,8,0,0,1,2,1,1,56,10.7,13:47,42.8
Marko Dano,2015-16,"CHI,WPG",L,C,34,5,5,10,-7,10,0.29,5,9,0,1,0,0,0,0,54,9.3,12:15,33.3
Miikka Salomaki,2015-16,NSH,L,R,61,5,5,10,-1,28,0.16,5,9,0,0,0,1,0,1,61,8.2,12:00,66.7
Landon Ferraro,2015-16,"DET,BOS",R,C,68,5,5,10,-11,27,0.15,5,10,0,0,0,0,0,1,77,6.5,10:37,33.7
Adam Cracknell,2015-16,"VAN,EDM",R,R,52,5,5,10,-1,20,0.19,5,10,0,0,0,0,0,1,68,7.4,12:14,39.5
Ben Lovejoy,2015-16,PIT,R,D,66,4,6,10,+9,30,0.15,4,9,0,0,0,1,0,0,90,4.4,18:52,--
Jonathan Drouin,2015-16,TBL,L,L,21,4,6,10,+1,4,0.48,4,8,0,2,0,0,0,1,25,16.0,14:27,47.4
Brian Flynn,2015-16,MTL,R,C,56,4,6,10,-3,6,0.18,3,8,0,0,1,2,0,0,73,5.5,11:44,57.8
Phillip Danault,2015-16,"CHI,MTL",L,C,51,4,6,10,-5,14,0.20,4,10,0,0,0,0,0,1,72,5.6,12:45,47.6
Joel Armia,2015-16,WPG,R,R,43,4,6,10,+2,12,0.23,4,8,0,0,0,2,0,1,52,7.7,12:10,0.0
Darnell Nurse,2015-16,EDM,L,D,69,3,7,10,-13,60,0.14,3,8,0,1,0,1,0,0,120,2.5,20:14,--
Nicholas Shore,2015-16,LAK,R,C,68,3,7,10,-10,32,0.15,3,8,0,2,0,0,0,1,90,3.3,12:24,51.8
Austin Watson,2015-16,NSH,R,L,57,3,7,10,-4,32,0.18,3,10,0,0,0,0,0,0,55,5.5,10:00,46.2
Brooks Orpik,2015-16,WSH,L,D,41,3,7,10,+11,24,0.24,3,10,0,0,0,0,0,1,31,9.7,19:49,--
Mark Barberio,2015-16,MTL,L,D,30,2,8,10,0,6,0.33,2,10,0,0,0,0,0,0,32,6.3,15:00,--
Matt Hunwick,2015-16,TOR,L,D,60,2,8,10,-17,32,0.17,2,8,0,2,0,0,0,1,74,2.7,22:34,--
Ben Chiarot,2015-16,WPG,L,D,70,1,9,10,-9,43,0.14,1,10,0,0,0,0,0,0,74,1.4,14:27,--
Braydon Coburn,2015-16,TBL,L,D,80,1,9,10,+12,53,0.13,1,9,0,0,0,1,0,0,92,1.1,16:45,--
Nick Schultz,2015-16,PHI,L,D,81,1,9,10,-1,42,0.12,1,10,0,0,0,0,0,0,70,1.4,17:57,100.0
Ryan Murphy,2015-16,CAR,R,D,35,0,10,10,-1,10,0.29,0,9,0,1,0,0,0,0,47,0.0,17:15,--
Rob Scuderi,2015-16,"PIT,CHI,LAK",L,D,63,0,10,10,+7,10,0.16,0,9,0,0,0,1,0,0,35,0.0,15:49,0.0
Daniel Carr,2015-16,MTL,L,L,23,6,3,9,0,8,0.39,5,8,1,1,0,0,0,1,39,15.4,12:04,--
Brandon Sutter,2015-16,VAN,R,C,20,5,4,9,+3,2,0.45,3,7,1,1,1,1,0,2,45,11.1,17:59,52.5
Dennis Rasmussen,2015-16,CHI,L,C,44,4,5,9,+9,4,0.20,4,9,0,0,0,0,0,1,42,9.5,9:10,46.9
Jordin Tootoo,2015-16,NJD,R,R,66,4,5,9,-26,102,0.14,2,4,2,5,0,0,0,0,90,4.4,11:32,0.0
Jarret Stoll,2015-16,"NYR,MIN",R,C,80,4,5,9,-1,36,0.11,4,9,0,0,0,0,0,0,49,8.2,12:11,57.1
Nikita Nesterov,2015-16,TBL,L,D,57,3,6,9,-6,41,0.16,1,5,2,4,0,0,0,0,57,5.3,14:53,--
Ryan Dzingel,2015-16,OTT,L,C,30,3,6,9,+4,11,0.30,3,9,0,0,0,0,0,0,23,13.0,10:48,50.0
Magnus Paajarvi,2015-16,STL,L,L,48,3,6,9,-9,8,0.19,3,9,0,0,0,0,0,1,88,3.4,12:51,0.0
Kyle Clifford,2015-16,LAK,L,L,56,3,6,9,-1,55,0.16,3,9,0,0,0,0,0,0,68,4.4,9:21,42.9
Dalton Prout,2015-16,CBJ,R,D,64,3,6,9,-6,102,0.14,3,9,0,0,0,0,0,0,69,4.4,16:10,0.0
Carl Gunnarsson,2015-16,STL,L,D,72,3,6,9,+7,31,0.13,2,8,1,1,0,0,0,0,51,5.9,17:23,--
Kerby Rychel,2015-16,CBJ,L,L,32,2,7,9,+5,15,0.28,2,9,0,0,0,0,0,0,32,6.3,9:31,33.3
Erik Gudbranson,2015-16,FLA,R,D,64,2,7,9,+3,49,0.14,2,9,0,0,0,0,0,0,73,2.7,20:07,--
Jamie McBain,2015-16,LAK,R,D,44,2,7,9,+2,6,0.20,1,3,1,6,0,0,0,0,32,6.3,12:14,--
Matt Carle,2015-16,TBL,L,D,64,2,7,9,+4,26,0.14,2,9,0,0,0,0,0,1,54,3.7,16:47,--
Joel Edmundson,2015-16,STL,L,D,67,1,8,9,0,63,0.13,1,9,0,0,0,0,0,0,90,1.1,14:56,--
Adam McQuaid,2015-16,BOS,R,D,64,1,8,9,+6,89,0.14,1,9,0,0,0,0,0,0,42,2.4,18:02,--
Scott Gomez,2015-16,"STL,OTT",L,C,34,1,8,9,-7,6,0.26,1,5,0,4,0,0,0,1,20,5.0,11:20,45.1
Richard Panik,2015-16,CHI,L,R,30,6,2,8,+4,6,0.27,6,8,0,0,0,0,0,1,39,15.4,10:50,50.0
Oliver Bjorkstrand,2015-16,CBJ,R,R,12,4,4,8,+6,0,0.67,4,8,0,0,0,0,0,1,25,16.0,15:59,--
Shea Theodore,2015-16,ANA,L,D,19,3,5,8,+7,2,0.42,1,5,2,3,0,0,0,1,28,10.7,19:07,--
Zack Kassian,2015-16,EDM,R,R,36,3,5,8,-7,114,0.22,3,8,0,0,0,0,0,0,42,7.1,12:27,25.0
Cody Hodgson,2015-16,NSH,R,C,39,3,5,8,+2,6,0.21,3,7,0,1,0,0,0,2,65,4.6,10:44,46.9
Rene Bourque,2015-16,CBJ,L,R,49,3,5,8,-9,38,0.16,3,8,0,0,0,0,0,0,77,3.9,10:27,33.3
Klas Dahlbeck,2015-16,ARI,L,D,71,2,6,8,-5,28,0.11,2,7,0,0,0,1,0,0,64,3.1,15:44,--
Luca Sbisa,2015-16,VAN,L,D,41,2,6,8,+5,26,0.20,2,7,0,0,0,1,0,1,29,6.9,17:23,--
Jakub Kindl,2015-16,"DET,FLA",L,D,44,2,6,8,+13,18,0.18,2,7,0,1,0,0,1,1,63,3.2,15:23,0.0
Patrik Elias,2015-16,NJD,L,C,16,2,6,8,+5,10,0.50,2,6,0,2,0,0,0,0,21,9.5,15:26,32.1
Cody Goloubef,2015-16,CBJ,R,D,43,1,7,8,-3,20,0.19,1,8,0,0,0,0,0,0,40,2.5,15:08,--
Andrew MacDonald,2015-16,PHI,L,D,28,1,7,8,+10,6,0.29,1,6,0,2,0,0,0,0,20,5.0,20:07,--
Patrik Nemeth,2015-16,DAL,L,D,38,0,8,8,-1,14,0.21,0,7,0,1,0,0,0,0,36,0.0,15:38,--
Eric Nystrom,2015-16,NSH,L,L,46,7,0,7,-6,20,0.15,6,6,0,0,1,1,0,1,27,25.9,11:29,50.0
Logan Shaw,2015-16,FLA,R,R,53,5,2,7,-7,13,0.13,4,6,1,1,0,0,0,1,72,6.9,12:14,43.2
Chris Porter,2015-16,MIN,L,L,61,4,3,7,-6,6,0.11,4,7,0,0,0,0,0,0,45,8.9,9:38,0.0
Tanner Glass,2015-16,NYR,L,L,57,4,3,7,-3,66,0.12,4,7,0,0,0,0,0,0,49,8.2,10:17,30.0
Michael Latta,2015-16,WSH,R,C,43,3,4,7,0,50,0.16,3,7,0,0,0,0,0,0,29,10.3,8:05,51.5
Cal O'Reilly,2015-16,BUF,L,C,20,3,4,7,-1,2,0.35,2,5,1,2,0,0,0,1,10,30.0,11:11,54.1
Nathan Gerbe,2015-16,CAR,L,C,47,3,4,7,-15,14,0.15,3,6,0,1,0,0,0,0,73,4.1,13:28,40.0
Nicklas Grossmann,2015-16,ARI,L,D,58,3,4,7,-3,24,0.12,3,7,0,0,0,0,0,1,42,7.1,17:47,--
Dainius Zubrus,2015-16,SJS,L,C,50,3,4,7,+4,20,0.14,3,7,0,0,0,0,0,0,33,9.1,11:35,55.6
Jonas Brodin,2015-16,MIN,L,D,68,2,5,7,-5,20,0.10,2,7,0,0,0,0,0,0,58,3.5,20:25,--
Zach Trotman,2015-16,BOS,R,D,38,2,5,7,+3,22,0.18,2,7,0,0,0,0,0,0,60,3.3,18:33,--
Corban Knight,2015-16,FLA,R,C,20,2,5,7,+3,4,0.35,2,7,0,0,0,0,0,0,11,18.2,9:38,50.9
Lance Bouma,2015-16,CGY,L,L,44,2,5,7,-6,31,0.16,2,5,0,0,0,2,0,0,49,4.1,12:02,38.5
Mark Fayne,2015-16,EDM,R,D,69,2,5,7,-6,18,0.10,2,6,0,0,0,1,0,0,61,3.3,16:43,--
Max Talbot,2015-16,BOS,L,C,38,2,5,7,-11,15,0.18,2,6,0,1,0,0,0,1,29,6.9,11:13,47.5
Zbynek Michalek,2015-16,ARI,R,D,70,2,5,7,+3,20,0.10,2,7,0,0,0,0,0,0,69,2.9,17:01,--
Joe Morrow,2015-16,BOS,L,D,33,1,6,7,-7,4,0.21,1,5,0,2,0,0,0,0,44,2.3,15:54,--
Adam Clendening,2015-16,"PIT,EDM",R,D,29,1,6,7,+6,20,0.24,1,7,0,0,0,0,0,0,43,2.3,14:48,--
Mike Reilly,2015-16,MIN,L,D,29,1,6,7,-4,8,0.24,1,5,0,2,0,0,0,0,27,3.7,12:05,--
Martin Marincin,2015-16,TOR,L,D,65,1,6,7,-3,34,0.11,1,7,0,0,0,0,0,0,55,1.8,16:46,--
Brandon Manning,2015-16,PHI,L,D,56,1,6,7,+2,66,0.13,1,7,0,0,0,0,0,1,67,1.5,16:32,0.0
Greg Pateryn,2015-16,MTL,R,D,38,1,6,7,-8,49,0.18,1,7,0,0,0,0,0,0,32,3.1,16:45,--
Brandon Prust,2015-16,VAN,L,L,35,1,6,7,-3,59,0.20,1,7,0,0,0,0,0,1,19,5.3,12:47,54.6
Willie Mitchell,2015-16,FLA,L,D,46,1,6,7,-2,18,0.15,1,7,0,0,0,0,0,1,33,3.0,19:56,--
Derrick Pouliot,2015-16,PIT,L,D,22,0,7,7,+4,2,0.32,0,7,0,0,0,0,0,0,25,0.0,15:27,--
Yannick Weber,2015-16,VAN,R,D,45,0,7,7,-17,24,0.16,0,2,0,5,0,0,0,0,65,0.0,18:50,--
Alex Biega,2015-16,VAN,R,D,51,0,7,7,-11,22,0.14,0,7,0,0,0,0,0,0,61,0.0,16:46,--
Tyler Randell,2015-16,BOS,R,R,27,6,0,6,-2,47,0.22,6,6,0,0,0,0,0,1,18,33.3,6:59,--
Scott Wilson,2015-16,PIT,L,C,24,5,1,6,0,12,0.25,5,6,0,0,0,0,0,1,39,12.8,10:41,--
Colton Sissons,2015-16,NSH,R,C,34,4,2,6,+5,12,0.18,4,6,0,0,0,0,0,0,25,16.0,9:58,56.0
Tomas Jurco,2015-16,DET,L,R,44,4,2,6,-6,16,0.14,4,6,0,0,0,0,0,0,43,9.3,9:11,100.0
Ty Rattie,2015-16,STL,R,R,13,4,2,6,+1,4,0.46,4,6,0,0,0,0,0,0,16,25.0,9:17,--
Zach Hyman,2015-16,TOR,R,L,16,4,2,6,0,18,0.38,4,6,0,0,0,0,0,0,37,10.8,15:41,33.3
Chris Wagner,2015-16,"ANA,COL,ANA",R,R,43,4,2,6,-2,28,0.14,4,6,0,0,0,0,0,1,55,7.3,9:09,54.0
Viktor Tikhonov,2015-16,"CHI,ARI",R,R,50,3,3,6,-10,20,0.12,1,4,2,2,0,0,0,1,41,7.3,11:26,38.8
Steve Downie,2015-16,ARI,R,R,26,3,3,6,+1,53,0.23,3,6,0,0,0,0,0,0,22,13.6,9:00,50.0
Nate Thompson,2015-16,ANA,L,C,49,3,3,6,-1,47,0.12,2,5,0,0,1,1,0,0,42,7.1,11:36,52.1
Nic Petan,2015-16,WPG,L,C,26,2,4,6,+2,10,0.23,2,5,0,1,0,0,0,0,25,8.0,11:45,57.1
Stefan Elliott,2015-16,"ARI,NSH",R,D,21,2,4,6,-3,4,0.29,2,6,0,0,0,0,0,0,37,5.4,14:10,--
Zach Redmond,2015-16,COL,R,D,37,2,4,6,+5,10,0.16,1,5,1,1,0,0,0,0,22,9.1,11:47,--
Ben Smith,2015-16,"SJS,TOR",R,R,22,2,4,6,+2,0,0.27,2,6,0,0,0,0,0,1,17,11.8,12:06,54.1
Brad Malone,2015-16,CAR,L,C,57,2,4,6,-11,75,0.11,2,6,0,0,0,0,0,0,31,6.5,9:33,64.5
Paul Gaustad,2015-16,NSH,L,C,63,2,4,6,-4,46,0.10,1,4,0,0,1,2,0,0,46,4.4,11:15,55.3
Jiri Sekac,2015-16,"ANA,CHI,ARI",L,L,39,1,5,6,-5,16,0.15,0,4,1,2,0,0,0,0,49,2.0,11:40,50.0
Connor Brown,2015-16,TOR,R,R,7,1,5,6,-2,0,0.86,0,1,1,4,0,1,0,0,11,9.1,14:58,--
Frank Corrado,2015-16,TOR,R,D,39,1,5,6,-12,26,0.15,1,5,0,1,0,0,0,0,46,2.2,14:27,--
Anthony Bitetto,2015-16,NSH,L,D,28,1,5,6,0,19,0.21,1,6,0,0,0,0,0,0,19,5.3,12:08,--
Eric Gelinas,2015-16,"NJD,COL",L,D,40,1,5,6,-6,16,0.15,0,2,1,4,0,0,0,0,55,1.8,13:50,--
Brian Strait,2015-16,NYI,L,D,52,1,5,6,+1,31,0.12,1,5,0,0,0,1,0,0,43,2.3,15:26,--
Eric Gryba,2015-16,EDM,R,D,53,1,5,6,0,75,0.11,1,6,0,0,0,0,0,0,58,1.7,17:53,--
Taylor Chorney,2015-16,WSH,L,D,55,1,5,6,+8,21,0.11,1,6,0,0,0,0,0,0,28,3.6,13:11,--
Clayton Stoner,2015-16,ANA,L,D,50,1,5,6,+4,67,0.12,1,5,0,0,0,1,0,0,32,3.1,15:22,--
Steve Bernier,2015-16,NYI,R,R,24,1,5,6,+3,9,0.25,1,6,0,0,0,0,0,0,27,3.7,11:14,--
Joel Hanley,2015-16,MTL,L,D,10,0,6,6,0,0,0.60,0,6,0,0,0,0,0,0,10,0.0,16:00,--
Josh Leivo,2015-16,TOR,R,L,12,5,0,5,+2,6,0.42,4,4,1,1,0,0,0,1,20,25.0,12:19,50.0
Brandon Mashinter,2015-16,CHI,L,L,41,4,1,5,-7,23,0.12,4,5,0,0,0,0,0,0,25,16.0,7:30,--
Mason Raymond,2015-16,CGY,L,L,29,4,1,5,-3,8,0.17,4,5,0,0,0,0,0,0,53,7.6,12:20,42.9
Rocco Grimaldi,2015-16,FLA,R,R,20,3,2,5,-4,2,0.25,3,5,0,0,0,0,0,0,29,10.3,11:52,43.5
Mike Blunden,2015-16,TBL,R,R,20,3,2,5,+3,34,0.25,3,5,0,0,0,0,0,1,14,21.4,8:39,--
Joonas Kemppainen,2015-16,BOS,L,C,44,2,3,5,-6,4,0.11,1,4,0,0,1,1,0,0,35,5.7,12:32,49.5
