Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Patrick Brown,2019-20,VGK,R,C,1,1,0,1,0,0,1.00,1,1,0,0,0,0,0,0,2,50.0,10:04,--
Colby Cave,2019-20,EDM,L,C,11,1,0,1,-3,4,0.09,1,1,0,0,0,0,0,0,5,20.0,9:39,46.8
Buddy Robinson,2019-20,CGY,R,R,5,1,0,1,0,7,0.20,1,1,0,0,0,0,0,0,6,16.7,12:14,--
Gemel Smith,2019-20,TBL,L,C,3,1,0,1,0,4,0.33,1,1,0,0,0,0,0,0,1,100.0,9:10,65.0
Miikka Salomaki,2019-20,NSH,L,R,5,1,0,1,+2,4,0.20,1,1,0,0,0,0,0,1,2,50.0,12:09,--
Alan Quine,2019-20,CGY,L,C,9,1,0,1,-1,4,0.11,1,1,0,0,0,0,0,0,12,8.3,9:48,100.0
Jani Hakanpää,2019-20,ANA,R,D,5,1,0,1,+1,2,0.20,1,1,0,0,0,0,0,0,4,25.0,18:07,--
Brandon Manning,2019-20,EDM,L,D,9,1,0,1,-1,17,0.11,1,1,0,0,0,0,0,0,8,12.5,11:03,--
Micheal Haley,2019-20,NYR,L,L,22,1,0,1,-7,50,0.05,1,1,0,0,0,0,0,0,9,11.1,5:32,58.3
Troy Brouwer,2019-20,STL,R,R,13,1,0,1,+1,7,0.08,1,1,0,0,0,0,0,0,12,8.3,9:28,50.0
Andrew Ladd,2019-20,NYI,L,L,4,1,0,1,+2,4,0.25,1,1,0,0,0,0,0,0,5,20.0,11:58,--
Lean Bergmann,2019-20,SJS,L,C,12,0,1,1,-6,4,0.08,0,1,0,0,0,0,0,0,11,0.0,8:16,0.0
Jordan Gross,2019-20,ARI,R,D,2,0,1,1,+2,0,0.50,0,1,0,0,0,0,0,0,3,0.0,16:11,--
Liam Foudy,2019-20,CBJ,L,C,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,3,0.0,14:13,--
Martin Fehervary,2019-20,WSH,L,D,6,0,1,1,-2,6,0.17,0,1,0,0,0,0,0,0,7,0.0,15:59,--
Kiefer Sherwood,2019-20,ANA,R,L,10,0,1,1,-1,6,0.10,0,1,0,0,0,0,0,0,17,0.0,13:20,75.0
Zach Whitecloud,2019-20,VGK,R,D,16,0,1,1,+3,4,0.06,0,1,0,0,0,0,0,0,9,0.0,14:19,--
Jonathan Davidsson,2019-20,OTT,R,R,6,0,1,1,0,0,0.17,0,1,0,0,0,0,0,0,3,0.0,5:31,--
Alexander Volkov,2019-20,TBL,L,R,9,0,1,1,-6,6,0.11,0,1,0,0,0,0,0,0,7,0.0,10:16,25.0
Eetu Luostarinen,2019-20,CAR,L,C,8,0,1,1,-2,0,0.13,0,1,0,0,0,0,0,0,9,0.0,9:59,52.4
Gustav Lindstrom,2019-20,DET,R,D,16,0,1,1,-6,14,0.06,0,0,0,1,0,0,0,0,9,0.0,16:32,--
Lias Andersson,2019-20,NYR,L,C,17,0,1,1,-8,4,0.06,0,1,0,0,0,0,0,0,13,0.0,9:33,46.6
Timothy Liljegren,2019-20,TOR,R,D,11,0,1,1,-5,2,0.09,0,1,0,0,0,0,0,0,2,0.0,10:18,--
Jason Robertson,2019-20,DAL,L,L,3,0,1,1,0,0,0.33,0,0,0,1,0,0,0,0,4,0.0,12:19,--
Jack Studnicka,2019-20,BOS,R,C,2,0,1,1,+2,2,0.50,0,1,0,0,0,0,0,0,3,0.0,12:08,60.0
Gage Quinney,2019-20,VGK,L,C,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,2,0.0,9:43,47.1
Mathieu Olivier,2019-20,NSH,R,R,8,0,1,1,+1,4,0.13,0,1,0,0,0,0,0,0,6,0.0,7:33,--
Lucas Carlsson,2019-20,CHI,L,D,6,0,1,1,+3,0,0.17,0,1,0,0,0,0,0,0,3,0.0,14:08,--
Tim Gettinger,2019-20,NYR,L,L,2,0,1,1,+1,0,0.50,0,1,0,0,0,0,0,0,3,0.0,8:23,0.0
Tyler Benson,2019-20,EDM,L,L,7,0,1,1,-1,0,0.14,0,1,0,0,0,0,0,0,5,0.0,10:23,100.0
Mason Marchment,2019-20,TOR,L,L,4,0,1,1,0,0,0.25,0,1,0,0,0,0,0,0,3,0.0,8:05,100.0
Niko Mikkola,2019-20,STL,L,D,5,0,1,1,+3,0,0.20,0,1,0,0,0,0,0,0,10,0.0,14:22,--
J.C. Beaudin,2019-20,OTT,R,C,22,0,1,1,-4,7,0.05,0,1,0,0,0,0,0,0,18,0.0,8:38,52.5
Anton Lindholm,2019-20,COL,L,D,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,1,0.0,11:47,--
Clark Bishop,2019-20,CAR,L,C,5,0,1,1,-2,4,0.20,0,1,0,0,0,0,0,0,4,0.0,7:39,38.2
Mark Friedman,2019-20,PHI,R,D,6,0,1,1,0,2,0.17,0,1,0,0,0,0,0,0,2,0.0,13:35,--
Ryan MacInnis,2019-20,CBJ,L,C,10,0,1,1,+1,0,0.10,0,1,0,0,0,0,0,0,13,0.0,9:21,37.0
Carl Dahlstrom,2019-20,WPG,L,D,15,0,1,1,-4,6,0.07,0,1,0,0,0,0,0,0,9,0.0,14:46,--
Peter Cehlarik,2019-20,BOS,L,L,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,0,--,11:16,50.0
Jonny Brodzinski,2019-20,SJS,R,C,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,5,0.0,7:24,0.0
Paul LaDue,2019-20,LAK,R,D,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,2,0.0,12:48,--
Brendan Gaunce,2019-20,BOS,L,C,1,0,1,1,+1,2,1.00,0,1,0,0,0,0,0,0,0,--,9:10,0.0
Pontus Aberg,2019-20,TOR,R,L,5,0,1,1,0,0,0.20,0,1,0,0,0,0,0,0,4,0.0,8:42,--
Andy Andreoff,2019-20,PHI,L,C,14,0,1,1,-3,2,0.07,0,1,0,0,0,0,0,0,14,0.0,8:32,50.0
T.J. Tynan,2019-20,COL,R,C,16,0,1,1,-1,2,0.06,0,1,0,0,0,0,0,0,7,0.0,8:28,16.7
Nick Seeler,2019-20,"MIN,CHI",L,D,12,0,1,1,-8,15,0.08,0,1,0,0,0,0,0,0,5,0.0,11:56,--
Cory Conacher,2019-20,TBL,L,C,4,0,1,1,-2,4,0.25,0,1,0,0,0,0,0,0,5,0.0,11:05,--
Ben Street,2019-20,NJD,L,C,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,4,0.0,8:08,45.5
Derek Forbort,2019-20,"LAK,CGY",L,D,20,0,1,1,-5,4,0.05,0,1,0,0,0,0,0,0,22,0.0,17:49,--
Brian Lashoff,2019-20,DET,L,D,9,0,1,1,+1,6,0.11,0,1,0,0,0,0,0,0,6,0.0,14:33,--
Aaron Ness,2019-20,ARI,L,D,24,0,1,1,+1,0,0.04,0,1,0,0,0,0,0,0,11,0.0,12:32,--
Chris Stewart,2019-20,PHI,R,R,16,0,1,1,-7,21,0.06,0,1,0,0,0,0,0,0,5,0.0,7:47,--
Mark Letestu,2019-20,WPG,R,C,7,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,10:36,54.4
Jonathan Ericsson,2019-20,DET,L,D,18,0,0,0,-12,4,0.00,0,0,0,0,0,0,0,0,16,0.0,14:15,--
Nikolai Knyzhov,2019-20,SJS,L,D,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,10:49,--
Joona Luoto,2019-20,WPG,L,L,16,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,9,0.0,6:35,--
Andrei Chibisov,2019-20,WPG,L,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:27,--
Anton Wedin,2019-20,CHI,L,L,4,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,9:04,--
Alexander Yelesin,2019-20,CGY,R,D,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,12:30,--
Tobias Bjornfot,2019-20,LAK,L,D,3,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,0,--,12:58,--
Danil Yurtaykin,2019-20,SJS,R,L,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:00,--
Otto Leskinen,2019-20,MTL,L,D,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:18,--
Lawrence Pilut,2019-20,BUF,L,D,13,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,6,0.0,16:14,--
Nicolas Beaudin,2019-20,CHI,L,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,17:01,--
Oliver Wahlstrom,2019-20,NYI,R,R,9,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,9,0.0,10:17,0.0
Lukas Radil,2019-20,SJS,R,C,14,0,0,0,-3,8,0.00,0,0,0,0,0,0,0,0,12,0.0,9:24,25.0
Sheldon Dries,2019-20,COL,L,C,5,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:52,66.7
Max Veronneau,2019-20,OTT,R,R,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:25,--
Josh Norris,2019-20,OTT,L,C,3,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,9,0.0,17:55,61.2
Urho Vaakanainen,2019-20,BOS,L,D,5,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:51,--
Jaret Anderson-Dolan,2019-20,LAK,L,C,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:16,38.5
Conor Timmins,2019-20,COL,R,D,2,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:25,--
Brennan Menell,2019-20,MIN,R,D,5,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,4,0.0,13:59,--
Rhett Gardner,2019-20,DAL,L,C,8,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,8,0.0,10:08,47.2
Joachim Blichfeld,2019-20,SJS,R,R,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,3,0.0,12:46,--
Calvin Thurkauf,2019-20,CBJ,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:15,100.0
Brandon Hagel,2019-20,CHI,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:48,--
Otto Koivula,2019-20,NYI,L,L,12,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,7:55,36.9
Janne Kuokkanen,2019-20,NJD,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,12:04,--
German Rubtsov,2019-20,PHI,L,C,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:48,42.9
Tage Thompson,2019-20,BUF,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:59,--
Henrik Borgstrom,2019-20,FLA,L,C,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,3,0.0,12:23,48.2
Trent Frederic,2019-20,BOS,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:26,--
Beck Malenstyn,2019-20,WSH,L,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:16,--
Kale Clague,2019-20,LAK,L,D,4,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,2,0.0,14:34,--
Max Lajoie,2019-20,OTT,L,D,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:49,--
Kole Sherwood,2019-20,CBJ,R,R,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,6,0.0,6:38,0.0
Cameron Hughes,2019-20,BOS,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:53,--
Brett Seney,2019-20,NJD,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:56,0.0
Alexandre Carrier,2019-20,NSH,R,D,3,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,4,0.0,10:47,--
Christian Wolanin,2019-20,OTT,L,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,17:41,--
Colton White,2019-20,NJD,L,D,6,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,2,0.0,13:59,--
Gabriel Carlsson,2019-20,CBJ,L,D,6,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:53,--
Keegan Kolesar,2019-20,VGK,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:06,100.0
Evgeny Svechnikov,2019-20,DET,L,L,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,7,0.0,8:20,--
Anthony Richard,2019-20,NSH,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,4:10,--
CJ Suess,2019-20,WPG,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:26,25.0
Austin Poganski,2019-20,STL,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:54,--
Chase De Leo,2019-20,ANA,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,14:59,0.0
William Lagesson,2019-20,EDM,L,D,8,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,8,0.0,11:52,--
Jake Walman,2019-20,STL,L,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:04,--
Josh Jacobs,2019-20,NJD,R,D,2,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,16:36,--
John Quenneville,2019-20,CHI,L,C,9,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,14,0.0,11:03,75.0
Nikolay Goldobin,2019-20,VAN,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:37,--
Jean-Sebastien Dea,2019-20,BUF,R,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:38,50.0
Samuel Morin,2019-20,PHI,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,12:32,--
Justin Bailey,2019-20,VAN,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:20,--
Gustav Olofsson,2019-20,MTL,L,D,3,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,2,0.0,8:06,--
Steven Santini,2019-20,NSH,R,D,2,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:33,--
Marko Dano,2019-20,CBJ,L,C,3,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,7:10,--
Luke Johnson,2019-20,MIN,R,C,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:35,50.0
Tyler Lewington,2019-20,WSH,R,D,6,0,0,0,-2,17,0.00,0,0,0,0,0,0,0,0,2,0.0,10:10,--
John Gilmour,2019-20,BUF,L,D,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,5,0.0,17:03,--
Anton Blidh,2019-20,BOS,L,L,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,9,0.0,11:31,0.0
Jayson Megna,2019-20,COL,R,C,8,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,4,0.0,6:43,0.0
Ashton Sautner,2019-20,VAN,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,2:49,--
Riley Barber,2019-20,MTL,R,R,9,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,6,0.0,8:15,100.0
Jake Bischoff,2019-20,VGK,L,D,4,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,6,0.0,15:36,--
Thomas Di Pauli,2019-20,PIT,L,C,2,0,0,0,-3,10,0.00,0,0,0,0,0,0,0,0,2,0.0,5:59,--
Trevor Carrick,2019-20,SJS,L,D,3,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,1,0.0,5:47,--
Boo Nieves,2019-20,NYR,L,C,4,0,0,0,+2,4,0.00,0,0,0,0,0,0,0,0,2,0.0,7:32,73.7
Derrick Pouliot,2019-20,STL,L,D,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:20,--
Steven Fogarty,2019-20,NYR,R,C,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,5:53,66.7
Brian Gibbons,2019-20,CAR,L,C,15,0,0,0,-7,4,0.00,0,0,0,0,0,0,0,0,9,0.0,9:46,--
Michael Sgarbossa,2019-20,WSH,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:07,50.0
Zach Trotman,2019-20,PIT,R,D,8,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,11,0.0,14:43,--
Brandon Davidson,2019-20,"CGY,SJS",L,D,12,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,17,0.0,12:29,--
Kevin Gravel,2019-20,TOR,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:05,--
Michael Chaput,2019-20,ARI,L,C,2,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:01,53.9
Dylan McIlrath,2019-20,DET,R,D,16,0,0,0,-4,23,0.00,0,0,0,0,0,0,0,0,14,0.0,14:49,--
Dalton Smith,2019-20,BUF,L,L,1,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,0,--,1:26,--
Gabriel Dumont,2019-20,MIN,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,11:30,40.0
Kevin Connauton,2019-20,COL,L,D,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,15:30,--
Jordan Szwarz,2019-20,OTT,R,C,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,4:55,44.4
Dalton Prout,2019-20,SJS,R,D,2,0,0,0,0,7,0.00,0,0,0,0,0,0,0,0,2,0.0,12:49,--
Paul Carey,2019-20,BOS,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:22,--
Karl Alzner,2019-20,MTL,L,D,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,13:55,--
